LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2223,2023-04-01 Rennes-Lens,19937,2023-04-01 19:00:00,1,2,Rennes,Lens,0,1,50,57,5,3,3,1,26,33,0,0,0,0,1,0,0,0,0,0,2,0,3,2,5,5,1,0,0,0,3,3,0,0,-42,25,2,1,0,0,2,2,0,0,0,2,79.09,76.64,Joe Rodon | Arthur Theate | Baptiste Santamaria | Amine Gouiri | Désiré Doué | Arnaud Kalimuendo Muinga | Benjamin Bourigeaud | Steve Mandanda | Adrien Truffert | Djed Spence | Karl Toko Ekambi,Kevin Danso | Brice Samba | Jonathan Gradit | Loïs Openda | Salis Abdul Samed | Adrien Thomasson | Florian Sotoca | Przemyslaw Frankowski | Facundo Medina | Deiver Machado | Seko Fofana,6,10,3,1,2,0,5,4,15,11,1,1,1.9,1.65,0.1,1.35,0.65,0.47,0,0,2,0,0.95,1.52,0.75,0.93,-0.03,0.03,0.22,-0.13,-7,2,-7,0,0,1,-4,2.450000000000003,0.25,-0.5700000000000001,-0.18000000000000005
FRA-Ligue 1,2223,2023-04-02 Lille-Lorient,19933,2023-04-02 11:00:00,1,1,Lille,Lorient,3,1,49,44,6,8,4,4,25,20,0,0,0,0,0,2,0,1,0,1,0,0,2,0,5,5,0,0,0,0,2,3,0,1,-3,24,1,2,0,0,0,1,1,2,0,0,78.36,71.0,Tiago Djaló | Timothy Weah | Jonathan Bamba | Benjamin André | Lucas Chevalier | José Fonte | André Gomes | Jonathan Christian David | Rémy Cabella | Bafode Diakite | Angel Gomes,Gédéon Kalulu | Romain Faivre | Vincent Le Goff | Ibrahima Koné | Jean-Victor Makengo | Laurent Abergel | Bamo Meïté | Enzo Le Fée | Vito Mannone | Montassar Talbi | Julien Ponceau,8,8,1,1,2,2,2,1,14,14,1,1,1.97,0.88,0.03,0.12,0.68,0.84,2,0,2,-2,2.02,0.84,1.49,0.46,-0.02,-0.18,-0.16,-0.15,5,-2,5,0,0,-1,0,7.359999999999999,1.0899999999999999,1.1800000000000002,1.03
FRA-Ligue 1,2223,2023-04-02 Clermont Foot-Ajaccio,19931,2023-04-02 13:00:00,1,1,Clermont Foot,Ajaccio,2,1,34,21,13,19,4,5,8,-5,0,0,0,0,1,2,0,1,0,2,0,2,1,0,5,5,0,1,0,0,3,3,0,1,8,-38,2,5,0,0,1,3,0,2,2,0,70.09,58.09,Grejohn Kyei | Muhammed-Cham Saracevic | Mateusz Wieteska | Saif-Eddine Khaoui | Yohann Magnin | Mory Diaw | Elbasan Rashani | Jim Allevinah | Cheick Konate | Florent Ogier | Neto Borges,Ismael Diallo | Oumar Gonzalez | Clement Vidal | Michael Barreto | Benjamin Leroy | Mounaim El Idrissy | Cédric Avinel | Mohamed Youcef Belaïli | Vincent Marchetti | Mohamed Youssouf | Cyrille Bayala,8,4,3,3,0,4,4,2,15,15,1,0,1.73,0.42,-0.73,-0.42,0.7,0.49,0,0,-3,-1,1.1,0.54,0.66,0.31,-0.19,0.27,0.14,0.14,13,-6,13,0,0,-3,4,12.0,1.31,0.56,0.35000000000000003
FRA-Ligue 1,2223,2023-04-02 Brest-Toulouse,19936,2023-04-02 13:00:00,1,1,Brest,Toulouse,3,1,24,35,17,12,5,4,0,11,0,0,0,1,1,2,0,0,0,0,1,1,2,2,4,4,1,0,0,0,2,3,0,1,-39,20,3,3,0,0,2,1,1,1,0,1,60.09,67.45,Pierre Lees-Melou | Jeremy Le Douaron | Haris Belkebla | Franck Honorat | Steve Mounie | Christophe Herelle | Hugo Magnetti | Lilian Brassier | Marco Bizot | Achraf Dari | Mahdi Camara,Anthony Rouault | Farès Chaïbi | Thijs Dallinga | Gabriel Suazo | Mikkel Desler | Zakaria Aboukhlal | Stijn Spierings | Rasmus Nicolaisen | Branco van den Boomen | Brecht Dejaegere | Maxime Dupé,7,9,3,1,1,1,4,0,12,13,1,1,1.16,2.05,0.84,-2.05,0.74,0.81,0,0,-2,-1,0.98,1.57,0.77,0.96,-0.22,-0.08,-0.1,-0.07,-11,5,-11,0,-1,0,-2,-7.359999999999999,-0.8899999999999999,-0.5900000000000001,-0.18999999999999995
FRA-Ligue 1,2223,2023-04-02 Nantes-Reims,19932,2023-04-02 13:00:00,1,2,Nantes,Reims,0,3,30,43,14,9,4,4,6,19,0,0,1,0,1,2,0,0,0,0,3,1,1,1,5,5,1,0,0,0,1,5,1,0,-30,12,4,2,0,0,2,1,3,1,1,0,57.64,73.36,Ludovic Blas | Alban Lafont | Pedro Chirivella | Samuel Moutoussamy | Jean-Charles Castelletto | Ignatius Ganago | Florent Mollet | Fabien Centonze | Jaouen Hadjam | Andrei Girotto | Moussa Sissoko,Dion Lopy | Alexis Flips | Thomas Foket | Azor Matusiwa | Emmanuel Agbadou | Marshall Munetsi | Junya Ito | Yehvann Diouf | Folarin Balogun | Yunis Abdelhamid | Thibault De Smet,6,10,4,0,1,1,2,0,16,11,1,1,1.06,1.95,-0.06,-0.95,0.77,0.66,0,0,1,0,0.94,1.65,0.76,0.97,-0.37,-0.27,-0.17,-0.06,-13,5,-13,0,1,2,-4,-15.719999999999999,-0.8899999999999999,-0.71,-0.20999999999999996
FRA-Ligue 1,2223,2023-04-02 Angers-Nice,19930,2023-04-02 13:00:00,1,X,Angers,Nice,1,1,10,44,20,8,5,4,-14,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,4,0,0,0,0,2,1,0,0,-8,-16,3,2,0,0,3,2,0,1,0,1,62.82,69.82,Amine Salama | Adrien Hunou | Himad Abdelli | Yan Valery | Miha Blazic | Cédric Hountondji | Nabil Bentaleb | Batista Mendy | Paul Bernardoni | Ibrahima Niane | Abdallah Sima,Kephren Thuram | Jean-Clair Todibo | Kasper Schmeichel | Jordan Lotomba | Aaron Ramsey | Gaetan Laborde | Hichem Boudaoui | Sofiane Diop | Dante | Melvin Bard | Terem Igobor Moffi,7,8,2,0,2,3,3,1,17,18,1,1,0.59,1.25,-0.59,-0.25,1.0,0.82,0,0,0,1,0.55,1.71,0.47,0.77,0.04,-0.27,0.26,-0.36,-34,12,-34,0,0,1,-1,-6.999999999999993,-0.66,-1.16,-0.30000000000000004
FRA-Ligue 1,2223,2023-04-02 Monaco-Strasbourg,19929,2023-04-02 15:05:00,1,1,Monaco,Strasbourg,4,3,54,26,4,16,2,4,28,0,0,0,0,0,1,2,0,0,0,0,0,2,2,1,2,5,0,0,0,0,1,3,0,1,28,-3,1,4,0,0,0,1,1,3,1,1,79.55,59.55,Guillermo Maripán | Aleksandr Golovin | Krépin Diatta | Axel Disasi | Caio Henrique | Alexander Nübel | Youssouf Fofana | Mohamed Camara | Ben Seghir | Wissam Ben Yedder | Ruben Aguilar,Habib Diallo | Ibrahima Sissoko | Maxime Le Marchand | Matz Sels | Dmitri Lienard | Alexander Djiku | Ismaël Doukouré | Eduard Sobol | Kevin Gameiro | Frederic Guilbert | Morgan Sanson,10,5,0,2,1,4,0,7,17,15,1,1,1.83,3.27,0.17,-1.27,0.87,0.69,1,0,0,0,1.58,1.32,1.04,0.83,0.1,-0.13,0.11,0.05,28,-12,28,0,0,-3,5,20.0,-1.44,0.26,0.21000000000000008
FRA-Ligue 1,2223,2023-04-02 Paris Saint Germain-Lyon,19935,2023-04-02 18:45:00,1,2,Paris Saint Germain,Lyon,0,1,66,41,1,10,1,4,40,15,0,0,0,1,1,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,0,2,0,0,-30,-12,3,4,0,1,2,1,1,4,0,0,68.36,55.09,Marquinhos | Warren Zaïre-Emery | Fabián | Gianluigi Donnarumma | Nuno Mendes | Vitinha | Danilo Pereira | Sergio Ramos | Kylian Mbappe-Lottin | Carlos Soler | Lionel Messi,Alexandre Lacazette | Nicolás Tagliafico | Anthony Lopes | Mathis Cherki | Maxence Caqueret | Castello Lukeba | Corentin Tolisso | Johann Lepenant | Dejan Lovren | Bradley Barcola | Sinaly Diomande,7,8,2,3,2,0,1,3,16,13,1,0,1.71,1.78,-1.71,-0.78,0.66,0.94,0,0,-3,-2,1.8,1.29,1.32,0.85,-0.08,0.11,0.22,0.2,25,-9,25,0,-1,-1,-1,13.269999999999996,-0.07000000000000006,0.51,0.4700000000000001
FRA-Ligue 1,2223,2023-04-07 Lens-Strasbourg,19945,2023-04-07 19:00:00,1,1,Lens,Strasbourg,2,1,60,26,2,16,1,4,34,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,5,4,0,0,0,0,4,2,0,0,3,23,0,3,0,0,0,2,0,1,0,0,85.73,67.36,Kevin Danso | Brice Samba | Jonathan Gradit | Loïs Openda | Salis Abdul Samed | Adrien Thomasson | Florian Sotoca | Przemyslaw Frankowski | Facundo Medina | Deiver Machado | Seko Fofana,Habib Diallo | Ibrahima Sissoko | Maxime Le Marchand | Matz Sels | Dmitri Lienard | Alexander Djiku | Ismaël Doukouré | Eduard Sobol | Kevin Gameiro | Frederic Guilbert | Morgan Sanson,10,8,1,1,0,2,4,5,12,15,1,1,1.45,1.56,-0.45,1.44,0.7,0.7,0,1,0,0,1.47,1.2,0.98,0.73,0.05,0.12,-0.1,0.13,34,-14,34,0,0,-3,2,18.370000000000005,-0.1100000000000001,0.27,0.25
FRA-Ligue 1,2223,2023-04-08 Angers-Lille,19939,2023-04-08 15:00:00,1,1,Angers,Lille,1,0,11,52,20,5,5,3,-15,26,0,0,0,0,1,3,0,0,0,0,3,1,0,2,5,3,0,1,0,0,2,2,0,0,3,-42,0,1,0,0,0,0,0,1,0,1,81.64,80.09,Amine Salama | Souleyman Doumbia | Himad Abdelli | Yan Valery | Miha Blazic | Cédric Hountondji | Nabil Bentaleb | Batista Mendy | Paul Bernardoni | Ibrahima Niane | Abdallah Sima,Tiago Djaló | Timothy Weah | Jonathan Bamba | Benjamin André | Lucas Chevalier | José Fonte | André Gomes | Jonathan Christian David | Rémy Cabella | Bafode Diakite | Angel Gomes,7,9,1,1,3,1,1,2,17,13,1,1,0.96,1.97,0.04,1.03,0.55,0.58,0,3,-2,0,0.66,1.95,0.52,1.2,-0.11,0.07,0.11,-0.04,-41,15,-41,0,0,-1,-2,1.5499999999999972,-1.01,-1.29,-0.6799999999999999
FRA-Ligue 1,2223,2023-04-08 Nice-Paris Saint Germain,19943,2023-04-08 19:00:00,1,2,Nice,Paris Saint Germain,0,2,45,66,8,1,4,1,19,40,1,0,0,0,1,3,0,0,0,0,0,1,1,0,5,4,0,0,0,0,2,2,1,0,26,15,2,2,0,0,1,1,2,1,0,0,70.91,72.09,Kephren Thuram | Jean-Clair Todibo | Kasper Schmeichel | Jordan Lotomba | Aaron Ramsey | Gaetan Laborde | Hichem Boudaoui | Pablo Rosario | Dante | Melvin Bard | Terem Igobor Moffi,Marquinhos | Fabián | Gianluigi Donnarumma | Nuno Mendes | Vitinha | Marco Verratti | Danilo Pereira | Kylian Mbappe-Lottin | Sergio Ramos | Carlos Soler | Lionel Messi,8,9,2,1,1,1,3,2,16,17,1,1,1.2,1.22,-0.2,-1.22,0.72,0.8,0,0,1,0,1.32,1.8,0.6,1.27,0.39,0.0,-0.09,-0.01,-21,7,-21,1,0,0,-1,-1.1800000000000068,-0.020000000000000018,-0.48,-0.67
FRA-Ligue 1,2223,2023-04-09 Lyon-Rennes,19944,2023-04-09 11:00:00,1,1,Lyon,Rennes,3,1,44,50,9,6,4,4,18,24,0,0,1,0,3,2,0,0,0,0,1,0,1,2,5,5,1,0,0,0,0,2,0,1,-36,53,3,4,0,1,2,0,3,2,0,2,68.27,64.36,Alexandre Lacazette | Nicolás Tagliafico | Anthony Lopes | Mathis Cherki | Maxence Caqueret | Castello Lukeba | Corentin Tolisso | Johann Lepenant | Dejan Lovren | Bradley Barcola | Sinaly Diomande,Arthur Theate | Baptiste Santamaria | Amine Gouiri | Désiré Doué | Arnaud Kalimuendo Muinga | Benjamin Bourigeaud | Steve Mandanda | Adrien Truffert | Djed Spence | Warmed Omari | Karl Toko Ekambi,10,6,0,1,1,4,1,1,15,16,1,0,2.43,1.21,-1.43,-1.21,0.61,0.86,1,0,2,0,1.39,0.94,1.25,0.71,-0.1,0.01,0.03,0.27,-6,3,-6,0,1,-1,4,3.9099999999999966,1.2200000000000002,0.44999999999999996,0.54
FRA-Ligue 1,2223,2023-04-09 Montpellier-Toulouse,19942,2023-04-09 13:00:00,1,2,Montpellier,Toulouse,1,2,37,35,12,13,4,4,11,9,0,0,0,1,2,3,0,1,0,0,1,0,4,1,5,5,1,0,0,0,2,3,1,1,-50,-3,2,5,0,0,1,1,1,1,0,3,74.27,52.82,Christopher Jullien | Kiki Kouyate | Sepe Elye Wahi | Issiaga Sylla | Arnaud Nordin | Joris Chotard | Jordan Ferri | Faitout Maouassa | Téji Savanier | Falaye Sacko | Benjamin Lecomte,Anthony Rouault | Gabriel Suazo | Thijs Dallinga | Farès Chaïbi | Brecht Dejaegere | Zakaria Aboukhlal | Stijn Spierings | Rasmus Nicolaisen | Branco van den Boomen | Mikkel Desler | Maxime Dupé,9,7,0,4,2,0,0,0,14,14,1,1,0.85,1.78,0.15,-0.78,0.85,0.96,0,0,-2,0,1.16,0.82,0.9,0.74,0.13,0.75,0.09,0.72,2,-1,2,0,-1,-3,2,21.449999999999996,-0.93,0.33999999999999997,0.16000000000000003
FRA-Ligue 1,2223,2023-04-09 Ajaccio-Auxerre,19938,2023-04-09 13:00:00,1,2,Ajaccio,Auxerre,0,3,21,26,19,17,5,5,-5,0,0,0,0,0,5,0,1,0,2,0,0,1,1,1,5,5,0,1,0,0,2,0,1,0,50,-44,3,5,0,0,1,2,1,2,1,1,62.73,60.64,Ismael Diallo | Mathieu Coutadeur | Oumar Gonzalez | Clement Vidal | Michael Barreto | Benjamin Leroy | Mounaim El Idrissy | Cédric Avinel | Mohamed Youcef Belaïli | Mohamed Youssouf | Cyrille Bayala,Gaetan Perrin | Rayan Raveloson | Matthis Abline | Ionut Radu | Birama Touré | Joia Nuno Da Costa | Jubal | Gideon Mensah | Han-Noah Massengo | Souleymane Isaak Touré | Akim Zedadka,5,7,3,2,3,2,2,2,18,13,1,1,0.41,1.17,0.59,-0.17,1.0,0.7,0,2,0,0,0.81,0.75,0.44,0.5,-0.27,0.08,-0.21,0.15,-5,2,-5,0,0,-2,-2,2.0899999999999963,-0.76,0.06000000000000005,-0.06
FRA-Ligue 1,2223,2023-04-09 Troyes-Clermont Foot,19947,2023-04-09 13:00:00,1,2,Troyes,Clermont Foot,0,2,21,37,18,12,5,4,-5,11,0,0,0,0,0,2,0,0,0,0,1,2,3,0,4,5,1,0,0,0,3,3,0,1,-31,-11,1,2,0,0,0,1,0,1,1,0,85.18,76.55,Gauthier Gallon | Erik Palmer-Brown | Mama Baldé | Jackson Porozo | Yoann Salmier | Rominigue Kouame | Thierno Baldé | Adil Rami | Lucien Agoume | Xavier Chavalerin | Rony Lopes,Grejohn Kyei | Muhammed-Cham Saracevic | Mateusz Wieteska | Saif-Eddine Khaoui | Yohann Magnin | Mory Diaw | Elbasan Rashani | Jim Allevinah | Cheick Konate | Florent Ogier | Neto Borges,9,7,2,4,0,0,0,4,15,17,1,1,1.21,2.14,-1.21,-0.14,0.46,0.73,0,0,0,0,0.76,1.23,0.49,0.42,-0.25,-0.13,0.0,0.1,-16,6,-16,0,0,-1,2,8.63000000000001,-0.9300000000000002,-0.47,0.07
FRA-Ligue 1,2223,2023-04-09 Reims-Brest,19946,2023-04-09 13:00:00,1,X,Reims,Brest,1,1,46,27,8,15,4,4,20,1,0,0,0,0,2,2,0,0,0,0,0,0,2,2,5,5,0,0,0,0,3,2,1,0,-9,43,0,2,0,0,0,1,0,1,0,0,83.36,73.55,Dion Lopy | Alexis Flips | Thomas Foket | Azor Matusiwa | Emmanuel Agbadou | Marshall Munetsi | Junya Ito | Yehvann Diouf | Folarin Balogun | Yunis Abdelhamid | Thibault De Smet,Pierre Lees-Melou | Jeremy Le Douaron | Haris Belkebla | Franck Honorat | Steve Mounie | Hugo Magnetti | Lilian Brassier | Marco Bizot | Achraf Dari | Mahdi Camara | Kenny Lala,10,9,0,2,1,0,0,3,13,14,1,1,2.33,1.55,0.67,1.45,0.79,0.8,0,1,0,0,1.68,0.92,1.07,0.6,-0.03,0.06,-0.05,0.02,19,-7,19,0,0,-2,1,9.810000000000002,0.78,0.7599999999999999,0.4700000000000001
FRA-Ligue 1,2223,2023-04-09 Nantes-Monaco,19941,2023-04-09 15:05:00,1,X,Nantes,Monaco,2,2,30,57,14,4,4,2,4,31,0,0,1,0,1,1,0,1,0,1,0,0,0,1,5,5,0,0,0,0,1,2,0,1,12,-25,4,2,0,0,2,1,1,2,2,2,54.82,68.09,Ludovic Blas | Alban Lafont | Moses Simon | Samuel Moutoussamy | João Victor | Ignatius Ganago | Florent Mollet | Fabien Centonze | Jaouen Hadjam | Andrei Girotto | Moussa Sissoko,Guillermo Maripán | Aleksandr Golovin | Krépin Diatta | Axel Disasi | Caio Henrique | Alexander Nübel | Youssouf Fofana | Mohamed Camara | Ben Seghir | Wissam Ben Yedder | Ruben Aguilar,7,9,2,0,2,2,4,2,18,16,1,1,1.41,1.4,-1.41,2.6,0.61,0.78,0,2,0,0,0.65,1.58,0.58,1.1,0.29,0.0,0.11,-0.02,-27,10,-27,0,1,2,-2,-13.270000000000003,0.010000000000000009,-0.93,-0.5200000000000001
FRA-Ligue 1,2223,2023-04-09 Lorient-Marseille,19940,2023-04-09 18:45:00,1,X,Lorient,Marseille,0,0,44,60,10,3,4,1,18,34,0,0,0,0,1,2,1,0,2,0,0,0,0,1,4,4,0,0,0,0,4,2,1,1,-2,2,2,3,0,1,2,1,1,2,0,1,71.09,64.82,Gédéon Kalulu | Romain Faivre | Vincent Le Goff | Ibrahima Koné | Jean-Victor Makengo | Laurent Abergel | Bamo Meïté | Enzo Le Fée | Ahmadou Bamba Dieng | Vito Mannone | Montassar Talbi,Pau López | Leonardo Balerdi | Jonathan Clauss | Valentin Rongier | Cengiz Ünder | Alexis Sánchez | Jordan Veretout | Ruslan Malinovskiy | Chancel Mbemba | Nuno Tavares | Sead Kolasinac,7,9,1,2,3,0,2,0,13,15,1,0,0.1,1.44,0.9,-0.44,1.0,0.62,1,0,0,1,0.81,1.62,0.33,1.04,0.03,0.04,-0.03,0.0,-16,7,-16,0,0,-1,-2,6.27000000000001,-1.3399999999999999,-0.81,-0.71
FRA-Ligue 1,2223,2023-04-14 Toulouse-Lyon,19957,2023-04-14 19:00:00,1,2,Toulouse,Lyon,1,2,38,47,12,7,4,4,12,21,0,0,0,0,2,2,0,0,0,0,1,0,2,0,4,0,1,0,0,0,1,0,1,0,-56,67,5,3,0,0,2,2,1,0,2,2,58.18,65.45,Anthony Rouault | Gabriel Suazo | Thijs Dallinga | Farès Chaïbi | Brecht Dejaegere | Zakaria Aboukhlal | Stijn Spierings | Rasmus Nicolaisen | Branco van den Boomen | Mikkel Desler | Maxime Dupé,Alexandre Lacazette | Nicolás Tagliafico | Anthony Lopes | Mathis Cherki | Maxence Caqueret | Castello Lukeba | Corentin Tolisso | Johann Lepenant | Dejan Lovren | Bradley Barcola | Sinaly Diomande,8,8,0,1,3,2,0,3,16,15,1,1,2.4,1.25,-0.4,1.75,0.75,0.76,1,0,2,0,1.52,1.05,0.74,0.93,-0.7,0.34,0.1,0.37,-9,5,-9,0,0,2,0,-7.270000000000003,1.15,0.47,-0.19000000000000006
FRA-Ligue 1,2223,2023-04-15 Rennes-Reims,19956,2023-04-15 15:00:00,1,1,Rennes,Reims,3,0,50,47,7,8,4,4,24,21,0,0,0,0,2,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,1,3,0,0,13,2,3,2,1,0,0,0,4,2,0,1,65.45,69.64,Arthur Theate | Baptiste Santamaria | Amine Gouiri | Désiré Doué | Arnaud Kalimuendo Muinga | Benjamin Bourigeaud | Steve Mandanda | Adrien Truffert | Djed Spence | Warmed Omari | Karl Toko Ekambi,Dion Lopy | Alexis Flips | Thomas Foket | Azor Matusiwa | Emmanuel Agbadou | Marshall Munetsi | Junya Ito | Yehvann Diouf | Folarin Balogun | Yunis Abdelhamid | Thibault De Smet,6,9,3,1,2,1,5,0,17,13,0,1,1.06,3.27,-0.06,-2.27,0.6,0.56,0,0,0,1,1.05,1.8,0.83,1.2,-0.11,-0.12,0.16,-0.01,3,-1,3,0,0,1,-3,-4.189999999999998,-2.21,-0.75,-0.37
FRA-Ligue 1,2223,2023-04-15 Paris Saint Germain-Lens,19953,2023-04-15 19:00:00,1,1,Paris Saint Germain,Lens,3,1,69,63,1,2,1,1,43,37,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,1,1,0,0,-54,-5,1,1,0,0,0,1,1,2,0,0,88.09,79.09,Marquinhos | Fabián | Gianluigi Donnarumma | Nuno Mendes | Vitinha | Marco Verratti | Danilo Pereira | Kylian Mbappe-Lottin | Sergio Ramos | Carlos Soler | Lionel Messi,Kevin Danso | Brice Samba | Jonathan Gradit | Loïs Openda | Salis Abdul Samed | Adrien Thomasson | Florian Sotoca | Przemyslaw Frankowski | Facundo Medina | Angelo Fulgini | Seko Fofana,10,10,0,1,1,0,2,2,16,12,1,1,1.25,1.32,0.75,0.68,0.87,0.81,0,0,2,0,1.95,1.24,1.23,0.97,-0.15,0.23,-0.09,0.14,6,-1,6,0,0,0,0,9.0,-0.07000000000000006,0.71,0.26
FRA-Ligue 1,2223,2023-04-16 Lille-Montpellier,19951,2023-04-16 11:00:00,1,1,Lille,Montpellier,2,1,52,37,6,13,4,4,26,11,0,0,0,0,3,0,0,0,0,0,0,0,1,4,2,3,0,0,0,0,0,1,0,0,41,53,0,1,0,0,0,1,0,0,0,0,86.36,78.91,Timothy Weah | Jonathan Bamba | Gabriel Gudmundsson | Benjamin André | Lucas Chevalier | José Fonte | André Gomes | Jonathan Christian David | Rémy Cabella | Alexsandro Ribeiro | Angel Gomes,Christopher Jullien | Wahbi Khazri | Kiki Kouyate | Sepe Elye Wahi | Issiaga Sylla | Arnaud Nordin | Joris Chotard | Jordan Ferri | Téji Savanier | Falaye Sacko | Benjamin Lecomte,11,11,0,0,0,0,3,0,12,14,1,1,1.08,2.09,-1.08,-1.09,0.68,0.75,0,0,-1,-1,1.76,1.35,1.11,0.99,0.19,-0.19,0.0,0.0,15,-7,15,0,0,-1,0,7.450000000000003,-1.0099999999999998,0.4099999999999999,0.1200000000000001
FRA-Ligue 1,2223,2023-04-16 Strasbourg-Ajaccio,19954,2023-04-16 13:00:00,1,1,Strasbourg,Ajaccio,3,1,26,21,17,19,5,5,0,-5,0,0,0,0,3,1,1,0,1,1,0,0,1,0,5,5,0,0,0,0,2,2,1,0,-9,-18,4,4,0,0,1,2,1,1,2,2,59.64,64.91,Habib Diallo | Ibrahima Sissoko | Maxime Le Marchand | Matz Sels | Dmitri Lienard | Alexander Djiku | Ismaël Doukouré | Eduard Sobol | Kevin Gameiro | Frederic Guilbert | Morgan Sanson,Mathieu Coutadeur | Oumar Gonzalez | Mickaël Alphonse | Clement Vidal | Michael Barreto | Benjamin Leroy | Cyrille Bayala | Mounaim El Idrissy | Cédric Avinel | Mohamed Youcef Belaïli | Mohamed Youssouf,7,7,3,0,1,4,3,4,17,18,1,1,0.58,0.98,0.42,-0.98,0.47,0.8,1,0,0,0,0.64,0.52,0.71,0.55,0.56,0.29,0.66,0.17,5,-2,5,0,0,0,0,-5.269999999999996,-0.4,0.12,0.15999999999999992
FRA-Ligue 1,2223,2023-04-16 Auxerre-Nantes,19948,2023-04-16 13:00:00,1,1,Auxerre,Nantes,2,1,29,31,15,14,4,4,3,5,0,0,0,0,3,3,0,0,0,0,0,0,2,0,5,5,0,0,0,0,3,2,1,1,44,14,2,5,1,0,1,3,0,3,0,1,68.64,54.36,Gaetan Perrin | Rayan Raveloson | Matthis Abline | Ionut Radu | Birama Touré | Gauthier Hein | Jubal | Gideon Mensah | Han-Noah Massengo | Souleymane Isaak Touré | Akim Zedadka,Ludovic Blas | Alban Lafont | Moses Simon | Samuel Moutoussamy | João Victor | Ignatius Ganago | Florent Mollet | Fabien Centonze | Jaouen Hadjam | Andrei Girotto | Moussa Sissoko,7,8,1,3,3,0,2,2,16,16,0,0,0.93,0.97,2.07,1.03,0.73,0.84,0,4,0,1,0.76,0.86,0.54,0.52,-0.01,-0.21,0.11,-0.09,-2,1,-2,0,0,-3,-1,14.280000000000001,-0.039999999999999925,-0.09999999999999998,0.020000000000000018
