LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
FRA-Ligue 1,2122,2022-04-03 Metz-Monaco,18115,2022-04-03 13:00:00,1,2,Metz,Monaco,1,2,23,44,19,8,5,4,-4,17,0,0,0,0,2,3,0,0,0,0,0,0,2,2,5,4,0,0,0,0,1,2,1,1,15,18,4,1,0,0,1,0,3,0,1,2,56.36,77.09,Ibrahim Amadou | Dylan Bronn | Farid Boulaya | Boubacar Traore | Vincent Pajot | Fali Candé | Thomas Delaine | Marc-Aurele Caillard | Kiki Kouyate | Jean-Armel Kana-Biyik | Opa Nguette,Sofiane Diop | Jean Lucas | Aurelien Tchouameni | Caio Henrique | Vanderson | Gelson Martins | Kevin Volland | Wissam Ben Yedder | Alexander Nübel | Axel Disasi | Guillermo Maripán,7,7,1,3,3,1,7,1,17,16,1,1,0.69,2.5,0.31,0.5,1.0,0.63,1,1,0,0,0.39,1.0,0.53,0.94,0.24,0.08,-0.1,0.68,-21,11,-21,0,0,3,0,-20.730000000000004,-1.81,-0.61,-0.4099999999999999
FRA-Ligue 1,2122,2022-04-03 Lyon-Angers,18114,2022-04-03 15:05:00,1,1,Lyon,Angers,3,2,43,32,10,14,4,4,16,5,1,0,0,0,3,2,0,0,1,0,0,0,1,2,2,5,0,0,0,0,2,4,1,0,32,17,4,2,0,0,2,1,2,2,2,1,56.27,72.55,Lucas Paquetá | Thiago Mendes | Maxence Caqueret | Malo Gusto | Castello Lukeba | Moussa Dembele | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Romain Faivre,Vincent Manceau | Sofiane Boufal | Pereira Lage | Angelo Fulgini | Danijel Petkovic | Souleyman Doumbia | Thomas Mangani | Nabil Bentaleb | Batista Mendy | Ismael Traoré | Enzo Ebosse,8,8,1,2,2,1,2,4,15,18,1,1,1.59,1.2,-1.59,-0.2,0.82,0.63,0,0,0,0,1.4,0.78,1.01,0.53,0.65,-0.14,0.2,-0.08,11,-4,11,1,0,2,0,-16.279999999999994,0.3900000000000001,0.6199999999999999,0.48
FRA-Ligue 1,2122,2022-04-03 Paris Saint Germain-Lorient,18118,2022-04-03 18:45:00,1,1,Paris Saint Germain,Lorient,5,1,65,28,1,16,1,4,38,1,0,0,0,0,3,2,0,0,0,0,0,0,2,0,4,3,0,0,0,0,2,0,0,0,-18,4,2,2,0,0,0,0,2,2,1,0,71.27,75.82,Kylian Mbappe-Lottin | Marco Verratti | Presnel Kimpembe | Thilo Kehrer | Georginio Wijnaldum | Danilo Pereira | Lionel Messi | Marquinhos | Keylor Navas | Leandro Paredes | Nuno Mendes,Houboulang Mendes | Julien Laporte | Moritz Jenz | Leo Petrot | Armand Lauriente | Matthieu Dreyer | Terem Igobor Moffi | Bonke Innocent | Laurent Abergel | Vincent Le Goff | Thomas Monconduit,7,8,2,2,2,1,0,2,17,15,1,1,1.51,0.41,-1.51,-0.41,0.81,0.69,0,0,0,1,1.89,0.75,1.6,0.51,-0.25,0.24,-0.36,-0.03,37,-15,37,0,0,0,-1,-4.549999999999997,1.1,1.14,1.09
FRA-Ligue 1,2122,2022-04-03 Saint-Etienne-Marseille,18119,2022-04-03 19:00:00,1,2,Saint-Etienne,Marseille,2,4,27,53,18,3,5,1,0,26,0,1,0,0,2,2,0,0,0,0,1,0,1,2,4,4,1,0,0,0,3,2,1,0,-52,9,2,3,0,0,3,2,1,2,2,3,73.55,67.18,Paul Bernardoni | Sada Thioub | Denis Bouanga | Mickael Nade | Lucas Gourna Douath | Ryad Boudebouz | Mahdi Camara | Eliaquim Mangala | Arnaud Nordin | Falaye Sacko | Timothée Kolodziejczak,Dimitri Payet | William Saliba | Boubacar Kamara | Pau López | Duje Caleta-Car | Arkadiusz Milik | Cengiz Ünder | Matteo Guendouzi | Gerson | Pol Lirola | Valentin Rongier,10,8,0,2,1,1,4,3,14,17,1,1,1.22,1.59,-0.22,0.41,0.69,0.75,0,1,1,0,0.7,0.96,0.61,0.81,0.06,0.33,-0.04,0.3,-26,15,-26,-1,0,-1,2,6.36999999999999,-0.3700000000000001,-0.26,-0.20000000000000007
FRA-Ligue 1,2122,2022-04-08 Lorient-Saint-Etienne,18127,2022-04-08 19:00:00,1,1,Lorient,Saint-Etienne,6,2,28,27,16,18,4,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,1,5,57,1,2,0,0,0,1,0,4,1,0,80.09,72.91,Houboulang Mendes | Julien Laporte | Enzo Le Fée | Leo Petrot | Armand Lauriente | Matthieu Dreyer | Terem Igobor Moffi | Bonke Innocent | Laurent Abergel | Vincent Le Goff | Thomas Monconduit,Paul Bernardoni | Sada Thioub | Denis Bouanga | Mickael Nade | Lucas Gourna Douath | Ryad Boudebouz | Mahdi Camara | Eliaquim Mangala | Arnaud Nordin | Falaye Sacko | Timothée Kolodziejczak,10,9,0,0,1,2,2,4,14,14,1,1,0.85,0.21,0.15,1.79,0.57,0.96,0,0,0,0,0.86,0.53,0.58,0.56,-0.11,0.17,-0.19,0.06,1,-2,1,0,0,-1,1,7.180000000000007,0.64,0.32999999999999996,0.019999999999999907
FRA-Ligue 1,2122,2022-04-09 Reims-Rennes,18130,2022-04-09 15:00:00,1,2,Reims,Rennes,2,3,36,53,13,3,4,1,9,26,0,0,0,0,2,1,1,0,2,0,0,0,1,2,3,3,0,0,0,0,0,3,1,1,9,8,3,1,0,0,0,0,2,1,2,0,65.45,80.73,Azor Matusiwa | Thomas Foket | Maxime Busi | Marshall Munetsi | Yunis Abdelhamid | Dion Lopy | Bradley Locko | Predrag Rajkovic | Ghislain Konan | Nathanael Mbuku | Wout Faes,Warmed Omari | Martin Terrier | Dogan Alemdar | Gaetan Laborde | Jonas Martin | Lovro Majer | Hamari Traore | Benjamin Bourigeaud | Birger Meling | Naif Aguerd | Baptiste Santamaria,9,10,1,1,1,0,2,0,16,15,1,1,0.48,0.9,-0.48,0.1,0.71,0.74,0,0,-3,1,0.67,1.95,0.49,1.39,-0.15,0.0,-0.08,-0.09,-17,10,-17,0,0,2,-1,-15.280000000000001,-0.42000000000000004,-1.2799999999999998,-0.8999999999999999
FRA-Ligue 1,2122,2022-04-09 Clermont Foot-Paris Saint Germain,18125,2022-04-09 19:00:00,1,2,Clermont Foot,Paris Saint Germain,1,6,28,68,17,1,4,1,1,41,0,0,0,0,5,2,1,0,1,0,0,1,2,1,3,3,0,1,0,0,3,2,0,0,6,-27,5,2,1,0,2,1,2,1,1,1,49.09,74.36,Mohamed Bayo | Yohann Magnin | Cédric Hountondji | Lucas Da Cunha | Johan Gastien | Salis Abdul Samed | Elbasan Rashani | Vital N'Simba | Akim Zedadka | Alidu Seidu | Ouparine Djoco,Kylian Mbappe-Lottin | Neymar | Presnel Kimpembe | Marco Verratti | Lionel Messi | Danilo Pereira | Georginio Wijnaldum | Achraf Hakimi | Marquinhos | Leandro Paredes | Nuno Mendes,5,8,2,1,4,2,2,2,17,14,0,1,0.92,1.96,1.08,3.04,0.91,0.82,0,0,0,0,0.64,2.1,0.36,1.75,-0.04,-0.21,0.12,-0.18,-40,16,-40,0,0,3,-3,-25.269999999999996,-1.04,-1.46,-1.3900000000000001
FRA-Ligue 1,2122,2022-04-10 Bordeaux-Metz,18123,2022-04-10 11:00:00,1,1,Bordeaux,Metz,3,1,23,23,20,19,5,5,-4,-4,0,0,0,0,2,0,1,0,1,0,0,0,0,2,4,5,2,0,0,0,1,3,1,0,-19,-3,5,3,0,0,2,1,2,2,2,0,51.09,62.73,Hwang Ui-Jo | Gaetan Poussin | Alberth Elis | Anel Ahmedhodzic | Gideon Mensah | Marcelo | Josuha Guilavogui | Yacine Adli | Remi Oudin | Stian Rode Gregersen | Jean Onana,Ibrahim Amadou | Louis Mafouta | Dylan Bronn | Farid Boulaya | Boubacar Traore | Thomas Delaine | Fali Candé | Marc-Aurele Caillard | Kiki Kouyate | Vincent Pajot | Opa Nguette,6,6,2,5,3,0,3,6,20,17,0,1,0.11,0.7,-0.11,0.3,1.0,0.48,0,0,0,0,0.52,0.47,0.43,0.39,0.07,-0.08,0.33,-0.1,0,1,0,0,0,2,0,-11.639999999999993,-0.59,0.050000000000000044,0.03999999999999998
FRA-Ligue 1,2122,2022-04-10 Brest-Nantes,18124,2022-04-10 13:00:00,1,X,Brest,Nantes,1,1,38,45,12,9,4,4,11,18,0,0,0,0,4,1,0,0,0,0,0,1,2,0,2,3,0,0,0,0,1,2,0,0,38,31,0,2,0,0,0,2,0,1,0,0,89.55,72.27,Lilian Brassier | Christophe Herelle | Jean-Kevin Duverne | Marco Bizot | Brendan Chardonnet | Martín Satriano | Haris Belkebla | Franck Honorat | Romain Del Castillo | Hugo Magnetti | Lucien Agoume,Randal Kolo Muani | Andrei Girotto | Nicolas Pallois | Dennis Appiah | Quentin Merlin | Osman Bukari | Moses Simon | Ludovic Blas | Alban Lafont | Jean-Charles Castelletto | Pedro Chirivella,9,9,1,1,1,1,2,3,19,15,1,1,0.72,1.96,1.28,1.04,0.45,0.76,0,0,3,0,0.56,0.83,0.44,0.57,-0.04,-0.15,0.04,0.0,-7,3,-7,0,0,-2,0,17.28,-1.24,-0.2699999999999999,-0.12999999999999995
FRA-Ligue 1,2122,2022-04-10 Monaco-Troyes,18129,2022-04-10 13:00:00,1,1,Monaco,Troyes,2,1,47,32,6,15,4,4,20,5,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,5,0,1,0,0,2,1,0,0,-18,-32,1,4,0,1,0,1,1,1,1,1,84.82,64.55,Sofiane Diop | Jean Lucas | Aurelien Tchouameni | Caio Henrique | Vanderson | Youssouf Fofana | Gelson Martins | Wissam Ben Yedder | Alexander Nübel | Axel Disasi | Guillermo Maripán,Abdu Conté | Gauthier Gallon | Rominigue Kouame | Adil Rami | Florian Tardieu | Issa Kabore | Mama Baldé | Giulian Biancone | Erik Palmer-Brown | Yoann Salmier | Xavier Chavalerin,7,9,2,0,2,2,3,2,16,16,1,0,2.16,1.19,-0.16,-0.19,0.49,0.68,1,2,0,3,1.08,0.84,0.98,0.74,-0.08,-0.24,0.42,-0.2,15,-9,15,0,0,-3,-2,20.269999999999996,0.9700000000000002,0.2400000000000001,0.24
FRA-Ligue 1,2122,2022-04-10 Angers-Lille,18122,2022-04-10 13:00:00,1,X,Angers,Lille,1,1,32,47,14,7,4,4,5,20,0,0,0,0,1,2,0,0,0,1,0,0,1,3,5,5,0,0,0,0,3,3,0,0,-6,-2,2,3,0,0,1,0,3,3,0,1,71.09,66.73,Vincent Manceau | Sofiane Boufal | Pereira Lage | Angelo Fulgini | Danijel Petkovic | Souleyman Doumbia | Thomas Mangani | Nabil Bentaleb | Batista Mendy | Ismael Traoré | Enzo Ebosse,Amadou Onana | Sven Botman | Tiago Djaló | Benjamin André | Gabriel Gudmundsson | José Fonte | Léo Jardim | Mehmet Zeki Çelik | Jonathan Christian David | Xeka | Jonathan Bamba,7,9,4,1,0,1,2,2,16,17,1,1,1.68,3.23,0.32,-3.23,0.64,0.46,0,0,0,0,0.78,1.19,0.5,0.84,0.0,-0.09,-0.03,-0.1,-15,7,-15,0,0,-1,-2,4.359999999999999,-1.55,-0.4099999999999999,-0.33999999999999997
FRA-Ligue 1,2122,2022-04-10 Lens-Nice,18126,2022-04-10 15:05:00,1,1,Lens,Nice,3,0,44,52,10,4,4,2,17,25,0,0,0,0,1,2,0,0,0,0,0,0,2,3,5,4,0,0,0,0,4,3,0,1,6,19,3,2,0,0,1,0,1,1,1,1,62.36,75.45,Cheick Oumar Doucoure | Jonathan Gradit | Gaël Kakuta | Seko Fofana | Facundo Medina | Florian Sotoca | Jean-Louis Leca | Kevin Danso | Jonathan Clauss | Massadio Haidara | Arnaud Kalimuendo Muinga,Kephren Thuram | Amine Gouiri | Andy Delort | Justin Kluivert | Walter Benítez | Jean-Clair Todibo | Melvin Bard | Hichem Boudaoui | Pablo Rosario | Dante | Jordan Lotomba,8,8,2,3,1,0,1,0,16,16,1,1,1.22,1.07,-1.22,-0.07,0.87,0.65,0,0,0,-2,0.65,0.93,0.51,0.61,0.06,0.32,0.1,-0.01,-8,6,-8,0,0,1,0,-13.090000000000003,0.1499999999999999,-0.28,-0.09999999999999998
FRA-Ligue 1,2122,2022-04-10 Strasbourg-Lyon,18131,2022-04-10 17:00:00,1,X,Strasbourg,Lyon,1,1,51,46,5,10,3,4,24,19,0,1,0,0,3,1,0,0,0,0,0,0,4,1,3,3,0,0,0,0,1,1,0,0,52,-10,1,6,0,0,1,4,0,1,0,2,79.73,42.73,Matz Sels | Adrien Thomasson | Sanjin Prcic | Anthony Caci | Lucas Perrin | Alexander Djiku | Frederic Guilbert | Kevin Gameiro | Ibrahima Sissoko | Ludovic Ajorque | Gerzino Nyamsi,Lucas Paquetá | Thiago Mendes | Maxence Caqueret | Malo Gusto | Castello Lukeba | Moussa Dembele | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Romain Faivre,8,5,1,4,2,2,0,2,13,16,1,0,2.66,1.58,-1.66,1.42,0.76,0.53,0,1,0,0,1.16,1.84,0.55,0.83,0.11,-0.44,0.03,-0.17,5,-5,5,-1,0,-5,3,37.00000000000001,1.08,-0.6800000000000002,-0.2799999999999999
FRA-Ligue 1,2122,2022-04-10 Marseille-Montpellier,18128,2022-04-10 19:00:00,1,1,Marseille,Montpellier,2,0,56,41,3,11,1,4,29,14,1,0,0,0,1,2,0,0,0,1,0,1,3,1,5,5,0,0,0,0,2,3,0,0,-30,27,4,3,1,0,2,1,1,1,1,1,59.91,67.27,Dimitri Payet | William Saliba | Boubacar Kamara | Pau López | Duje Caleta-Car | Arkadiusz Milik | Cengiz Ünder | Matteo Guendouzi | Gerson | Pol Lirola | Valentin Rongier,Valère Germain | Sepe Elye Wahi | Mamadou Sakho | Florent Mollet | Téji Savanier | Joris Chotard | Jordan Ferri | Mihailo Ristic | Jonas Omlin | Arnaud Souquet | Nicolas Cozza,6,8,3,1,2,2,3,0,16,14,0,1,3.74,1.28,0.26,-0.28,0.67,0.68,0,0,0,-3,1.0,1.1,0.69,0.61,-0.04,-0.22,0.21,-0.21,15,-8,15,1,0,1,-2,-7.359999999999999,2.46,-0.10000000000000009,0.07999999999999996
FRA-Ligue 1,2122,2022-04-15 Rennes-Monaco,18139,2022-04-15 19:00:00,1,2,Rennes,Monaco,2,3,56,50,3,6,1,4,29,23,0,0,0,0,0,2,0,0,0,0,0,1,2,3,5,5,0,0,0,0,3,4,0,1,1,11,2,1,0,0,2,0,1,1,0,2,72.64,82.0,Warmed Omari | Martin Terrier | Dogan Alemdar | Gaetan Laborde | Lovro Majer | Jonas Martin | Hamari Traore | Benjamin Bourigeaud | Birger Meling | Naif Aguerd | Baptiste Santamaria,Sofiane Diop | Jean Lucas | Aurelien Tchouameni | Caio Henrique | Ruben Aguilar | Vanderson | Youssouf Fofana | Gelson Martins | Wissam Ben Yedder | Alexander Nübel | Axel Disasi,10,8,0,2,1,1,0,1,14,13,1,1,1.13,0.44,1.87,1.56,0.74,0.91,0,1,0,0,1.74,0.89,1.74,1.02,0.21,0.19,-0.05,0.4,6,-3,6,0,0,1,2,-9.36,0.69,0.85,0.72
FRA-Ligue 1,2122,2022-04-16 Saint-Etienne-Brest,18140,2022-04-16 15:00:00,1,1,Saint-Etienne,Brest,2,1,27,39,18,12,5,4,0,12,0,0,0,0,3,1,1,0,1,0,0,1,1,0,5,4,0,0,0,0,0,1,1,0,-4,-22,4,4,0,0,3,1,1,2,2,1,53.82,59.73,Paul Bernardoni | Sada Thioub | Denis Bouanga | Mickael Nade | Lucas Gourna Douath | Ryad Boudebouz | Mahdi Camara | Eliaquim Mangala | Arnaud Nordin | Falaye Sacko | Timothée Kolodziejczak,Lilian Brassier | Christophe Herelle | Jean-Kevin Duverne | Marco Bizot | Brendan Chardonnet | Martín Satriano | Haris Belkebla | Franck Honorat | Romain Del Castillo | Hugo Magnetti | Lucien Agoume,8,8,2,2,1,1,4,2,15,15,1,1,1.17,1.36,0.83,-0.36,0.83,0.66,0,0,-1,0,0.79,0.74,0.49,0.52,-0.26,-0.18,-0.11,-0.08,-12,6,-12,0,0,0,0,-5.909999999999997,-0.19000000000000017,0.050000000000000044,-0.030000000000000027
FRA-Ligue 1,2122,2022-04-16 Lille-Lens,18132,2022-04-16 19:00:00,1,2,Lille,Lens,1,2,48,47,7,8,4,4,20,19,0,0,0,0,2,2,0,1,0,1,0,0,3,2,3,4,0,1,0,0,0,2,1,0,6,-59,1,4,0,1,0,0,1,2,0,1,79.91,60.91,Sven Botman | Tiago Djaló | Benjamin André | Gabriel Gudmundsson | José Fonte | Léo Jardim | Mehmet Zeki Çelik | Jonathan Christian David | Xeka | Burak Yilmaz | Jonathan Bamba,Cheick Oumar Doucoure | Jonathan Gradit | Wuilker Fariñez | Gaël Kakuta | Seko Fofana | Facundo Medina | Florian Sotoca | Kevin Danso | Jonathan Clauss | Massadio Haidara | Arnaud Kalimuendo Muinga,9,8,0,1,2,2,3,1,15,15,1,0,0.9,0.79,0.1,2.21,0.81,0.96,1,2,0,2,0.88,0.65,0.8,0.53,0.31,0.0,0.31,0.11,1,-1,1,0,0,-3,1,19.0,0.10999999999999999,0.22999999999999998,0.27
FRA-Ligue 1,2122,2022-04-17 Nice-Lorient,18137,2022-04-17 11:00:00,1,1,Nice,Lorient,2,1,52,31,6,16,4,4,24,3,0,0,0,0,2,2,2,0,2,0,1,1,1,1,5,4,1,0,0,0,1,3,1,0,-25,3,5,4,0,0,3,2,2,3,1,1,53.27,56.27,Kephren Thuram | Amine Gouiri | Andy Delort | Justin Kluivert | Walter Benítez | Jean-Clair Todibo | Mario Lemina | Melvin Bard | Pablo Rosario | Dante | Jordan Lotomba,Houboulang Mendes | Julien Laporte | Enzo Le Fée | Leo Petrot | Armand Lauriente | Matthieu Dreyer | Terem Igobor Moffi | Bonke Innocent | Laurent Abergel | Vincent Le Goff | Thomas Monconduit,8,8,1,1,2,2,0,2,16,13,0,1,1.38,4.16,-1.38,1.84,0.62,0.36,0,3,-3,0,0.81,1.13,0.48,0.51,0.12,-0.27,0.09,-0.22,21,-10,21,0,0,1,0,-3.0,-2.7800000000000002,-0.31999999999999984,-0.030000000000000027
FRA-Ligue 1,2122,2022-04-17 Troyes-Strasbourg,18141,2022-04-17 13:00:00,1,X,Troyes,Strasbourg,1,1,32,52,15,6,4,4,4,24,0,0,0,0,2,3,0,0,0,0,0,2,3,1,5,2,0,0,0,0,3,2,1,1,38,4,2,2,0,0,1,0,1,1,0,1,70.18,72.64,Iké Ugbo | Abdu Conté | Gauthier Gallon | Rominigue Kouame | Florian Tardieu | Issa Kabore | Mama Baldé | Giulian Biancone | Erik Palmer-Brown | Yoann Salmier | Xavier Chavalerin,Matz Sels | Jean-Ricner Bellegarde | Sanjin Prcic | Dmitri Lienard | Lucas Perrin | Alexander Djiku | Frederic Guilbert | Kevin Gameiro | Ibrahima Sissoko | Ludovic Ajorque | Gerzino Nyamsi,8,7,2,4,1,0,0,0,17,13,1,1,0.97,1.46,0.03,-0.46,0.78,0.76,0,0,0,0,0.64,1.13,0.75,0.56,0.2,0.03,0.23,0.08,-20,9,-20,0,0,0,1,-2.4599999999999937,-0.49,-0.4899999999999999,0.18999999999999995
FRA-Ligue 1,2122,2022-04-17 Metz-Clermont Foot,18134,2022-04-17 13:00:00,1,X,Metz,Clermont Foot,1,1,23,28,20,18,5,5,-5,0,0,0,0,0,2,1,0,0,0,0,1,0,2,2,4,5,0,0,0,0,2,1,0,0,-11,-7,4,3,1,0,2,1,1,1,1,1,53.55,63.45,Ibrahim Amadou | Louis Mafouta | Dylan Bronn | Farid Boulaya | Boubacar Traore | Fali Candé | Marc-Aurele Caillard | Kiki Kouyate | Thomas Delaine | Vincent Pajot | Jean-Armel Kana-Biyik,Mohamed Bayo | Yohann Magnin | Cédric Hountondji | Lucas Da Cunha | Johan Gastien | Salis Abdul Samed | Elbasan Rashani | Vital N'Simba | Akim Zedadka | Alidu Seidu | Ouparine Djoco,6,4,4,3,1,4,5,2,17,19,0,1,0.34,1.03,0.66,-0.03,0.95,0.77,0,0,-1,0,0.53,0.59,0.27,0.33,-0.06,0.05,-0.2,0.11,-5,2,-5,0,0,1,2,-9.900000000000006,-0.69,-0.05999999999999994,-0.06
FRA-Ligue 1,2122,2022-04-17 Montpellier-Reims,18135,2022-04-17 13:00:00,1,X,Montpellier,Reims,0,0,41,36,11,13,4,4,12,7,0,0,0,0,2,2,1,0,2,0,0,0,2,1,5,4,0,0,0,0,2,0,0,0,-1,-2,1,3,1,0,0,1,0,2,0,1,75.36,65.55,Valère Germain | Maxime Estève | Sepe Elye Wahi | Mamadou Sakho | Florent Mollet | Téji Savanier | Joris Chotard | Jordan Ferri | Jonas Omlin | Arnaud Souquet | Nicolas Cozza,Azor Matusiwa | Thomas Foket | Maxime Busi | Marshall Munetsi | Yunis Abdelhamid | Dion Lopy | Bradley Locko | Predrag Rajkovic | Ghislain Konan | Nathanael Mbuku | Wout Faes,8,8,2,2,1,1,0,2,15,15,0,1,0.48,2.57,-0.48,-0.57,1.0,0.84,0,1,0,0,1.09,0.81,0.51,0.56,0.01,-0.14,-0.17,-0.19,5,-2,5,0,0,-2,0,9.810000000000002,-2.09,0.28,-0.050000000000000044
FRA-Ligue 1,2122,2022-04-17 Nantes-Angers,18136,2022-04-17 13:00:00,1,X,Nantes,Angers,1,1,46,33,10,14,4,4,17,4,0,0,0,0,3,3,0,0,0,0,0,2,1,2,4,4,0,2,0,0,0,2,0,0,-4,-52,3,3,0,0,2,2,1,1,2,2,65.55,71.64,Randal Kolo Muani | Andrei Girotto | Nicolas Pallois | Dennis Appiah | Quentin Merlin | Osman Bukari | Moses Simon | Ludovic Blas | Alban Lafont | Jean-Charles Castelletto | Pedro Chirivella,Romain Thomas | Sofiane Boufal | Pereira Lage | Angelo Fulgini | Souleyman Doumbia | Danijel Petkovic | Thomas Mangani | Nabil Bentaleb | Batista Mendy | Ismael Traoré | Enzo Ebosse,9,7,2,2,0,2,3,4,15,13,1,1,0.78,0.68,0.22,0.32,0.62,0.49,0,0,1,-2,0.98,0.64,0.65,0.44,-0.15,0.14,-0.1,0.27,13,-4,13,0,0,0,2,-6.090000000000003,0.09999999999999998,0.33999999999999997,0.21000000000000002
FRA-Ligue 1,2122,2022-04-17 Lyon-Bordeaux,18133,2022-04-17 15:05:00,1,1,Lyon,Bordeaux,6,1,47,26,10,19,4,5,18,-3,1,0,0,0,1,3,0,0,0,0,3,2,1,2,5,4,1,1,0,0,2,2,0,1,-40,-5,5,4,1,0,2,2,2,4,0,0,54.55,65.0,Lucas Paquetá | Thiago Mendes | Maxence Caqueret | Tanguy NDombele Alvaro | Castello Lukeba | Moussa Dembele | Karl Toko Ekambi | Léo Dubois | Anthony Lopes | Emerson | Romain Faivre,Hwang Ui-Jo | Gaetan Poussin | Alberth Elis | Anel Ahmedhodzic | Gideon Mensah | Marcelo | Josuha Guilavogui | Yacine Adli | Remi Oudin | Stian Rode Gregersen | Jean Onana,6,7,1,1,4,3,4,3,19,21,0,0,2.1,2.3,-1.1,0.7,0.72,0.46,0,2,0,2,1.63,0.7,0.68,0.52,0.21,-0.18,0.05,0.29,21,-9,21,1,0,1,-1,-10.450000000000003,-0.19999999999999973,0.9299999999999999,0.16000000000000003
FRA-Ligue 1,2122,2022-04-17 Paris Saint Germain-Marseille,18138,2022-04-17 18:45:00,1,1,Paris Saint Germain,Marseille,2,1,71,59,1,2,1,1,42,30,0,1,0,0,1,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,4,2,0,0,26,12,1,3,0,1,1,1,0,1,0,2,77.91,63.64,Kylian Mbappe-Lottin | Neymar | Presnel Kimpembe | Marco Verratti | Lionel Messi | Danilo Pereira | Georginio Wijnaldum | Achraf Hakimi | Marquinhos | Leandro Paredes | Nuno Mendes,Dimitri Payet | William Saliba | Boubacar Kamara | Pau López | Duje Caleta-Car | Arkadiusz Milik | Cengiz Ünder | Matteo Guendouzi | Gerson | Pol Lirola | Valentin Rongier,9,9,1,1,1,1,2,3,14,16,1,0,3.57,2.81,2.43,-0.81,0.69,0.77,0,0,0,0,2.13,1.06,1.81,0.76,-0.03,-0.06,0.02,0.23,12,-1,12,-1,0,-2,0,14.269999999999996,0.7599999999999998,1.0699999999999998,1.05
