LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2122,2022-04-03 Barcelona-Sevilla,17428,2022-04-03 19:00:00,1,1,Barcelona,Sevilla,1,0,54,57,4,2,1,1,28,31,1,0,0,0,4,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,3,1,1,0,9,-8,1,6,0,1,1,2,0,3,0,1,77.09,46.09,Pierre-Emerick Aubameyang | Marc-André ter Stegen | Ferrán Torres | Ronald Araújo | Gerard Piqué | Gavi | Ousmane Dembélé | Frenkie de Jong | Pedri | Jordi Alba | Sergio Busquets,Diego Carlos | Ivan Rakitic | Lucas Ocampos | Rafa Mir | Joan Jordán | Bono | Óliver Torres | Marcos Acuña | Jules Koundé | Thomas Delaney | Jesús Corona,10,6,1,2,0,3,2,1,13,17,1,0,4.26,0.36,-0.26,-0.36,0.5,0.64,0,0,0,0,2.24,0.53,1.91,0.56,-0.36,-0.04,0.19,0.2,-3,2,-3,1,0,-5,4,31.0,3.9,1.7100000000000002,1.3499999999999999
ESP-La Liga,2122,2022-04-04 Real Sociedad-Espanyol,17434,2022-04-04 19:00:00,1,1,Real Sociedad,Espanyol,1,0,48,36,6,12,3,4,22,10,0,0,0,0,3,3,0,0,1,1,0,1,1,0,5,5,0,0,0,0,2,1,1,1,0,-14,4,3,0,1,2,0,2,2,2,1,61.18,64.91,Mikel Oyarzabal | Andoni Gorosabel | Aritz Elustondo | Remiro | Portu | Alexander Sørloth | Robin Le Normand | Martín Zubimendi | Mikel Merino | Rafinha | David Silva,Adrià Pedrosa | Raúl de Tomás | Keidi Bare | Sergi Darder | Leandro Cabrera | Javi Puado | Diego López | Yangel Herrera | Óscar Gil | Sergi Gómez | Tonny Vilhena,8,7,3,3,0,1,3,0,18,12,1,0,1.22,1.54,-1.22,-0.54,0.33,0.82,0,0,0,2,0.98,0.49,0.63,0.65,0.14,0.34,0.42,0.49,12,-6,12,0,0,1,1,-3.729999999999997,-0.32000000000000006,0.49,-0.020000000000000018
ESP-La Liga,2122,2022-04-08 Sevilla-Granada,17442,2022-04-08 19:00:00,1,1,Sevilla,Granada,4,2,57,29,3,16,1,4,31,3,0,0,0,0,3,4,0,0,1,0,1,0,0,3,5,5,0,0,0,0,4,1,1,1,22,-11,3,5,0,0,1,3,1,1,2,1,67.36,54.36,Nemanja Gudelj | Diego Carlos | Ivan Rakitic | Lucas Ocampos | Joan Jordán | Bono | Marcos Acuña | Jules Koundé | Thomas Delaney | Jesús Corona | Karim Rekik,Álex Collado | Germán Sánchez | Raúl Torrente | Myrto Uzuni | Quini | Carlos Neva | Luis Suárez | Luís Maximiano | Jorge Molina | Luis Milla | Antonio Puertas,7,5,1,6,3,0,1,1,18,14,1,1,0.5,2.26,-0.5,-0.26,0.72,0.59,0,0,0,1,0.57,0.67,0.55,0.33,-0.04,0.14,0.01,0.32,28,-13,28,0,0,-2,2,13.0,-1.7599999999999998,-0.10000000000000009,0.22000000000000003
ESP-La Liga,2122,2022-04-09 Cadiz-Real Betis,17437,2022-04-09 12:00:00,1,2,Cadiz,Real Betis,1,2,28,53,17,5,4,2,2,27,0,0,0,0,4,1,1,0,1,1,0,1,3,0,4,4,0,0,0,0,2,2,1,0,3,1,0,5,0,0,0,2,0,2,0,1,86.09,49.82,Jeremías Ledesma | Fede San Emeterio | Álvaro Negredo | Anthony Lozano | Victor Chust | Luis Hernández | Rubén Alcaraz | Carlos Akapo | Iván Alejo | Oussama Idrissi | Alfonso Espino,Héctor Bellerín | Claudio Bravo | Borja Iglesias | Álex Moreno | Sergio Canales | Nabil Fekir | Juanmi | Marc Bartra | Germán Pezzella | William Carvalho | Guido Rodríguez,10,8,1,2,0,1,1,1,13,19,1,1,0.2,5.52,-0.2,-1.52,0.9,0.73,0,0,-2,0,0.56,1.25,0.65,0.85,0.03,-0.29,0.05,0.31,-25,12,-25,0,0,-5,2,36.27,-5.319999999999999,-0.69,-0.19999999999999996
ESP-La Liga,2122,2022-04-09 Mallorca-Atletico Madrid,17436,2022-04-09 14:15:00,1,1,Mallorca,Atletico Madrid,1,0,26,57,18,4,5,1,0,31,0,1,0,0,4,1,1,0,1,1,0,1,1,1,4,5,0,0,0,0,3,2,1,1,11,-15,5,5,0,0,3,3,2,2,1,1,49.18,55.27,Sergio Rico | Brian Oliván | Pablo Maffeo | Dani Rodríguez | Raíllo | Salva Sevilla | Jaume Costa | Vedat Muriqi | Takefusa Kubo | Martin Valjent | Antonio Sánchez,Stefan Savic | Yannick Carrasco | Jan Oblak | Marcos Llorente | Luis Suárez | Rodrigo de Paul | Koke | Héctor Herrera | Giménez | João Félix | Reinildo,9,8,1,1,1,2,1,3,18,15,1,1,0.31,3.31,-0.31,0.69,0.68,0.65,0,3,-3,0,0.65,0.79,0.49,0.77,0.47,0.19,0.3,0.11,-31,14,-31,-1,0,0,1,-6.090000000000003,-3.0,-0.14,-0.28
ESP-La Liga,2122,2022-04-09 Villarreal-Athletic Club,17444,2022-04-09 16:30:00,1,X,Villarreal,Athletic Club,1,1,45,44,7,8,4,4,17,16,1,0,0,0,2,2,0,0,1,0,0,0,1,1,5,5,0,0,0,0,3,2,1,0,19,-5,8,3,1,0,3,2,2,0,2,1,23.27,63.27,Daniel Parejo | Pau Torres | Raúl Albiol | Etienne Capoue | Gerónimo Rulli | Arnaut Danjuma Groeneveld | Alberto Moreno | Alfonso | Manu Trigueros | Giovani Lo Celso | Yeremi Pino,Iñigo Martínez | Iñaki Williams | Oihan Sancet | Alex Berenguer | Mikel Vesga | Unai Simón | Balenziaga | Muniain | De Marcos | Yuri | Dani Vivian,3,8,7,2,1,1,1,3,20,12,0,1,1.1,2.08,-1.1,-0.08,0.57,0.57,0,2,0,0,1.4,1.23,1.07,1.14,0.73,0.2,0.22,0.31,1,-1,1,1,0,5,-5,-40.0,-0.98,0.16999999999999993,-0.06999999999999984
ESP-La Liga,2122,2022-04-09 Real Madrid-Getafe,17441,2022-04-09 19:00:00,1,1,Real Madrid,Getafe,2,0,69,32,1,14,1,4,41,4,1,0,0,0,0,5,0,0,0,1,0,0,3,2,5,5,0,0,0,0,3,0,0,1,17,-17,4,3,0,0,1,1,2,1,1,1,58.27,65.45,Ferland Mendy | Toni Kroos | Vinícius Júnior | Casemiro | Luka Modric | Thibaut Courtois | Daniel Carvajal | Marco Asensio | Eder Militão | Karim Benzema | David Alaba,Djené Dakonam | Óscar Rodríguez | David Soria | Nemanja Maksimovic | Enes Ünal | Mauro Arambarri | Damián Suárez | Mathías Olivera | Jorge Cuenca | Carles Aleñá | Stefan Mitrovic,6,9,4,1,1,1,0,1,15,14,1,1,2.95,2.08,-0.95,-1.08,0.75,0.84,0,2,3,3,1.95,1.05,1.18,0.46,0.26,-0.18,0.39,-0.13,37,-13,37,1,0,1,-3,-7.18,0.8700000000000001,0.8999999999999999,0.72
ESP-La Liga,2122,2022-04-10 Osasuna-Alaves,17440,2022-04-10 12:00:00,1,1,Osasuna,Alaves,1,0,38,22,10,20,4,5,10,-6,0,0,0,0,3,0,0,0,0,0,0,2,0,1,5,5,0,0,0,0,1,3,0,0,-20,-21,3,3,0,0,2,1,1,2,0,0,70.64,72.73,Juan Cruz | Jon Moncayola | Manuel Sánchez | Nacho Vidal | Ezequiel Ávila | Lucas Torró | David García | Darko Brasanac | Sergio Herrera | Ante Budimir | Rubén García,Edgar Méndez | Luis Rioja | Florian Lejeune | Rubén Duarte | Víctor Laguardia | Gonzalo Escalante | Jason | Tomás Pina | Nahuel Tenaglia | Fernando Pacheco | Joselu,8,8,3,3,0,0,2,2,15,14,1,1,0.31,0.52,0.69,0.48,0.48,0.75,0,0,0,0,0.78,1.01,0.81,0.69,0.25,-0.11,0.03,-0.21,16,-10,16,0,0,0,0,-2.0900000000000034,-0.21000000000000002,-0.22999999999999998,0.1200000000000001
ESP-La Liga,2122,2022-04-10 Espanyol-Celta Vigo,17438,2022-04-10 14:15:00,1,1,Espanyol,Celta Vigo,1,0,36,36,12,11,4,4,8,8,0,0,0,0,4,3,0,0,0,0,0,0,2,5,4,4,0,0,0,0,2,1,1,1,9,-6,2,3,1,0,0,1,0,1,3,1,66.45,67.36,Adrià Pedrosa | Fernando Calero | Raúl de Tomás | Keidi Bare | Sergi Darder | Leandro Cabrera | Javi Puado | Diego López | Yangel Herrera | Óscar Gil | Sergi Gómez,Franco Cervi | Joseph Aidoo | Denis Suárez | Matías Dituro | Brais Méndez | Iago Aspas | Santi Mina | Néstor Araújo | Hugo Mallo | Fran Beltrán | Javi Galán,10,10,1,0,0,1,3,0,14,15,0,1,0.71,1.08,-0.71,-0.08,0.82,0.89,0,0,0,-3,0.99,0.88,0.69,0.51,-0.5,-0.37,-0.1,0.13,0,1,0,0,0,-1,0,-0.9099999999999966,-0.3700000000000001,0.10999999999999999,0.17999999999999994
ESP-La Liga,2122,2022-04-10 Elche-Real Sociedad,17445,2022-04-10 16:30:00,1,2,Elche,Real Sociedad,1,2,32,51,15,6,4,3,4,23,0,0,0,0,4,2,0,0,0,0,1,0,4,1,5,3,1,0,0,0,1,1,1,0,-35,15,4,2,0,0,2,1,1,1,1,0,53.45,73.55,Johan Mojica | Omar Mascarell | Edgar Badía | Lucas Boyé | Guido Carrillo | Pere Milla | Enzo Roco | Diego González | Fidel | Tete Morente | Gerard Gumbau,Mikel Oyarzabal | Andoni Gorosabel | Remiro | Portu | Alexander Sørloth | Alexander Isak | Robin Le Normand | Martín Zubimendi | Mikel Merino | Rafinha | David Silva,10,8,1,2,0,1,2,3,16,17,1,1,0.45,1.96,0.55,-0.96,0.94,0.57,1,0,0,0,0.68,1.32,0.57,0.73,0.11,-0.34,0.19,0.3,-19,9,-19,0,0,2,2,-20.099999999999994,-1.51,-0.64,-0.16000000000000003
ESP-La Liga,2122,2022-04-10 Levante-Barcelona,17439,2022-04-10 19:00:00,1,2,Levante,Barcelona,2,3,22,57,19,3,5,1,-6,29,0,1,0,0,4,3,0,0,0,0,1,0,1,3,5,3,0,0,0,0,2,2,1,1,-13,5,3,2,0,0,2,1,1,1,0,0,74.55,71.82,Morales | Martín Cáceres | Roger | Jorge De Frutos | Óscar Duarte | Jorge Miramón | Gonzalo Melero | Rober | Son | Daniel Cárdenas | Pepelu,Pierre-Emerick Aubameyang | Marc-André ter Stegen | Ronald Araújo | Gerard Piqué | Gavi | Ousmane Dembélé | Frenkie de Jong | Sergio Busquets | Pedri | Jordi Alba | Ferrán Torres,7,8,2,2,2,1,0,2,18,13,1,1,1.72,1.93,0.28,-0.93,0.7,0.77,0,0,2,0,0.85,2.01,0.43,1.89,-0.2,0.23,0.17,0.29,-35,16,-35,-1,0,1,-1,2.730000000000004,-0.20999999999999996,-1.1599999999999997,-1.46
ESP-La Liga,2122,2022-04-11 Rayo Vallecano-Valencia,17443,2022-04-11 19:00:00,1,X,Rayo Vallecano,Valencia,1,1,33,41,13,9,4,4,5,13,0,0,0,0,3,3,1,0,1,1,2,1,0,1,5,5,0,0,0,0,4,3,1,1,-9,14,4,4,0,0,2,1,2,3,0,1,57.0,59.27,Fran García | Isi Palazón | Luca Zidane | Óscar Trejo | Álvaro García | Santiago Comesaña | Iván Balliu | Mario Suárez | Alejandro Catena | Óscar Valentín | Sergi Guardiola,Mouctar Diakhaby | Hugo Guillamón | Yunus Musah | Dimitri Foulquier | Bryan Gil Salvatierra | Hugo Duro | Maxi Gómez | Giorgi Mamardashvili | Omar Alderete | Carlos Soler | Gonçalo Guedes,7,7,2,1,2,3,1,5,13,14,1,1,1.05,0.11,0.95,-0.11,0.77,0.83,0,0,-2,1,0.61,0.78,0.9,0.5,0.31,0.15,0.21,0.07,-8,4,-8,0,0,0,0,-2.270000000000003,0.9400000000000001,-0.17000000000000004,0.4
ESP-La Liga,2122,2022-04-15 Real Sociedad-Real Betis,17452,2022-04-15 19:00:00,1,X,Real Sociedad,Real Betis,0,0,54,56,6,5,3,2,26,28,0,0,0,0,3,2,0,0,1,0,0,0,3,1,5,4,0,0,0,0,3,1,1,0,8,-15,1,3,0,0,1,1,0,1,0,1,76.82,68.73,Andoni Gorosabel | Mikel Oyarzabal | Remiro | Portu | Alexander Sørloth | Alexander Isak | Robin Le Normand | Martín Zubimendi | Mikel Merino | Rafinha | David Silva,Héctor Bellerín | Claudio Bravo | Borja Iglesias | Álex Moreno | Sergio Canales | Nabil Fekir | Juanmi | Marc Bartra | Germán Pezzella | William Carvalho | Guido Rodríguez,9,11,1,0,1,0,3,1,15,19,1,1,2.12,1.23,-0.12,0.77,0.86,0.76,0,2,0,3,1.32,1.52,0.76,0.98,0.0,-0.27,0.28,0.0,-2,1,-2,0,0,-2,-2,8.08999999999999,0.8900000000000001,-0.19999999999999996,-0.21999999999999997
ESP-La Liga,2122,2022-04-16 Elche-Mallorca,17455,2022-04-16 12:00:00,1,1,Elche,Mallorca,3,0,32,29,15,17,4,4,4,1,0,0,0,0,3,1,0,0,1,0,1,0,3,1,5,3,1,0,0,0,1,1,1,1,24,-6,6,1,0,0,3,0,2,1,1,0,54.82,81.45,Johan Mojica | Omar Mascarell | Edgar Badía | Lucas Boyé | Pere Milla | Enzo Roco | Diego González | Fidel | Tete Morente | Helibelton Palacios | Gerard Gumbau,Sergio Rico | Brian Oliván | Pablo Maffeo | Dani Rodríguez | Raíllo | Salva Sevilla | Jaume Costa | Vedat Muriqi | Takefusa Kubo | Martin Valjent | Antonio Sánchez,5,9,5,2,1,0,1,1,17,17,1,1,1.05,1.08,-0.05,-0.08,0.88,0.96,0,0,0,2,0.59,0.7,0.62,0.47,0.09,-0.05,0.16,0.31,3,-2,3,0,0,5,-4,-26.630000000000003,-0.030000000000000027,-0.10999999999999999,0.15000000000000002
ESP-La Liga,2122,2022-04-16 Alaves-Rayo Vallecano,17446,2022-04-16 14:15:00,1,1,Alaves,Rayo Vallecano,1,0,22,34,20,14,5,4,-6,6,0,0,0,0,1,3,0,0,0,0,1,0,1,1,4,4,0,0,0,0,3,0,0,0,21,9,1,3,0,0,0,1,2,2,0,0,80.0,66.91,Edgar Méndez | Florian Lejeune | Luis Rioja | Rubén Duarte | Gonzalo Escalante | Víctor Laguardia | Tomás Pina | Nahuel Tenaglia | Mamadou Loum | Fernando Pacheco | Joselu,Fran García | Isi Palazón | Óscar Trejo | Álvaro García | Iván Balliu | Santiago Comesaña | Mario Suárez | Alejandro Catena | Óscar Valentín | Sergi Guardiola | Stole Dimitrievski,9,9,2,2,0,0,1,0,14,16,1,1,0.78,0.56,-0.78,0.44,0.94,0.55,0,0,-3,1,1.0,0.69,0.74,0.64,0.01,-0.08,-0.06,0.06,-12,6,-12,0,0,-2,0,13.090000000000003,0.21999999999999997,0.31000000000000005,0.09999999999999998
ESP-La Liga,2122,2022-04-16 Valencia-Osasuna,17454,2022-04-16 16:30:00,1,2,Valencia,Osasuna,1,2,42,41,9,10,4,4,14,13,0,0,0,0,4,3,0,0,0,0,1,1,2,2,5,5,0,0,0,0,2,0,1,0,-21,17,5,2,0,0,3,0,3,2,1,0,46.0,73.64,Mouctar Diakhaby | Hugo Guillamón | Yunus Musah | Dimitri Foulquier | Bryan Gil Salvatierra | Maxi Gómez | Giorgi Mamardashvili | Thierry Correia | Omar Alderete | Carlos Soler | Gonçalo Guedes,Juan Cruz | Jon Moncayola | Manuel Sánchez | Nacho Vidal | Ezequiel Ávila | Lucas Torró | David García | Darko Brasanac | Sergio Herrera | Ante Budimir | Rubén García,6,8,3,3,2,0,1,0,16,14,0,1,0.57,2.72,0.43,-1.72,0.94,0.66,0,1,0,3,0.51,0.87,0.57,0.75,0.27,-0.09,0.15,0.17,1,-1,1,0,0,3,-2,-27.64,-2.1500000000000004,-0.36,-0.18000000000000005
ESP-La Liga,2122,2022-04-16 Getafe-Villarreal,17450,2022-04-16 19:00:00,1,2,Getafe,Villarreal,1,2,32,46,15,7,4,4,4,18,0,1,0,0,2,2,0,0,1,0,0,0,1,1,5,5,0,0,0,0,3,2,1,1,-2,0,3,4,0,1,1,1,1,1,1,1,65.18,54.27,Djené Dakonam | Óscar Rodríguez | David Soria | Nemanja Maksimovic | Enes Ünal | Mauro Arambarri | Damián Suárez | Mathías Olivera | Jorge Cuenca | Carles Aleñá | Stefan Mitrovic,Daniel Parejo | Pau Torres | Raúl Albiol | Gerónimo Rulli | Arnaut Danjuma Groeneveld | Alfonso | Manu Trigueros | Giovani Lo Celso | Serge Aurier | Vicente Iborra | Yeremi Pino,9,7,1,4,1,0,1,2,15,21,1,0,0.41,0.92,-0.41,0.08,0.69,0.76,0,0,0,-2,0.91,1.36,0.47,1.07,0.14,0.04,-0.01,0.19,-14,8,-14,-1,0,-1,2,10.910000000000004,-0.51,-0.45000000000000007,-0.6000000000000001
ESP-La Liga,2122,2022-04-17 Granada-Levante,17451,2022-04-17 12:00:00,1,2,Granada,Levante,1,4,29,22,16,20,4,5,1,-6,0,0,0,0,2,1,0,0,0,1,1,0,4,0,5,5,1,0,0,0,4,2,1,0,-34,16,4,2,0,0,2,0,1,1,1,1,62.82,75.64,Álex Collado | Germán Sánchez | Raúl Torrente | Myrto Uzuni | Quini | Carlos Neva | Luis Suárez | Luís Maximiano | Domingos Duarte | Luis Milla | Antonio Puertas,Morales | Martín Cáceres | Roger | Jorge De Frutos | Óscar Duarte | Jorge Miramón | Gonzalo Melero | Rober | Son | Daniel Cárdenas | Pepelu,6,7,3,1,2,3,1,0,17,17,1,1,0.98,2.99,1.02,-0.99,0.8,0.86,0,1,-1,0,0.72,0.89,0.66,0.32,-0.05,-0.04,0.15,0.3,7,-4,7,0,0,2,-1,-12.82,-2.0100000000000002,-0.17000000000000004,0.34
ESP-La Liga,2122,2022-04-17 Atletico Madrid-Espanyol,17448,2022-04-17 14:15:00,1,1,Atletico Madrid,Espanyol,2,1,57,39,5,11,2,4,29,11,1,0,0,0,4,4,0,0,0,1,0,0,1,2,5,4,0,0,0,0,1,0,1,0,-3,8,5,2,0,0,2,1,1,2,2,0,54.18,73.64,Geoffrey Kondogbia | Stefan Savic | Yannick Carrasco | Jan Oblak | Marcos Llorente | Rodrigo de Paul | Koke | Héctor Herrera | Giménez | João Félix | Reinildo,Adrià Pedrosa | Fernando Calero | Raúl de Tomás | Keidi Bare | Sergi Darder | Leandro Cabrera | Javi Puado | Diego López | Yangel Herrera | Óscar Gil | Tonny Vilhena,6,10,3,0,2,1,5,3,17,14,1,1,0.59,1.68,-0.59,-0.68,0.82,0.64,0,1,-1,3,1.03,0.87,0.72,0.76,-0.24,0.12,-0.41,0.06,18,-6,18,1,0,3,-4,-19.46,-1.0899999999999999,0.16000000000000003,-0.040000000000000036
ESP-La Liga,2122,2022-04-17 Athletic Club-Celta Vigo,17447,2022-04-17 16:30:00,1,2,Athletic Club,Celta Vigo,0,2,45,36,8,12,4,4,17,8,0,0,0,0,3,1,0,0,0,0,1,0,0,5,5,2,1,0,0,0,2,0,0,0,-42,-16,3,0,0,0,2,0,0,0,1,0,64.55,83.91,Iñaki Williams | Oihan Sancet | Alex Berenguer | Mikel Vesga | Unai Simón | Unai Vencedor | Balenziaga | Muniain | De Marcos | Yuri | Dani Vivian,Franco Cervi | Joseph Aidoo | Denis Suárez | Matías Dituro | Brais Méndez | Iago Aspas | Santi Mina | Néstor Araújo | Hugo Mallo | Fran Beltrán | Javi Galán,9,10,2,0,0,1,1,0,14,16,1,1,2.05,0.73,-1.05,-0.73,0.7,0.69,0,0,1,-3,1.3,0.85,1.23,0.47,-0.07,0.03,0.05,0.13,9,-4,9,0,0,3,-1,-19.36,1.3199999999999998,0.45000000000000007,0.76
ESP-La Liga,2122,2022-04-17 Sevilla-Real Madrid,17453,2022-04-17 19:00:00,1,2,Sevilla,Real Madrid,2,3,60,72,3,1,1,1,32,44,0,1,0,0,2,2,0,0,0,1,0,0,1,1,5,4,0,0,0,0,2,4,1,0,-19,12,3,3,0,0,1,1,1,2,2,1,68.18,63.36,Jesús Navas | Diego Carlos | Nemanja Gudelj | Ivan Rakitic | Lucas Ocampos | Joan Jordán | Bono | Marcos Acuña | Jules Koundé | Thomas Delaney | Jesús Corona,Ferland Mendy | Toni Kroos | Vinícius Júnior | Casemiro | Luka Modric | Thibaut Courtois | Daniel Carvajal | Federico Valverde | Eder Militão | Karim Benzema | David Alaba,8,9,3,0,0,2,1,2,18,17,1,1,3.31,1.62,0.69,0.38,0.62,0.59,3,0,0,0,0.62,1.93,0.87,1.35,-0.05,0.02,0.05,0.19,-12,2,-12,-1,0,0,-1,4.820000000000007,1.69,-1.31,-0.4800000000000001
ESP-La Liga,2122,2022-04-18 Barcelona-Cadiz,17449,2022-04-18 19:00:00,1,2,Barcelona,Cadiz,0,1,60,28,2,18,1,5,32,0,1,0,0,0,1,1,0,0,1,1,0,1,2,1,5,3,0,0,0,0,3,2,0,1,-20,2,4,7,0,0,2,2,1,3,1,2,57.55,34.91,Pierre-Emerick Aubameyang | Marc-André ter Stegen | Ronald Araújo | Gerard Piqué | Dani Alves | Ousmane Dembélé | Frenkie de Jong | Sergio Busquets | Pedri | Jordi Alba | Ferrán Torres,Jeremías Ledesma | Fede San Emeterio | Álvaro Negredo | Anthony Lozano | Victor Chust | Luis Hernández | Rubén Alcaraz | Carlos Akapo | Lucas Pérez | Oussama Idrissi | Alfonso Espino,6,4,2,6,3,1,0,1,13,12,1,1,1.36,1.16,1.64,-0.16,0.86,0.78,3,0,0,-3,1.89,0.38,1.7,0.26,0.12,0.18,0.19,0.29,32,-16,32,1,0,-3,2,22.64,0.20000000000000018,1.5099999999999998,1.44
ESP-La Liga,2122,2022-04-19 Mallorca-Alaves,17459,2022-04-19 17:00:00,1,1,Mallorca,Alaves,2,1,29,25,18,20,5,5,0,-4,0,0,0,0,3,2,0,0,0,0,1,2,1,3,5,5,1,0,0,0,0,3,1,1,-19,-19,3,2,0,0,0,1,3,1,1,1,61.73,76.18,Sergio Rico | Brian Oliván | Pablo Maffeo | Dani Rodríguez | Raíllo | Jaume Costa | Vedat Muriqi | Takefusa Kubo | Iddrisu Baba | Martin Valjent | Antonio Sánchez,Edgar Méndez | Florian Lejeune | Luis Rioja | Rubén Duarte | Gonzalo Escalante | Víctor Laguardia | Tomás Pina | Nahuel Tenaglia | Mamadou Loum | Fernando Pacheco | Joselu,9,9,1,2,1,0,3,1,17,15,1,1,1.07,0.53,-1.07,0.47,0.88,0.58,0,1,-1,2,0.94,0.99,0.41,0.8,-0.24,0.01,-0.27,-0.05,4,-2,4,0,0,1,0,-14.45000000000001,0.54,-0.050000000000000044,-0.39000000000000007
ESP-La Liga,2122,2022-04-19 Real Betis-Elche,17457,2022-04-19 19:00:00,1,2,Real Betis,Elche,0,1,57,35,5,13,2,4,28,6,0,0,1,0,4,2,0,0,0,1,0,1,0,2,3,5,0,0,0,0,1,0,1,0,-17,30,6,3,1,0,2,2,2,1,1,0,40.09,62.36,Héctor Bellerín | Claudio Bravo | Borja Iglesias | Álex Moreno | Sergio Canales | Nabil Fekir | Juanmi | Marc Bartra | Germán Pezzella | William Carvalho | Guido Rodríguez,Johan Mojica | Omar Mascarell | Edgar Badía | Pedro Bigas | Ezequiel Ponce | Pere Milla | Enzo Roco | Diego González | Fidel | Tete Morente | Gerard Gumbau,5,7,6,3,0,1,1,2,17,20,0,1,0.38,1.5,-0.38,1.5,0.85,0.91,0,0,1,0,0.8,0.62,0.8,0.57,0.72,-0.03,0.62,0.27,22,-8,22,0,1,3,-2,-22.269999999999996,-1.12,0.18000000000000005,0.2300000000000001
ESP-La Liga,2122,2022-04-19 Villarreal-Valencia,17465,2022-04-19 19:30:00,1,1,Villarreal,Valencia,2,0,49,42,7,10,4,4,20,13,0,0,0,1,0,2,0,0,0,1,0,0,0,2,5,5,0,0,0,0,1,2,0,0,-4,18,7,9,0,1,3,5,3,2,1,1,39.45,19.91,Daniel Parejo | Pau Torres | Raúl Albiol | Gerónimo Rulli | Arnaut Danjuma Groeneveld | Alfonso | Manu Trigueros | Giovani Lo Celso | Samuel Chukwueze | Serge Aurier | Vicente Iborra,Mouctar Diakhaby | Hugo Guillamón | Yunus Musah | Ilaix Moriba | Dimitri Foulquier | Bryan Gil Salvatierra | Maxi Gómez | Giorgi Mamardashvili | Omar Alderete | Carlos Soler | Gonçalo Guedes,6,2,5,5,0,4,5,3,19,18,0,0,2.82,1.21,-0.82,-0.21,0.71,0.56,0,1,0,-3,1.42,0.48,0.75,0.32,-0.06,0.03,-0.1,0.27,7,-3,7,0,-1,-2,4,19.540000000000003,1.6099999999999999,0.94,0.43
