LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ESP-La Liga,2223,2023-02-11 Almeria-Real Betis,19165,2023-02-11 15:15:00,1,2,Almeria,Real Betis,2,3,22,31,14,7,4,4,2,11,0,0,0,0,3,2,0,1,2,2,1,1,1,0,5,5,0,0,0,0,2,2,0,0,-4,1,2,3,0,0,0,2,1,1,1,0,71.64,61.55,César De la Hoz | Adrián Embarba | Sergio Akieme | Fernando Martínez | Gonzalo Melero | Lucas Robertone | El Bilal Touré | Srdjan Babic | Alejandro Pozo | Rodrigo Ely | Leo Baptistao,Borja Iglesias | Luiz Henrique | Nabil Fekir | Youssouf Sabaly | Andrés Guardado | Guido Rodríguez | William Carvalho | Sergio Canales | Rui Silva | Álex Moreno | Germán Pezzella,7,7,2,1,2,3,0,2,16,16,1,1,1.38,3.56,-1.38,-0.56,0.85,0.52,0,0,0,0,0.53,1.22,0.46,0.46,0.12,-0.17,0.59,-0.18,-9,7,-9,0,0,-1,0,10.090000000000003,-2.18,-0.69,0.0
ESP-La Liga,2223,2023-02-11 Sevilla-Mallorca,19170,2023-02-11 17:30:00,1,1,Sevilla,Mallorca,2,0,21,28,17,10,4,4,1,8,0,0,0,0,2,5,0,0,0,1,1,1,1,2,4,4,0,0,0,0,1,2,1,1,10,17,5,2,0,0,3,2,2,0,0,0,45.27,69.73,Gonzalo Montiel | Óliver Torres | Marcos Acuña | Joan Jordán | Bono | Ivan Rakitic | Erik Lamela | Nemanja Gudelj | Jesús Navas | Karim Rekik | Fernando,Iddrisu Baba | Lee Kang-In | Martin Valjent | Vedat Muriqi | Jaume Costa | Pablo Maffeo | Predrag Rajkovic | Copete | Inigo Ruiz de Galarreta | Dani Rodríguez | Raíllo,5,9,5,1,1,1,0,0,16,15,1,1,0.04,0.24,-0.04,0.76,1.0,1.0,0,0,0,3,0.45,0.53,0.3,0.4,0.29,0.35,0.22,0.08,-7,7,-7,0,0,3,-4,-24.46,-0.19999999999999998,-0.08000000000000002,-0.10000000000000003
ESP-La Liga,2223,2023-02-11 Valencia-Athletic Club,19166,2023-02-11 20:00:00,1,2,Valencia,Athletic Club,1,2,20,29,18,8,5,4,0,9,0,0,0,0,4,0,0,1,2,1,0,0,4,0,4,5,0,0,0,0,4,4,0,1,13,9,3,1,0,0,1,1,1,0,2,2,64.36,79.27,Hugo Guillamón | Thierry Correia | Yunus Musah | Eray Cömert | Justin Kluivert | Samuel Lino | José Gayá | André Almeida | Giorgi Mamardashvili | Edinson Cavani | Cenk Özkacar,Oihan Sancet | Unai Simón | Iñaki Williams | Dani Vivian | Alex Berenguer | De Marcos | Gorka Guruzeta | Nico Williams | Yuri | Mikel Vesga | Yeray Álvarez,7,8,3,2,1,1,0,1,15,18,1,1,0.88,2.45,-0.88,1.55,0.79,0.55,0,0,-1,0,1.14,0.75,0.58,0.76,0.02,-0.18,0.0,0.31,-9,10,-9,0,0,2,-1,-14.909999999999997,-1.5700000000000003,0.3899999999999999,-0.18000000000000005
ESP-La Liga,2223,2023-02-12 Getafe-Rayo Vallecano,19162,2023-02-12 13:00:00,1,X,Getafe,Rayo Vallecano,1,1,18,32,19,7,5,4,-2,12,0,0,0,0,5,3,0,0,1,0,0,1,1,0,4,5,0,0,0,0,3,2,0,1,11,2,1,1,0,0,0,0,1,0,0,1,79.45,80.82,Domingos Duarte | Luis Milla | Carles Aleñá | David Soria | Borja Mayoral | Enes Ünal | Juan Iglesias | Ángel Algobia | Portu | Omar Alderete | Djené Dakonam,Óscar Valentín | Óscar Trejo | Florian Lejeune | Álvaro García | Stole Dimitrievski | Alejandro Catena | Fran García | Santiago Comesaña | Sergio Camello | Iván Balliu | Isi Palazón,8,11,2,0,1,0,2,0,14,14,1,1,1.14,1.38,-0.14,0.62,0.93,0.71,0,1,1,0,0.76,1.2,0.41,0.65,-0.07,-0.18,-0.08,0.0,-14,12,-14,0,0,0,-3,-1.3699999999999903,-0.24,-0.43999999999999995,-0.24000000000000005
ESP-La Liga,2223,2023-02-12 Celta Vigo-Atletico Madrid,19167,2023-02-12 15:15:00,1,2,Celta Vigo,Atletico Madrid,0,1,23,35,13,4,4,1,3,15,0,0,0,0,3,3,0,0,1,0,1,0,0,0,5,4,0,0,0,0,3,2,1,1,16,16,1,2,0,0,1,0,0,1,0,1,75.27,74.64,Carles Pérez | Fran Beltrán | Javi Galán | Gabriel Veiga | Unai Núñez | Joseph Aidoo | Iago Aspas | Franco Cervi | Jørgen Strand Larsen | Agustín Marchesín | Óscar Mingueza,Nahuel Molina | Jan Oblak | Reinildo | Axel Witsel | Antoine Griezmann | Álvaro Morata | Stefan Savic | Ángel Correa | Geoffrey Kondogbia | Giménez | Marcos Llorente,8,7,1,4,2,0,0,4,16,15,1,1,2.3,1.01,1.7,-0.01,0.48,0.6,0,0,0,-2,1.03,1.18,0.85,1.15,-0.09,0.19,-0.01,0.09,-12,9,-12,0,0,-1,1,0.6299999999999955,1.2899999999999998,-0.1499999999999999,-0.29999999999999993
ESP-La Liga,2223,2023-02-12 Real Valladolid-Osasuna,19171,2023-02-12 17:30:00,1,X,Real Valladolid,Osasuna,0,0,23,29,14,9,4,4,3,9,0,0,0,0,5,3,0,1,0,1,2,0,1,1,5,4,0,0,0,0,2,2,0,1,12,-13,0,4,0,0,0,3,0,1,0,2,81.73,51.73,Monchu | Javi Sánchez | Joaquín Fernández | Sergio León | Álvaro Aguado | Kike Pérez | Lucas Rosa | Lucas Olaza | Óscar Plano | Jordi Masip | Gonzalo Plata,Moi Gómez | Unai García | Juan Cruz | David García | Manuel Sánchez | Ezequiel Ávila | Jon Moncayola | Ante Budimir | Aimar Oroz | Lucas Torró | Aitor Fernández,8,8,3,2,0,1,3,3,18,17,1,0,0.78,0.92,0.22,0.08,0.84,0.79,1,0,3,0,0.71,0.61,0.99,0.44,0.04,-0.07,-0.04,0.03,-6,5,-6,0,0,-4,0,30.000000000000007,-0.14,0.09999999999999998,0.55
ESP-La Liga,2223,2023-02-12 Villarreal-Barcelona,19168,2023-02-12 20:00:00,1,2,Villarreal,Barcelona,0,1,31,53,8,1,4,1,11,33,0,1,0,0,2,0,0,0,0,0,0,1,1,1,5,5,0,1,0,0,1,4,1,0,-17,-73,4,2,0,0,2,1,1,1,1,0,54.09,79.82,Juan Foyth | Etienne Capoue | Samuel Chukwueze | Raúl Albiol | Álex Baena | Yeremi Pino | Daniel Parejo | José Reina | Alberto Moreno | Pau Torres | Gerard Moreno,Sergio Busquets | Ousmane Dembélé | Marc-André ter Stegen | Jules Koundé | Pedri | Álex Balde | Jordi Alba | Andreas Christensen | Gavi | Robert Lewandowski | Frenkie de Jong,9,8,1,1,1,2,3,3,15,16,1,1,1.49,3.1,-0.49,-0.1,0.69,0.58,0,1,0,2,0.64,1.64,0.76,1.06,0.65,-0.25,0.65,-0.28,-22,7,-22,-1,0,2,1,-25.72999999999999,-1.61,-0.9999999999999999,-0.30000000000000004
ESP-La Liga,2223,2023-02-13 Espanyol-Real Sociedad,19164,2023-02-13 20:00:00,1,2,Espanyol,Real Sociedad,2,3,21,39,17,3,4,1,1,19,0,0,0,0,1,4,1,0,1,0,1,0,1,1,5,5,1,0,0,0,1,2,1,1,-11,0,2,2,0,0,2,0,1,1,0,1,65.91,71.09,Óscar Gil | Sergi Gómez | Fernando Calero | Joselu | Javi Puado | Álvaro Fernández | Martin Braithwaite | Leandro Cabrera | Vinicius Souza | Sergi Darder | Brian Oliván,David Silva | Brais Méndez | Aritz Elustondo | Takefusa Kubo | Remiro | Igor Zubeldia | Mikel Merino | Alexander Sørloth | Martín Zubimendi | Robin Le Normand | Diego Rico,9,8,1,1,1,2,3,0,14,16,1,1,2.03,1.22,-1.03,-1.22,0.7,0.65,0,0,-2,-3,0.81,1.35,0.75,0.62,-0.13,-0.31,0.36,-0.11,-18,14,-18,0,0,0,1,-5.180000000000007,0.8099999999999998,-0.54,0.13
ESP-La Liga,2223,2023-02-15 Real Madrid-Elche,19169,2023-02-15 20:00:00,1,1,Real Madrid,Elche,4,0,45,9,2,20,1,5,25,-11,0,0,0,0,5,4,0,0,1,1,0,2,0,1,4,5,0,0,0,0,0,1,1,1,30,8,3,4,0,0,2,1,1,2,1,1,61.55,62.18,Ferland Mendy | Federico Valverde | Rodrygo | Eder Militão | Thibaut Courtois | David Alaba | Eduardo Camavinga | Vinícius Júnior | Antonio Rüdiger | Toni Kroos | Luka Modric,Enzo Roco | Gerard Gumbau | Diego González | Carlos Clerc | José Ángel Carmona | Pere Milla | Omar Mascarell | Lucas Boyé | Helibelton Palacios | Pedro Bigas | Edgar Badía,5,6,2,2,4,3,1,2,16,15,1,1,1.4,2.94,-1.4,0.06,0.48,0.69,0,0,-3,0,1.83,0.4,1.01,0.23,-0.61,0.35,-0.52,0.47,36,-18,36,0,0,-1,-1,-0.6300000000000026,-1.54,1.4300000000000002,0.78
ESP-La Liga,2223,2023-02-17 Girona-Almeria,19181,2023-02-17 17:00:00,1,1,Girona,Almeria,6,2,24,22,11,15,4,4,4,2,0,0,0,0,4,2,0,0,1,0,0,0,0,2,4,5,0,1,0,0,0,2,1,0,-14,-39,4,4,0,0,2,1,2,2,0,1,57.27,54.45,Paulo Gazzaniga | Oriol Romeu | Valentín Castellanos | Aleix García | Miguel Gutiérrez | Arnau Martinez | Santiago Bueno | Toni Villa | Iván Martín | David López | Rodrigo Riquelme,Adrián Embarba | Sergio Akieme | Fernando Martínez | Gonzalo Melero | Lucas Robertone | El Bilal Touré | Srdjan Babic | Samú Costa | Alejandro Pozo | Rodrigo Ely | Leo Baptistao,7,8,3,2,1,1,1,0,16,14,1,1,0.21,2.07,-0.21,-0.07,0.61,0.64,0,0,0,0,0.79,0.79,0.8,0.87,0.3,-0.26,0.28,0.29,2,-4,2,0,0,0,-1,2.8200000000000003,-1.8599999999999999,0.0,-0.06999999999999995
ESP-La Liga,2223,2023-02-18 Real Sociedad-Celta Vigo,19180,2023-02-18 10:00:00,1,X,Real Sociedad,Celta Vigo,1,1,42,23,3,14,1,4,22,3,0,0,0,0,1,2,0,0,0,0,0,0,1,1,5,4,0,0,0,0,3,2,0,0,25,0,0,1,0,0,0,1,0,0,0,0,84.55,79.18,Brais Méndez | Aritz Elustondo | Takefusa Kubo | Remiro | Asier Illarramendi | Igor Zubeldia | Mikel Merino | Alexander Sørloth | Martín Zubimendi | Robin Le Normand | Diego Rico,Carles Pérez | Fran Beltrán | Javi Galán | Gabriel Veiga | Unai Núñez | Iago Aspas | Joseph Aidoo | Franco Cervi | Jørgen Strand Larsen | Agustín Marchesín | Óscar Mingueza,9,9,1,1,1,1,1,0,15,14,1,1,1.21,1.07,1.79,-1.07,0.8,0.85,0,0,0,-1,1.25,1.03,0.6,0.76,0.1,0.0,-0.15,0.0,19,-11,19,0,0,-1,0,5.36999999999999,0.1399999999999999,0.21999999999999997,-0.16000000000000003
ESP-La Liga,2223,2023-02-18 Real Betis-Real Valladolid,19173,2023-02-18 15:15:00,1,1,Real Betis,Real Valladolid,2,1,34,24,5,14,2,4,14,4,0,0,0,0,3,1,0,0,0,0,0,0,3,1,3,5,0,0,0,0,1,2,0,0,8,1,6,1,1,0,2,0,2,0,1,1,44.09,79.36,Edgar González | Borja Iglesias | Luiz Henrique | Nabil Fekir | Youssouf Sabaly | Andrés Guardado | Guido Rodríguez | William Carvalho | Sergio Canales | Rui Silva | Germán Pezzella,Monchu | Javi Sánchez | Joaquín Fernández | Sergio León | Álvaro Aguado | Kike Pérez | Lucas Olaza | Óscar Plano | Iván Fresneda | Jordi Masip | Gonzalo Plata,5,7,5,4,1,0,2,2,17,15,0,1,3.33,1.97,-0.33,-1.97,0.77,0.72,0,0,0,-2,1.33,1.24,0.49,1.07,-0.11,-0.53,-0.26,-0.55,10,-9,10,0,0,5,-2,-35.269999999999996,1.36,0.09000000000000008,-0.5800000000000001
ESP-La Liga,2223,2023-02-18 Mallorca-Villarreal,19175,2023-02-18 17:30:00,1,1,Mallorca,Villarreal,4,2,28,31,10,8,4,4,8,11,0,0,0,0,2,4,0,0,0,1,0,1,2,0,4,4,0,1,0,0,1,3,0,0,-4,-29,4,3,0,0,3,1,1,3,0,0,56.55,70.91,Iddrisu Baba | Lee Kang-In | Martin Valjent | Vedat Muriqi | Jaume Costa | Pablo Maffeo | Predrag Rajkovic | Copete | Inigo Ruiz de Galarreta | Dani Rodríguez | Raíllo,Juan Foyth | Etienne Capoue | Samuel Chukwueze | Raúl Albiol | Álex Baena | Yeremi Pino | Daniel Parejo | José Reina | Alberto Moreno | Pau Torres | Gerard Moreno,9,8,2,1,0,2,0,5,15,16,1,1,0.21,1.05,-0.21,-1.05,0.7,0.46,0,0,0,0,0.57,0.66,0.6,0.52,-0.04,-0.02,-0.04,0.61,-3,2,-3,0,0,1,1,-14.36,-0.8400000000000001,-0.09000000000000008,0.07999999999999996
ESP-La Liga,2223,2023-02-18 Osasuna-Real Madrid,19177,2023-02-18 20:00:00,1,2,Osasuna,Real Madrid,0,2,30,48,10,2,4,1,10,28,0,1,0,0,3,1,0,0,1,0,1,0,1,1,4,5,0,0,0,0,0,2,0,0,17,5,6,4,1,1,2,1,1,1,2,2,41.55,55.45,Moi Gómez | Juan Cruz | David García | Manuel Sánchez | Aridane Hernández | Ezequiel Ávila | Jon Moncayola | Ante Budimir | Aimar Oroz | Lucas Torró | Aitor Fernández,Ferland Mendy | Federico Valverde | Marco Asensio | Rodrygo | Eder Militão | Thibaut Courtois | David Alaba | Eduardo Camavinga | Vinícius Júnior | Antonio Rüdiger | Toni Kroos,6,8,3,1,2,2,3,2,16,17,0,0,1.04,4.05,-1.04,-0.05,0.72,0.68,0,1,1,0,0.47,1.31,0.34,0.87,0.14,0.52,0.18,0.08,-18,8,-18,-1,0,2,-2,-13.900000000000006,-3.01,-0.8400000000000001,-0.53
ESP-La Liga,2223,2023-02-19 Elche-Espanyol,19174,2023-02-19 13:00:00,1,2,Elche,Espanyol,0,1,9,21,20,17,5,4,-11,1,0,0,0,0,3,2,0,1,1,1,0,1,1,0,5,5,0,1,0,0,1,0,0,0,11,5,3,5,0,1,1,3,1,1,2,0,61.91,57.36,Gerard Gumbau | Enzo Roco | Diego González | Carlos Clerc | José Ángel Carmona | Pere Milla | Omar Mascarell | Lucas Boyé | Helibelton Palacios | Pedro Bigas | Edgar Badía,Óscar Gil | Sergi Gómez | Fernando Calero | Joselu | Javi Puado | Álvaro Fernández | Martin Braithwaite | Leandro Cabrera | Vinicius Souza | Sergi Darder | Brian Oliván,8,7,1,1,2,3,2,3,17,14,1,0,0.62,1.26,-0.62,0.74,0.88,0.8,0,1,0,0,0.52,0.72,0.49,0.68,-0.12,0.09,0.34,0.37,-12,3,-12,0,0,-2,1,4.549999999999997,-0.64,-0.19999999999999996,-0.19000000000000006
ESP-La Liga,2223,2023-02-19 Rayo Vallecano-Sevilla,19178,2023-02-19 15:15:00,1,X,Rayo Vallecano,Sevilla,1,1,33,24,6,13,3,4,13,4,0,1,0,0,4,4,0,0,0,2,1,0,2,2,5,5,0,0,0,0,2,3,1,0,-9,12,0,5,0,0,0,4,2,1,0,1,82.73,51.18,Óscar Valentín | Óscar Trejo | Florian Lejeune | Álvaro García | Stole Dimitrievski | Alejandro Catena | Fran García | Santiago Comesaña | Sergio Camello | Iván Balliu | Isi Palazón,Óliver Torres | Marcos Acuña | Loic Bade | Joan Jordán | Bono | Ivan Rakitic | Youssef En-Nesyri | Erik Lamela | Nemanja Gudelj | Jesús Navas | Fernando,11,4,0,3,0,4,4,1,13,17,1,0,1.71,2.17,-0.71,-0.17,0.78,0.49,0,0,0,0,0.81,0.85,0.53,0.71,0.39,-0.4,0.0,-0.07,9,-7,9,-1,0,-5,7,31.550000000000004,-0.45999999999999996,-0.039999999999999925,-0.17999999999999994
ESP-La Liga,2223,2023-02-19 Atletico Madrid-Athletic Club,19179,2023-02-19 17:30:00,1,1,Atletico Madrid,Athletic Club,1,0,38,32,4,7,1,4,18,12,0,0,0,0,2,2,1,0,1,0,0,0,2,1,5,5,0,0,0,0,1,2,1,0,-15,-11,3,4,0,1,1,1,2,1,1,2,67.09,59.09,Nahuel Molina | Jan Oblak | Reinildo | Antoine Griezmann | Álvaro Morata | Stefan Savic | Rodrigo de Paul | Koke | Ángel Correa | Marcos Llorente | Mario Hermoso,Oihan Sancet | Unai Simón | Iñaki Williams | Dani Vivian | Alex Berenguer | De Marcos | Gorka Guruzeta | Nico Williams | Yuri | Mikel Vesga | Yeray Álvarez,9,8,1,3,1,0,1,1,14,15,1,0,0.96,1.36,0.04,0.64,0.65,0.52,1,1,2,0,1.28,0.85,1.35,0.77,-0.1,-0.1,0.16,0.25,6,-3,6,0,0,-1,1,8.0,-0.40000000000000013,0.43000000000000005,0.5800000000000001
ESP-La Liga,2223,2023-02-19 Barcelona-Cadiz,19172,2023-02-19 20:00:00,1,1,Barcelona,Cadiz,2,0,56,22,1,17,1,4,36,2,1,0,0,0,4,4,0,0,0,1,0,0,2,2,2,5,0,0,0,0,1,4,1,1,76,17,4,2,0,0,1,1,2,1,2,2,57.91,71.36,Sergio Busquets | Raphinha | Marc-André ter Stegen | Jules Koundé | Pedri | Álex Balde | Jordi Alba | Andreas Christensen | Gavi | Robert Lewandowski | Frenkie de Jong,Fali | Alfonso Espino | Theo Bongonda | Álex Fernández | Brian Ocampo | Jeremías Ledesma | Isaac Carcelén | Anthony Lozano | Rubén Alcaraz | Rubén Sobrino | Luis Hernández,7,8,3,2,1,1,3,4,13,15,1,1,1.38,0.72,-0.38,1.28,0.89,0.56,0,0,0,0,1.55,0.84,0.9,0.52,0.09,0.04,0.05,0.01,34,-16,34,1,0,2,-1,-13.450000000000003,0.6599999999999999,0.7100000000000001,0.38
ESP-La Liga,2223,2023-02-20 Getafe-Valencia,19176,2023-02-20 20:00:00,1,1,Getafe,Valencia,1,0,19,20,19,18,5,5,-1,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,4,4,1,1,0,0,1,1,1,0,-50,-63,2,3,0,0,1,1,2,0,0,2,72.45,72.09,Domingos Duarte | Luis Milla | Carles Aleñá | Borja Mayoral | David Soria | Enes Ünal | Juan Iglesias | Ángel Algobia | Portu | Omar Alderete | Djené Dakonam,Thierry Correia | Yunus Musah | Eray Cömert | Dimitri Foulquier | Samuel Lino | José Gayá | Cenk Özkacar | André Almeida | Giorgi Mamardashvili | Edinson Cavani | Samu Castillejo,7,6,3,2,1,3,2,1,15,15,1,1,1.24,1.68,-0.24,-0.68,0.84,0.74,0,0,1,0,0.79,0.99,0.35,0.59,-0.03,0.15,-0.05,-0.09,-1,1,-1,0,0,-1,1,0.35999999999999943,-0.43999999999999995,-0.19999999999999996,-0.24
ESP-La Liga,2223,2023-02-24 Elche-Real Betis,19190,2023-02-24 20:00:00,1,2,Elche,Real Betis,2,3,9,37,20,5,5,2,-13,15,0,0,0,0,0,3,1,0,1,1,0,0,1,4,4,5,0,0,0,0,2,2,1,1,-9,-21,1,4,0,0,1,2,2,1,0,1,77.27,56.36,Gerard Gumbau | Enzo Roco | Diego González | Carlos Clerc | José Ángel Carmona | Pere Milla | Omar Mascarell | Lucas Boyé | Helibelton Palacios | Pedro Bigas | Edgar Badía,Edgar González | Luiz Felipe | Borja Iglesias | Luiz Henrique | Nabil Fekir | Youssouf Sabaly | Guido Rodríguez | William Carvalho | Sergio Canales | Rui Silva | Germán Pezzella,7,5,2,2,2,4,4,0,15,18,1,1,1.62,2.22,-1.62,-0.22,0.79,0.56,0,0,-3,0,0.56,0.99,0.61,0.66,-0.04,0.34,0.26,0.19,-28,15,-28,0,0,-3,2,20.909999999999997,-0.6000000000000001,-0.42999999999999994,-0.050000000000000044
ESP-La Liga,2223,2023-02-25 Espanyol-Mallorca,19187,2023-02-25 13:00:00,1,1,Espanyol,Mallorca,2,1,24,31,13,9,4,4,2,9,0,0,0,0,3,5,0,0,0,0,2,0,1,2,5,5,0,0,0,0,2,5,1,1,25,12,2,2,0,0,1,2,0,0,1,1,72.09,71.36,Óscar Gil | Sergi Gómez | Fernando Calero | Joselu | Javi Puado | Álvaro Fernández | Martin Braithwaite | Vinicius Souza | Leandro Cabrera | Sergi Darder | Brian Oliván,Iddrisu Baba | Lee Kang-In | Martin Valjent | Vedat Muriqi | Jaume Costa | Pablo Maffeo | Predrag Rajkovic | Copete | Inigo Ruiz de Galarreta | Dani Rodríguez | Raíllo,7,9,4,1,0,1,1,2,18,15,1,1,1.36,2.74,-0.36,1.26,0.72,0.43,1,0,3,0,0.97,0.76,0.68,0.65,-0.25,-0.19,0.17,-0.12,-7,4,-7,0,0,0,-2,0.730000000000004,-1.3800000000000001,0.20999999999999996,0.030000000000000027
ESP-La Liga,2223,2023-02-25 Cadiz-Rayo Vallecano,19186,2023-02-25 15:15:00,1,1,Cadiz,Rayo Vallecano,1,0,22,34,18,6,5,3,0,12,0,0,0,0,3,4,0,0,0,0,1,0,1,3,5,4,0,0,0,0,1,3,1,1,-15,10,3,1,0,0,1,0,2,0,1,1,59.82,82.73,Fali | Alfonso Espino | Theo Bongonda | Álex Fernández | Brian Ocampo | Jeremías Ledesma | Isaac Carcelén | Rubén Alcaraz | Anthony Lozano | Rubén Sobrino | Luis Hernández,Óscar Valentín | Óscar Trejo | Florian Lejeune | Álvaro García | Stole Dimitrievski | Alejandro Catena | Fran García | Santiago Comesaña | Sergio Camello | Iván Balliu | Isi Palazón,8,10,2,1,1,0,2,2,14,12,1,1,1.4,1.37,-1.4,-0.37,0.72,0.69,0,0,0,1,0.9,1.12,0.3,0.54,-0.06,-0.31,-0.08,-0.24,-12,12,-12,0,0,2,-2,-22.910000000000004,0.029999999999999805,-0.22000000000000008,-0.24000000000000005
ESP-La Liga,2223,2023-02-25 Real Madrid-Atletico Madrid,19189,2023-02-25 17:30:00,1,X,Real Madrid,Atletico Madrid,1,1,51,41,2,4,1,1,29,19,1,0,0,0,2,2,0,0,0,0,0,0,0,2,3,4,0,0,0,0,1,0,0,0,-2,13,4,3,0,0,1,1,2,2,2,1,57.27,66.73,Federico Valverde | Marco Asensio | Eder Militão | Rodrygo | Thibaut Courtois | David Alaba | Eduardo Camavinga | Nacho | Dani Ceballos | Vinícius Júnior | Antonio Rüdiger,Nahuel Molina | Jan Oblak | Reinildo | Antoine Griezmann | Álvaro Morata | Stefan Savic | Koke | Rodrigo de Paul | Ángel Correa | Marcos Llorente | Mario Hermoso,8,8,1,2,2,1,2,1,16,15,1,1,1.86,1.07,0.14,-0.07,0.96,0.68,2,0,2,2,1.97,1.03,0.95,0.9,-0.66,0.25,-0.68,0.43,10,-2,10,1,0,1,0,-9.46,0.79,0.94,0.04999999999999993
ESP-La Liga,2223,2023-02-25 Valencia-Real Sociedad,19183,2023-02-25 20:00:00,1,1,Valencia,Real Sociedad,1,0,20,43,19,3,5,1,-2,21,0,0,0,0,1,3,0,0,0,0,1,0,1,2,4,5,0,0,0,0,1,4,0,1,44,-9,3,1,0,0,1,0,1,2,1,0,65.91,82.82,Yunus Musah | Eray Cömert | Dimitri Foulquier | Mouctar Diakhaby | Samuel Lino | José Gayá | Cenk Özkacar | André Almeida | Giorgi Mamardashvili | Edinson Cavani | Samu Castillejo,David Silva | Brais Méndez | Aritz Elustondo | Takefusa Kubo | Remiro | Asier Illarramendi | Igor Zubeldia | Alexander Sørloth | Martín Zubimendi | Robin Le Normand | Diego Rico,7,8,2,1,2,2,1,3,17,13,1,1,1.09,1.53,-1.09,-0.53,0.93,0.84,0,0,0,0,0.93,1.36,0.37,0.85,0.06,-0.11,0.17,-0.24,-23,16,-23,0,0,2,-1,-16.909999999999997,-0.43999999999999995,-0.43000000000000005,-0.48
ESP-La Liga,2223,2023-02-26 Athletic Club-Girona,19184,2023-02-26 13:00:00,1,2,Athletic Club,Girona,2,3,32,27,7,11,4,4,10,5,0,0,1,0,3,1,0,0,0,0,0,0,2,0,5,5,0,0,0,0,3,4,1,1,23,21,4,0,1,0,1,0,1,1,2,0,57.27,85.73,Oihan Sancet | Unai Simón | Iñaki Williams | Dani Vivian | Alex Berenguer | De Marcos | Gorka Guruzeta | Nico Williams | Yuri | Mikel Vesga | Yeray Álvarez,Paulo Gazzaniga | Oriol Romeu | Valentín Castellanos | Aleix García | Miguel Gutiérrez | Arnau Martinez | Santiago Bueno | Toni Villa | Iván Martín | David López | Rodrigo Riquelme,9,7,1,4,1,0,1,1,15,16,0,1,1.01,3.23,-1.01,2.77,0.81,0.57,0,4,-1,0,0.88,1.15,0.69,1.04,-0.03,-0.36,0.16,0.02,5,-4,5,0,1,4,2,-28.46,-2.2199999999999998,-0.2699999999999999,-0.3500000000000001
