LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2223,2022-10-23 Bologna-Lecce,18683,2022-10-23 13:00:00,1,1,Bologna,Lecce,2,0,7,8,17,16,4,4,2,3,0,0,1,0,4,3,0,1,0,1,1,0,0,0,4,5,0,0,0,0,3,1,0,0,54,50,1,3,0,0,0,2,0,1,1,0,77.64,62.55,Musa Barrow | Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Riccardo Orsolini | Roberto Soriano | Lorenzo De Silvestri | Gary Medel,Federico Baschirotto | Marin Pongracic | Gabriel Strefezza | Morten Hjulmand | Federico Di Francesco | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Lameck Banda | Wladimiro Falcone | Antonino Gallo,7,9,3,1,1,1,3,2,20,15,1,1,1.06,1.62,0.94,-0.62,0.67,0.76,0,0,0,1,0.85,0.77,0.57,0.45,-0.28,-0.1,0.09,-0.01,-1,1,-1,0,1,-2,-2,15.090000000000003,-0.56,0.07999999999999996,0.11999999999999994
ITA-Serie A,2223,2022-10-23 Atalanta-Lazio,18682,2022-10-23 16:00:00,1,2,Atalanta,Lazio,0,2,24,21,3,5,1,2,19,16,0,1,0,0,1,1,0,0,0,0,0,1,0,0,5,3,0,1,0,0,2,0,0,0,1,-33,1,1,0,0,0,0,1,0,0,1,75.73,85.36,Mario Pasalic | Teun Koopmeiners | Juan Musso | Caleb Okoli | Hans Hateboer | Ademola Lookman | Luis Muriel | Marten de Roon | Merih Demiral | Rafael Toloi | Joakim Maehle,Patric | Alessio Romagnoli | Ciro Immobile | Sergej Milinkovic-Savic | Adam Marusic | Danilo Cataldi | Matías Vecino | Mattia Zaccagni | Manuel Lazzari | Felipe Anderson | Ivan Provedel,8,9,2,1,1,1,3,1,14,14,1,1,2.59,0.69,-0.59,-0.69,0.74,0.6,0,0,2,-2,1.08,0.92,0.99,1.0,0.02,0.58,0.26,0.49,3,-2,3,-1,0,0,-1,-9.629999999999995,1.9,0.16000000000000003,-0.010000000000000009
ITA-Serie A,2223,2022-10-23 Roma-Napoli,18688,2022-10-23 18:45:00,1,2,Roma,Napoli,0,1,22,26,5,1,2,1,17,21,1,1,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,1,0,24,-13,3,3,0,0,2,1,0,0,1,2,65.18,72.27,Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Paulo Dybala | Ibañez | Mehmet Zeki Çelik | Bryan Cristante,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Matteo Politano | Amir Rrahmani | Franck Zambo | Giovanni Di Lorenzo | Piotr Zielinski | Kim Min-Jae | Khvicha Kvaratskhelia,8,7,1,2,2,2,1,1,17,13,1,1,2.61,4.52,-1.61,-1.52,0.81,0.78,0,2,0,0,1.83,2.3,1.12,1.44,-0.04,-1.24,0.15,-0.18,-4,4,-4,0,0,0,1,-7.089999999999989,-1.9099999999999997,-0.46999999999999975,-0.31999999999999984
ITA-Serie A,2223,2022-10-24 Cremonese-Sampdoria,18684,2022-10-24 16:30:00,1,2,Cremonese,Sampdoria,0,1,4,3,19,20,5,5,-1,-2,0,0,1,1,0,4,0,0,0,0,1,0,0,1,5,5,0,0,0,0,1,1,0,1,-1,0,2,5,0,0,1,2,1,2,0,2,68.27,56.36,David Okereke | Emanuele Valeri | Cyriel Dessers | Luka Lochoshvili | Matteo Bianchetti | Luca Zanimacchia | Emanuel Aiwu | Ionut Radu | Leonardo Sernicola | Charles Pickel | Santiago Ascacibar,Ronaldo Vieira | Alex Ferrari | Emil Audero | Mehdi Leris | Filip Djuricic | Abdelhamid Sabiri | Bartosz Bereszynski | Tomás Rincón | Francesco Caputo | Tommaso Augello | Omar Colley,9,7,0,4,2,0,3,4,16,14,1,1,2.72,0.26,-0.72,-0.26,0.57,0.78,0,0,-2,0,0.96,0.4,0.51,0.41,-0.11,0.24,0.03,0.19,1,-1,1,0,0,-3,2,11.909999999999997,2.46,0.5599999999999999,0.10000000000000003
ITA-Serie A,2223,2022-10-24 Sassuolo-Verona,18690,2022-10-24 18:45:00,1,1,Sassuolo,Verona,2,1,12,5,11,19,4,5,6,-1,0,0,0,0,4,3,0,0,1,0,0,1,0,2,4,5,0,0,0,0,0,0,0,1,-14,8,3,2,0,0,2,1,1,2,1,1,58.36,71.0,Davide Frattesi | Andrea Pinamonti | Georgios Kyriakopoulos | Jeremy Toljan | Rogerio | Andrea Consigli | Maxime Lopez | Gianmarco Ferrari | Martin Erlic | Kristian Thorstvedt | Armand Lauriente,Isak Hien | Miguel Veloso | Diego Coppola | Darko Lazovic | Adrien Tameze | Koray Günter | Thomas Henry | Lorenzo Montipò | Josh Doig | Ivan Ilic | Kevin Lasagna,8,6,2,1,1,4,2,2,13,15,1,1,0.54,1.99,0.46,-0.99,0.69,0.64,0,0,-1,-3,0.97,0.78,0.92,0.65,0.03,-0.24,-0.04,0.18,7,-8,7,0,0,1,2,-12.64,-1.45,0.18999999999999995,0.27
ITA-Serie A,2223,2022-10-29 Napoli-Sassuolo,18699,2022-10-29 13:00:00,1,1,Napoli,Sassuolo,4,0,29,15,1,9,1,4,23,9,1,0,0,0,4,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,13,6,2,4,0,0,1,2,1,1,0,1,71.27,59.64,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Matteo Politano | Amir Rrahmani | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Kim Min-Jae | Khvicha Kvaratskhelia,Davide Frattesi | Andrea Pinamonti | Georgios Kyriakopoulos | Jeremy Toljan | Rogerio | Andrea Consigli | Maxime Lopez | Gianmarco Ferrari | Martin Erlic | Kristian Thorstvedt | Armand Lauriente,9,10,1,1,1,0,1,2,16,15,1,1,0.87,1.46,0.13,0.54,0.7,0.45,1,1,0,2,2.14,0.93,1.52,0.83,0.16,0.04,-0.21,0.08,14,-8,14,1,0,-2,-1,11.629999999999995,-0.59,1.21,0.6900000000000001
ITA-Serie A,2223,2022-10-29 Lecce-Juventus,18697,2022-10-29 16:00:00,1,2,Lecce,Juventus,0,1,8,19,17,8,4,4,2,13,0,1,0,0,2,2,0,0,0,0,0,1,1,0,5,5,0,0,0,0,3,3,1,1,-23,15,3,5,0,0,1,2,1,3,1,1,67.45,50.45,Federico Baschirotto | Marin Pongracic | Kristoffer Askildsen | Gabriel Strefezza | Morten Hjulmand | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Lameck Banda | Wladimiro Falcone | Antonino Gallo,Juan Cuadrado | Wojciech Szczesny | Alex Sandro | Weston McKennie | Mattia De Sciglio | Adrien Rabiot | Filip Kostic | Dusan Vlahovic | Manuel Locatelli | Danilo | Bremer,9,7,2,1,0,3,3,4,14,14,1,1,0.34,3.79,-0.34,0.21,0.85,0.62,0,0,0,2,0.65,0.97,0.35,1.2,0.12,0.3,0.07,0.22,-11,9,-11,-1,0,-2,2,17.0,-3.45,-0.31999999999999995,-0.85
ITA-Serie A,2223,2022-10-29 Inter-Sampdoria,18695,2022-10-29 18:45:00,1,1,Inter,Sampdoria,3,0,21,6,8,18,4,5,15,0,1,0,0,0,3,4,0,0,0,0,0,1,0,1,4,5,0,0,0,0,1,0,1,1,-1,-1,3,5,0,0,2,1,0,5,1,0,67.64,60.64,Edin Dzeko | Lautaro Martínez | Hakan Calhanoglu | Federico Dimarco | Nicolò Barella | Samir Handanovic | Stefan de Vrij | Denzel Dumfries | Milan Skriniar | Alessandro Bastoni | Marcelo Brozovic,Alex Ferrari | Emil Audero | Mehdi Leris | Filip Djuricic | Abdelhamid Sabiri | Bartosz Bereszynski | Tomás Rincón | Francesco Caputo | Tommaso Augello | Gonzalo Villar | Omar Colley,9,8,1,3,1,0,2,2,16,18,1,1,2.52,1.2,1.48,-0.2,0.94,0.87,0,1,0,0,1.59,0.66,1.38,0.39,-0.56,-0.26,0.11,-0.06,15,-10,15,1,0,-2,1,7.0,1.32,0.93,0.9899999999999999
ITA-Serie A,2223,2022-10-30 Empoli-Atalanta,18693,2022-10-30 11:30:00,1,2,Empoli,Atalanta,0,2,11,24,12,5,4,2,5,18,0,0,0,0,2,2,0,1,0,1,0,1,0,0,5,5,0,0,0,0,2,1,1,1,1,-19,4,5,0,1,2,3,1,1,2,1,56.09,47.09,Petar Stojanovic | Koni de Winter | Filippo Bandinelli | Guglielmo Vicario | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Sam Lammers | Ardian Ismajli | Nicolas Haas,Mario Pasalic | Brandon Soppy | Teun Koopmeiners | Juan Musso | Caleb Okoli | Hans Hateboer | Ademola Lookman | Luis Muriel | Marten de Roon | Merih Demiral | Rafael Toloi,5,7,6,2,0,2,2,4,17,12,1,0,0.51,0.87,-0.51,-0.87,0.52,0.87,0,0,-1,0,0.46,1.4,0.46,0.75,0.32,-0.32,0.23,-0.19,-13,7,-13,0,0,-1,-2,9.0,-0.36,-0.94,-0.29
ITA-Serie A,2223,2022-10-30 Cremonese-Udinese,18692,2022-10-30 14:00:00,1,X,Cremonese,Udinese,0,0,4,21,20,8,5,4,-2,15,0,0,0,0,3,3,0,0,0,0,0,0,0,1,5,5,0,0,0,0,4,2,1,0,21,0,0,2,0,0,0,0,2,2,0,0,86.09,74.27,David Okereke | Emanuele Valeri | Cyriel Dessers | Luka Lochoshvili | Matteo Bianchetti | Emanuel Aiwu | Luca Zanimacchia | Ionut Radu | Leonardo Sernicola | Charles Pickel | Santiago Ascacibar,Rodrigo Becão | Sandi Lovric | Marco Silvestri | Gerard Deulofeu | Jean-Victor Makengo | Beto | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Roberto Pereyra,9,8,1,2,1,1,5,0,16,14,1,1,1.73,1.41,-1.73,-0.41,0.45,0.59,0,0,-1,-1,1.02,1.05,0.5,0.91,-0.06,-0.14,0.04,0.31,-17,12,-17,0,0,-2,1,11.820000000000007,0.32000000000000006,-0.030000000000000027,-0.41000000000000003
ITA-Serie A,2223,2022-10-30 Spezia-Fiorentina,18700,2022-10-30 14:00:00,1,2,Spezia,Fiorentina,1,2,9,10,16,13,4,4,3,4,0,1,0,0,4,4,0,0,0,0,1,1,0,0,4,5,0,1,0,0,0,3,1,1,-1,2,1,3,0,0,1,0,0,1,0,2,79.0,74.55,M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mehdi Bourabia | Simone Bastoni | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | Kevin Agudelo | Emmanuel Gyasi | Emil Holm,Cristiano Biraghi | Giacomo Bonaventura | Igor Julio | Antonin Barak | Rolando Mandragora | Christian Kouamé | Dodô | Pietro Terracciano | Lucas Martínez Quarta | Sofyan Amrabat | Luka Jovic,10,9,0,2,1,0,0,3,14,16,1,1,0.69,1.27,-0.69,1.73,0.45,0.62,0,2,-1,0,0.63,1.0,0.34,0.71,0.05,-0.14,0.01,-0.09,-1,3,-1,-1,0,-2,1,4.450000000000003,-0.5800000000000001,-0.37,-0.36999999999999994
ITA-Serie A,2223,2022-10-30 Lazio-Salernitana,18696,2022-10-30 17:00:00,1,2,Lazio,Salernitana,1,3,24,13,4,11,1,4,18,7,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,5,0,0,0,0,2,2,1,1,44,4,1,2,0,0,0,1,2,1,0,1,79.09,77.09,Alessio Romagnoli | Patric | Sergej Milinkovic-Savic | Ciro Immobile | Adam Marusic | Danilo Cataldi | Matías Vecino | Mattia Zaccagni | Manuel Lazzari | Felipe Anderson | Ivan Provedel,Flavius Daniliuc | Federico Fazio | Pasquale Mazzocchi | Luigi Sepe | Lassana Coulibaly | Tonny Vilhena | Dylan Bronn | Giulio Maggiore | Norbert Gyömbér | Antonio Candreva | Boulaye Dia,8,7,1,3,2,1,3,1,14,15,1,1,0.91,1.91,1.09,-0.91,0.8,0.6,0,0,0,2,0.77,1.04,0.73,0.52,0.15,-0.09,0.7,-0.18,11,-7,11,1,0,-1,1,2.0,-0.9999999999999999,-0.27,0.20999999999999996
ITA-Serie A,2223,2022-10-30 Torino-AC Milan,18701,2022-10-30 19:45:00,1,1,Torino,AC Milan,2,1,14,26,11,3,4,1,8,20,0,1,0,0,4,1,0,0,0,0,0,1,0,1,4,5,0,0,0,0,0,1,0,0,-9,-2,2,4,0,0,2,2,0,1,0,1,66.18,62.27,Valentino Lazaro | Antonio Sanabria | Vanja Milinkovic-Savic | Ricardo Rodríguez | Perr Schuurs | Nikola Vlasic | Alessandro Buongiorno | Karol Linetty | Ola Aina | Sasa Lukic | Koffi Djidji,Fikayo Tomori | Theo Hernández | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Junior Messias | Mike Maignan | Davide Calabria | Sandro Tonali | Charles De Ketelaere,7,6,2,3,2,2,1,1,16,18,1,1,1.19,1.23,0.81,2.77,0.53,0.46,1,1,2,2,0.88,1.4,0.83,0.92,-0.08,-0.4,0.02,0.19,-12,8,-12,-1,0,-2,1,3.9100000000000037,-0.040000000000000036,-0.5199999999999999,-0.09000000000000008
ITA-Serie A,2223,2022-10-31 Verona-Roma,18694,2022-10-31 17:30:00,1,2,Verona,Roma,1,3,5,22,19,8,5,4,-1,16,0,1,0,0,3,3,0,0,0,0,1,0,2,0,5,5,1,0,0,0,1,4,1,1,-27,-7,3,1,0,0,3,1,2,0,0,0,65.27,78.0,Isak Hien | Miguel Veloso | Diego Coppola | Darko Lazovic | Adrien Tameze | Koray Günter | Federico Ceccherini | Thomas Henry | Lorenzo Montipò | Ivan Ilic | Kevin Lasagna,Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Paulo Dybala | Ibañez | Mehmet Zeki Çelik | Bryan Cristante,6,7,2,2,3,2,3,1,14,16,1,1,1.91,0.21,-0.91,-0.21,0.76,0.82,0,0,-3,0,0.88,1.73,0.57,1.0,-0.1,0.1,-0.03,0.16,-17,11,-17,-1,0,2,-1,-12.730000000000004,1.7,-0.85,-0.43000000000000005
ITA-Serie A,2223,2022-10-31 Monza-Bologna,18698,2022-10-31 19:45:00,1,2,Monza,Bologna,1,2,10,10,15,14,4,4,4,4,0,0,0,0,1,5,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,2,0,1,-1,-3,7,2,0,0,2,2,3,1,2,1,37.82,71.55,Samuele Birindelli | Nicolo Rovella | Marlon Santos | Gianluca Caprari | Matteo Pessina | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,Musa Barrow | Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Michel Aebischer | Riccardo Orsolini | Lorenzo De Silvestri | Gary Medel,7,7,3,2,1,2,5,7,15,16,0,1,1.36,2.12,-0.36,-0.12,0.66,0.78,1,0,-1,0,0.46,0.89,0.35,0.52,0.2,-0.04,0.13,0.08,0,1,0,0,0,5,0,-33.73,-0.76,-0.43,-0.17000000000000004
ITA-Serie A,2223,2022-11-04 Udinese-Lecce,18711,2022-11-04 18:45:00,1,X,Udinese,Lecce,1,1,22,8,8,17,4,4,16,2,0,0,0,0,0,3,0,0,0,0,1,0,0,1,4,5,0,0,0,0,2,3,0,1,-11,13,3,3,0,0,1,1,1,0,1,2,68.73,65.27,Rodrigo Becão | Sandi Lovric | Marco Silvestri | Gerard Deulofeu | Jean-Victor Makengo | Enzo Ebosse | Walace | Jaka Bijol | Iyenoma Destiny Udogie | Nehuén Pérez | Roberto Pereyra,Federico Baschirotto | Marin Pongracic | Kristoffer Askildsen | Gabriel Strefezza | Morten Hjulmand | Valentin Gendrey | Assan Ceesay | Joan Gonzàlez | Lameck Banda | Wladimiro Falcone | Antonino Gallo,7,8,1,3,3,0,1,3,15,15,1,1,1.47,0.17,-1.47,-0.17,0.7,0.86,0,0,-2,-3,1.1,0.49,0.83,0.35,-0.05,0.16,-0.11,0.17,14,-9,14,0,0,0,-1,3.460000000000008,1.3,0.6100000000000001,0.48
ITA-Serie A,2223,2022-11-05 Empoli-Sassuolo,18704,2022-11-05 14:00:00,1,1,Empoli,Sassuolo,1,0,11,15,14,11,4,4,5,9,0,0,0,0,2,1,0,1,0,1,2,0,0,1,5,5,0,0,0,0,1,3,1,1,-16,-17,5,2,0,0,2,0,2,0,1,2,49.18,72.0,Petar Stojanovic | Koni de Winter | Filippo Bandinelli | Guglielmo Vicario | Martín Satriano | Fabiano Parisi | Razvan Marin | Sebastiano Luperto | Sam Lammers | Ardian Ismajli | Nicolas Haas,Davide Frattesi | Andrea Pinamonti | Georgios Kyriakopoulos | Jeremy Toljan | Rogerio | Andrea Consigli | Maxime Lopez | Gianmarco Ferrari | Martin Erlic | Kristian Thorstvedt | Armand Lauriente,7,9,3,1,1,1,2,2,16,15,1,1,0.67,1.03,-0.67,-1.03,0.55,0.67,0,0,0,0,0.78,0.95,0.42,0.83,-0.32,-0.02,-0.09,0.12,-4,3,-4,0,0,3,-2,-22.82,-0.36,-0.16999999999999993,-0.41
ITA-Serie A,2223,2022-11-05 Salernitana-Cremonese,18709,2022-11-05 14:00:00,1,X,Salernitana,Cremonese,2,2,16,5,10,20,4,5,10,-1,0,0,0,0,2,1,0,0,0,0,2,2,1,0,5,5,1,1,0,0,3,2,1,0,-55,-45,3,4,0,0,2,1,0,2,1,1,73.27,62.64,Flavius Daniliuc | Federico Fazio | Pasquale Mazzocchi | Krzysztof Piatek | Luigi Sepe | Lassana Coulibaly | Tonny Vilhena | Dylan Bronn | Norbert Gyömbér | Antonio Candreva | Boulaye Dia,David Okereke | Emanuele Valeri | Cyriel Dessers | Luka Lochoshvili | Matteo Bianchetti | Emanuel Aiwu | Luca Zanimacchia | Ionut Radu | Leonardo Sernicola | Charles Pickel | Santiago Ascacibar,8,5,1,3,2,3,0,5,15,13,1,1,1.42,0.64,1.58,-0.64,0.87,0.56,1,0,2,1,1.11,0.5,0.66,0.36,-0.07,0.52,0.21,0.54,11,-10,11,0,0,-1,3,10.629999999999995,0.7799999999999999,0.6100000000000001,0.30000000000000004
ITA-Serie A,2223,2022-11-05 Atalanta-Napoli,18702,2022-11-05 17:00:00,1,2,Atalanta,Napoli,1,2,27,32,2,1,1,1,21,26,0,1,0,0,1,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0,2,0,0,8,-2,0,2,0,0,0,1,2,0,0,1,82.82,68.82,Éderson | Mario Pasalic | Brandon Soppy | Teun Koopmeiners | Caleb Okoli | Giorgio Scalvini | Hans Hateboer | Ademola Lookman | Marten de Roon | Merih Demiral | Rafael Toloi,Mário Rui | Alex Meret | Stanislav Lobotka | Victor Osimhen | Matteo Politano | Amir Rrahmani | Giovanni Di Lorenzo | Franck Zambo | Piotr Zielinski | Kim Min-Jae | Khvicha Kvaratskhelia,8,7,3,2,0,2,3,1,16,15,1,1,3.57,2.5,-1.57,1.5,0.64,0.8,0,0,0,0,1.61,2.03,0.79,0.78,-0.21,0.11,-0.16,-0.01,-5,1,-5,-1,0,-2,1,14.0,1.0699999999999998,-0.4199999999999997,0.010000000000000009
ITA-Serie A,2223,2022-11-05 AC Milan-Spezia,18706,2022-11-05 19:45:00,1,1,AC Milan,Spezia,2,1,26,9,3,17,1,4,20,3,1,0,0,0,2,5,0,1,0,1,0,1,1,0,5,3,0,0,0,0,1,2,1,1,1,-4,2,3,0,0,0,2,2,0,0,1,62.64,66.18,Fikayo Tomori | Tommaso Pobega | Theo Hernández | Ciprian Tatarusanu | Ismael Bennacer | Pierre Kalulu Kyatengwa | Rafael Leão | Olivier Giroud | Mike Maignan | Sandro Tonali | Charles De Ketelaere,M'Bala Nzola | Ethan Ampadu | Dimitris Nikolaou | Mehdi Bourabia | Simone Bastoni | Bartlomiej Dragowski | Arkadiusz Reca | Jakub Kiwior | Kevin Agudelo | Emmanuel Gyasi | Emil Holm,6,7,4,1,1,3,3,0,18,13,1,1,1.06,1.61,-0.06,-0.61,0.78,0.71,0,0,0,-3,1.17,0.81,1.09,0.5,0.23,-0.18,0.2,-0.03,17,-14,17,1,0,-1,-1,-3.5400000000000063,-0.55,0.3599999999999999,0.5900000000000001
ITA-Serie A,2223,2022-11-06 Bologna-Torino,18703,2022-11-06 11:30:00,1,1,Bologna,Torino,2,1,13,17,14,10,4,4,7,11,0,0,0,0,2,5,0,0,0,1,0,0,0,1,5,5,0,0,0,0,1,3,0,1,-5,13,1,0,0,0,0,0,0,0,1,0,76.91,85.18,Musa Barrow | Stefan Posch | Nicolás Domínguez | Andrea Cambiaso | Marko Arnautovic | Jhon Lucumí | Jerdy Schouten | Lukasz Skorupski | Michel Aebischer | Adama Soumaoro | Gary Medel,Valentino Lazaro | Antonio Sanabria | Vanja Milinkovic-Savic | Ricardo Rodríguez | Perr Schuurs | Nikola Vlasic | Alessandro Buongiorno | Karol Linetty | Ola Aina | Sasa Lukic | Koffi Djidji,10,7,1,1,0,3,4,1,13,16,1,1,1.17,0.91,0.83,1.09,0.75,0.82,1,0,3,0,1.07,0.92,0.71,0.83,-0.18,-0.04,-0.17,0.06,-4,4,-4,0,0,1,3,-8.27000000000001,0.2599999999999999,0.15000000000000002,-0.12
ITA-Serie A,2223,2022-11-06 Sampdoria-Fiorentina,18710,2022-11-06 14:00:00,1,2,Sampdoria,Fiorentina,0,2,6,13,19,14,5,4,0,7,0,1,0,0,6,3,0,0,1,0,1,0,3,0,5,5,0,0,0,0,2,2,1,0,-3,38,2,1,0,0,1,0,0,1,1,0,68.09,80.91,Tommaso Augello | Alex Ferrari | Mehdi Leris | Filip Djuricic | Abdelhamid Sabiri | Bartosz Bereszynski | Tomás Rincón | Francesco Caputo | Emil Audero | Gonzalo Villar | Omar Colley,Cristiano Biraghi | Giacomo Bonaventura | Igor Julio | Antonin Barak | Rolando Mandragora | Christian Kouamé | Dodô | Pietro Terracciano | Lucas Martínez Quarta | Sofyan Amrabat | Luka Jovic,9,8,1,3,1,0,4,3,17,16,1,1,0.33,1.59,-0.33,0.41,0.71,0.46,0,1,0,3,0.52,0.99,0.4,0.7,0.14,0.01,0.08,-0.08,-7,5,-7,-1,0,1,1,-12.819999999999993,-1.26,-0.47,-0.29999999999999993
ITA-Serie A,2223,2022-11-06 Monza-Verona,18707,2022-11-06 14:00:00,1,1,Monza,Verona,2,0,10,5,15,20,4,5,4,-1,0,0,0,0,4,3,0,1,0,3,0,0,1,2,5,5,0,1,0,0,2,2,1,1,0,6,5,2,0,0,3,3,1,1,1,0,52.09,69.0,Samuele Birindelli | Nicolo Rovella | Marlon Santos | Gianluca Caprari | Matteo Pessina | Stefano Sensi | Carlos Augusto | Michele Di Gregorio | Luca Caldirola | Pablo Marí | Patrick Ciurria,Isak Hien | Miguel Veloso | Darko Lazovic | Adrien Tameze | Koray Günter | Federico Ceccherini | Thomas Henry | Lorenzo Montipò | Fabio Depaoli | Ivan Ilic | Kevin Lasagna,9,7,1,1,1,3,1,2,19,16,1,1,1.09,0.29,-0.09,0.71,0.82,0.79,0,0,-3,-3,0.73,0.63,0.62,0.82,-0.27,0.25,-0.15,0.08,5,-5,5,0,0,3,2,-16.909999999999997,0.8,0.09999999999999998,-0.19999999999999996
ITA-Serie A,2223,2022-11-06 Roma-Lazio,18708,2022-11-06 17:00:00,1,2,Roma,Lazio,0,1,25,24,4,5,1,2,19,18,1,1,0,0,1,3,0,0,0,1,1,0,0,0,5,4,0,0,0,0,1,3,0,1,-17,-8,0,0,0,0,0,0,1,0,0,1,78.55,86.09,Gianluca Mancini | Tammy Abraham | Leonardo Spinazzola | Rui Patrício | Lorenzo Pellegrini | Chris Smalling | Nemanja Matic | Paulo Dybala | Ibañez | Mehmet Zeki Çelik | Bryan Cristante,Alessio Romagnoli | Patric | Sergej Milinkovic-Savic | Ciro Immobile | Adam Marusic | Danilo Cataldi | Matías Vecino | Mattia Zaccagni | Manuel Lazzari | Felipe Anderson | Ivan Provedel,7,8,2,2,2,1,1,1,14,13,1,1,3.2,2.01,-0.2,-1.01,0.77,0.86,4,0,2,-3,1.73,0.91,1.02,0.8,0.0,-0.14,0.15,0.71,1,-1,1,0,0,0,-1,-7.540000000000006,1.1900000000000004,0.82,0.21999999999999997
