LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,1920,2019-09-15 Parma Calcio 1913-Cagliari,13115,2019-09-15 13:00:00,0,2,Parma Calcio 1913,Cagliari,1,3,3,0,11,17,4,4,3,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,3,3,0,0,0,0,1,2,1,1,6,5,2,4,0,0,1,1,2,3,0,1,73.09,61.18,Antonino Barillà | Vincent Laurini | Roberto Inglese | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Gastón Brugman | Riccardo Gagliolo | Gervinho,Nahitan Nández | João Pedro | Luca Pellegrini | Simone Pinna | Artur Ionita | Charalampos Lykogiannis | Alberto Cerri | Rafael | Luca Ceppitelli | Radja Nainggolan | Ragnar Klavan,10,4,1,6,0,1,2,4,12,16,1,1,1.21,0.48,1.79,0.52,0.93,0.87,0,0,3,0,0.67,0.45,0.62,0.43,-0.41,0.26,0.0,0.14,3,-6,3,0,0,-2,6,11.910000000000004,0.73,0.22000000000000003,0.19
ITA-Serie A,1920,2019-09-15 SPAL 2013-Lazio,13117,2019-09-15 13:00:00,0,1,SPAL 2013,Lazio,2,1,0,4,18,7,5,4,0,4,0,1,0,0,2,4,0,0,0,0,0,1,0,0,3,3,0,1,0,0,2,1,1,1,0,-28,3,3,0,0,2,1,1,1,0,1,65.27,66.09,Marco D'Alessandro | Felipe | Etrit Berisha | Mattia Valoti | Francesco Vicari | Federico Di Francesco | Simone Missiroli | Andrea Petagna | Jasmin Kurtic | Thiago Cionek | Igor Julio,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Luis Alberto | Manuel Lazzari | Senad Lulic | Francesco Acerbi | Sergej Milinkovic-Savic | Stefan Radu | Luiz Felipe | Marco Parolo,8,8,3,2,0,1,2,1,11,12,1,1,0.85,2.07,-0.85,-1.07,0.69,0.69,0,0,-1,-2,0.74,1.36,0.73,0.9,0.7,0.19,0.36,0.43,-4,11,-4,-1,0,0,0,-0.8200000000000074,-1.2199999999999998,-0.6200000000000001,-0.17000000000000004
ITA-Serie A,1920,2019-09-15 Roma-Sassuolo,13116,2019-09-15 16:00:00,0,1,Roma,Sassuolo,4,2,2,3,17,10,4,4,1,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,3,1,0,-2,28,2,2,0,0,0,2,1,0,1,1,73.64,71.27,Bryan Cristante | Cengiz Ünder | Justin Kluivert | Federico Fazio | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Nicolo Zaniolo | Lorenzo Pellegrini | Gianluca Mancini | Pau López,Federico Peluso | Jeremie Boga | Manuel Locatelli | Francesco Caputo | Marlon Santos | Mehdi Bourabia | Gianmarco Ferrari | Hamed Junior Traore | Mert Müldür | Andrea Consigli | Pedro Obiang,9,7,1,3,1,1,2,3,12,15,1,1,1.2,2.66,-0.2,1.34,0.61,0.58,0,0,1,0,1.23,1.84,0.81,1.3,0.83,-0.85,0.4,-0.47,-1,7,-1,1,0,0,2,2.3700000000000045,-1.4600000000000002,-0.6100000000000001,-0.49
ITA-Serie A,1920,2019-09-15 Verona-AC Milan,13112,2019-09-15 18:45:00,0,2,Verona,AC Milan,0,1,4,3,9,12,4,4,3,2,0,0,0,0,3,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,1,1,1,49,-2,2,3,0,0,0,0,1,2,1,1,75.36,68.0,Amir Rrahmani | Liam Henderson | Marco Silvestri | Koray Günter | Marash Kumbulla | Sofyan Amrabat | Miguel Veloso | Gennaro Tutino | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Ricardo Rodríguez | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Krzysztof Piatek | Alessio Romagnoli | Lucas Paquetá | Gianluigi Donnarumma | Samu Castillejo | Davide Calabria,9,10,2,1,0,0,6,5,13,14,1,1,1.83,1.93,-0.83,-0.93,0.72,0.6,1,0,0,2,0.72,1.13,0.63,1.05,-0.63,-0.74,0.04,0.03,1,-3,1,0,0,-1,-1,7.359999999999999,-0.09999999999999987,-0.4099999999999999,-0.42000000000000004
ITA-Serie A,1920,2019-09-16 Torino-Lecce,13118,2019-09-16 18:45:00,0,2,Torino,Lecce,1,2,6,0,4,19,1,5,5,-1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,1,0,0,30,0,0,4,0,0,0,2,0,3,1,0,88.45,60.45,Salvatore Sirigu | Koffi Djidji | Armando Izzo | Soualiho Meité | Sasa Lukic | Tomás Rincón | Andrea Belotti | Daniele Baselli | Lorenzo De Silvestri | Ola Aina | Kevin Bonifazi,Andrea Rispoli | Filippo Falco | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Gianluca Lapadula | Panagiotis Tachtsidis | Marco Mancosu | Luca Rossettini | Cristian Dell'Orco,10,9,1,1,0,1,3,3,15,15,1,1,0.69,0.99,2.31,-0.99,0.71,0.83,0,0,0,0,0.94,0.53,0.58,0.39,0.01,-0.23,-0.24,0.09,6,-15,6,0,0,-4,1,28.0,-0.30000000000000004,0.4099999999999999,0.18999999999999995
ITA-Serie A,1920,2019-09-20 Cagliari-Genoa,13121,2019-09-20 18:45:00,0,1,Cagliari,Genoa,3,1,3,4,12,11,4,4,0,1,0,0,0,0,5,3,0,0,0,0,2,0,0,0,3,3,0,0,0,0,1,2,1,1,17,0,1,5,0,0,0,1,1,3,0,1,78.36,49.55,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Luca Pellegrini | Artur Ionita | Fabio Pisacane | Luca Ceppitelli | Marko Rog | Radja Nainggolan | Ragnar Klavan,Andrea Pinamonti | Cristian Romero | Christian Kouamé | Cristian Zapata | Lukas Lerager | Lasse Schöne | Paolo Ghiglione | Domenico Criscito | Ionut Radu | Ivan Radovanovic | Antonio Barreca,8,6,2,5,1,0,0,3,20,11,1,1,0.68,1.35,2.32,-0.35,0.96,0.48,0,0,3,0,0.62,1.21,0.47,0.3,-0.17,0.56,-0.01,0.4,-1,1,-1,0,0,-4,2,28.810000000000002,-0.67,-0.59,0.16999999999999998
ITA-Serie A,1920,2019-09-21 Udinese-Brescia,13128,2019-09-21 13:00:00,0,2,Udinese,Brescia,0,1,3,3,17,16,4,4,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,3,3,1,0,0,0,2,2,0,1,-23,39,2,1,0,0,1,0,1,1,0,0,71.64,79.55,Samir | Kevin Lasagna | Ken Sema | Jens Stryger Larsen | William Troost-Ekong | Rodrigo de Paul | Juan Musso | Seko Fofana | Rolando Mandragora | Mato Jajalo | Rodrigo Becão,Jesse Joronen | Andrea Cistana | Dimitri Bisoli | Sandro Tonali | Daniele Dessena | Florian Aye | Nikolas Spalek | Ales Mateju | Jhon Chancellor | Stefano Sabelli | Alfredo Donnarumma,8,10,2,1,1,0,0,1,17,14,1,1,0.25,1.14,-0.25,1.86,0.55,0.85,0,0,-3,-3,0.5,1.07,0.42,0.87,0.32,-0.12,0.17,-0.05,0,1,0,0,0,1,-2,-7.909999999999997,-0.8899999999999999,-0.5700000000000001,-0.45
ITA-Serie A,1920,2019-09-21 Juventus-Verona,13122,2019-09-21 16:00:00,0,1,Juventus,Verona,2,1,7,4,3,12,1,4,4,1,1,0,0,0,3,4,0,1,0,1,3,0,0,0,3,3,2,1,0,0,0,2,0,1,-7,-41,6,1,1,0,1,2,2,1,2,1,45.18,78.73,Danilo | Wojciech Szczesny | Sami Khedira | Alex Sandro | Cristiano Ronaldo | Gonzalo Higuaín | Matthijs de Ligt | Blaise Matuidi | Leonardo Bonucci | Douglas Costa | Miralem Pjanic,Amir Rrahmani | Liam Henderson | Marco Silvestri | Koray Günter | Marash Kumbulla | Sofyan Amrabat | Miguel Veloso | Gennaro Tutino | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,5,9,5,2,1,0,1,2,13,14,0,1,0.33,0.47,-0.33,-0.47,0.91,0.57,0,0,0,-1,0.74,0.64,0.34,0.48,0.83,0.08,0.4,-0.02,3,-9,3,1,0,5,-4,-33.550000000000004,-0.13999999999999996,0.09999999999999998,-0.13999999999999996
ITA-Serie A,1920,2019-09-21 AC Milan-Inter,13125,2019-09-21 18:45:00,0,2,AC Milan,Inter,0,2,6,9,7,2,4,1,3,6,0,1,0,0,3,2,1,0,1,0,0,1,0,0,1,3,0,0,0,0,0,1,0,1,-16,-23,2,2,0,0,1,0,0,2,1,1,73.64,69.91,Ricardo Rodríguez | Mateo Musacchio | Hakan Calhanoglu | Franck Kessié | Suso | Krzysztof Piatek | Alessio Romagnoli | Lucas Paquetá | Gianluigi Donnarumma | Samu Castillejo | Davide Calabria,Samir Handanovic | Milan Skriniar | Danilo D'Ambrosio | Romelu Lukaku | Marcelo Brozovic | Andrea Ranocchia | Kwadwo Asamoah | Lautaro Martínez | Antonio Candreva | Matías Vecino | Stefano Sensi,8,8,2,3,1,0,3,3,15,15,1,1,1.47,1.57,-0.47,-0.57,0.53,0.44,0,0,2,2,1.18,1.4,0.82,0.52,-0.05,-0.02,0.09,0.04,-3,5,-3,-1,0,0,0,3.730000000000004,-0.10000000000000009,-0.21999999999999997,0.29999999999999993
ITA-Serie A,1920,2019-09-22 Sassuolo-SPAL 2013,13127,2019-09-22 10:30:00,0,1,Sassuolo,SPAL 2013,3,0,3,3,14,16,4,4,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1,1,-27,4,2,1,0,0,1,1,2,0,0,0,75.82,82.55,Federico Peluso | Domenico Berardi | Alfred Duncan | Manuel Locatelli | Francesco Caputo | Marlon Santos | Gianmarco Ferrari | Hamed Junior Traore | Mert Müldür | Andrea Consigli | Pedro Obiang,Marco D'Alessandro | Felipe | Etrit Berisha | Mattia Valoti | Francesco Vicari | Federico Di Francesco | Simone Missiroli | Andrea Petagna | Jasmin Kurtic | Thiago Cionek | Igor Julio,8,8,2,3,1,0,2,2,17,14,1,1,0.85,1.11,1.15,0.89,0.73,0.67,0,0,0,3,1.79,0.94,1.17,0.91,0.05,-0.2,-0.11,0.25,0,-2,0,0,0,1,0,-6.730000000000004,-0.2600000000000001,0.8500000000000001,0.2599999999999999
ITA-Serie A,1920,2019-09-22 Bologna-Roma,13120,2019-09-22 13:00:00,0,2,Bologna,Roma,1,2,7,5,3,11,1,4,4,2,0,1,0,0,6,1,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,3,1,0,-14,8,2,0,0,0,0,0,1,0,1,0,73.64,87.36,Danilo | Andrea Poli | Riccardo Orsolini | Stefano Denswil | Gary Medel | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Takehiro Tomiyasu | Mitchell Dijks | Nicola Sansone,Bryan Cristante | Cengiz Ünder | Justin Kluivert | Federico Fazio | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Nicolo Zaniolo | Lorenzo Pellegrini | Gianluca Mancini | Pau López,9,9,1,1,1,1,0,2,15,14,1,1,3.69,2.96,0.31,1.04,0.55,0.53,0,0,3,0,2.78,1.78,2.39,1.4,-0.42,-0.55,-0.19,0.09,2,-8,2,-1,0,2,0,-13.719999999999999,0.73,0.9999999999999998,0.9900000000000002
ITA-Serie A,1920,2019-09-22 Lecce-Napoli,13124,2019-09-22 13:00:00,0,2,Lecce,Napoli,1,4,3,6,18,7,5,4,0,3,0,1,0,0,6,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,1,0,4,18,1,6,0,1,0,2,0,1,3,2,81.18,43.0,Andrea Rispoli | Filippo Falco | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Gianluca Lapadula | Panagiotis Tachtsidis | Andrea Tabanelli | Marco Mancosu | Luca Rossettini,Lorenzo Insigne | Giovanni Di Lorenzo | Fabián | Piotr Zielinski | Alex Meret | Allan | Kostas Manolas | Dries Mertens | Kalidou Koulibaly | José Callejón | Mário Rui,10,4,1,5,0,2,2,2,17,15,1,0,1.27,1.73,0.73,0.27,0.5,0.55,1,1,2,0,0.65,0.95,0.48,0.46,-0.12,0.09,0.06,0.59,-3,11,-3,-1,0,-5,6,38.18000000000001,-0.45999999999999996,-0.29999999999999993,0.019999999999999962
ITA-Serie A,1920,2019-09-22 Sampdoria-Torino,13126,2019-09-22 13:00:00,0,1,Sampdoria,Torino,1,0,0,6,20,8,5,4,-3,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,1,23,-31,4,3,0,0,4,2,3,0,1,1,59.09,67.09,Karol Linetty | Omar Colley | Alex Ferrari | Gianluca Caprari | Ronaldo Vieira | Bartosz Bereszynski | Emil Audero | Jeison Murillo | Fabio Quagliarella | Nicola Murru | Albin Ekdal,Salvatore Sirigu | Koffi Djidji | Armando Izzo | Soualiho Meité | Tomás Rincón | Andrea Belotti | Daniele Baselli | Lorenzo De Silvestri | Ola Aina | Kevin Bonifazi | Alex Berenguer,8,8,3,3,0,0,1,3,17,15,0,1,1.7,1.56,-1.7,-0.56,0.8,0.57,0,0,0,0,1.51,1.4,0.68,0.46,-0.83,-0.46,-0.56,-0.29,-6,12,-6,0,0,1,0,-8.0,0.1399999999999999,0.1100000000000001,0.22000000000000003
ITA-Serie A,1920,2019-09-22 Atalanta-Fiorentina,13119,2019-09-22 16:00:00,0,X,Atalanta,Fiorentina,2,2,6,1,8,20,4,5,3,-2,1,0,0,0,3,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,1,0,1,-5,10,5,0,0,0,2,0,2,0,1,0,51.55,88.0,Berat Gjimshiti | Mario Pasalic | Hans Hateboer | Josip Ilicic | Duván Zapata | Robin Gosens | Pierluigi Gollini | Rafael Toloi | Alejandro Gomez | Andrea Masiello | Marten de Roon,Pol Lirola | Riccardo Sottil | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Kevin-Prince Boateng | Dalbert | Nikola Milenkovic | Gaetano Castrovilli | Milan Badelj,7,9,4,2,0,0,4,2,13,16,1,1,2.44,1.49,-0.44,-1.49,0.63,0.53,2,0,0,1,1.41,1.55,0.68,0.86,0.24,0.04,0.19,0.04,5,-12,5,1,0,5,-2,-36.45,0.95,-0.14000000000000012,-0.17999999999999994
ITA-Serie A,1920,2019-09-22 Lazio-Parma Calcio 1913,13123,2019-09-22 18:45:00,0,1,Lazio,Parma Calcio 1913,2,0,4,3,12,15,4,4,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,3,0,0,16,10,4,1,0,0,2,1,2,0,0,1,58.64,79.91,Joaquín Correa | Ciro Immobile | Thomas Strakosha | Luis Alberto | Manuel Lazzari | Senad Lulic | Francesco Acerbi | Marco Parolo | Stefan Radu | Sergej Milinkovic-Savic | Lucas Leiva,Antonino Barillà | Vincent Laurini | Roberto Inglese | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Gastón Brugman | Riccardo Gagliolo | Gervinho,9,9,2,2,0,0,3,2,14,13,1,1,1.46,1.33,-0.46,-0.33,0.72,0.64,0,0,-3,-3,1.52,0.84,1.04,0.93,-0.16,-0.17,0.15,0.05,1,-3,1,1,0,3,0,-21.269999999999996,0.1299999999999999,0.68,0.10999999999999999
ITA-Serie A,1920,2019-09-24 Verona-Udinese,13132,2019-09-24 17:00:00,0,X,Verona,Udinese,0,0,4,3,13,16,4,4,1,0,0,0,0,0,2,4,1,0,1,1,0,0,0,0,3,3,0,0,0,0,1,1,0,1,39,36,2,3,0,0,1,1,1,2,0,0,74.45,65.27,Amir Rrahmani | Marco Silvestri | Koray Günter | Marash Kumbulla | Sofyan Amrabat | Valerio Verre | Miguel Veloso | Gennaro Tutino | Marco Faraoni | Mattia Zaccagni | Darko Lazovic,Sebastien De Maio | Samir | Kevin Lasagna | Ken Sema | Jens Stryger Larsen | William Troost-Ekong | Juan Musso | Seko Fofana | Mato Jajalo | Walace | Rodrigo Becão,8,9,2,2,1,0,1,3,14,16,1,1,2.05,0.51,-1.05,-0.51,0.72,0.65,0,0,0,0,1.42,0.45,0.38,0.41,-0.78,0.05,-0.76,0.04,1,-3,1,0,0,-1,-1,9.180000000000007,1.5399999999999998,0.97,-0.02999999999999997
ITA-Serie A,1920,2019-09-24 Brescia-Juventus,13129,2019-09-24 19:00:00,0,2,Brescia,Juventus,1,2,6,10,11,2,4,1,3,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,27,44,2,6,0,1,0,1,1,3,1,1,73.64,44.45,Jesse Joronen | Andrea Cistana | Dimitri Bisoli | Sandro Tonali | Florian Aye | Ales Mateju | Nikolas Spalek | Daniele Dessena | Jhon Chancellor | Stefano Sabelli | Alfredo Donnarumma,Danilo | Wojciech Szczesny | Sami Khedira | Alex Sandro | Cristiano Ronaldo | Gonzalo Higuaín | Matthijs de Ligt | Blaise Matuidi | Leonardo Bonucci | Douglas Costa | Miralem Pjanic,9,8,2,1,0,2,1,1,14,18,1,0,0.81,1.86,0.19,0.14,0.94,0.53,0,0,0,0,0.89,0.86,0.62,0.7,0.18,-0.12,0.04,0.37,-4,9,-4,0,0,-4,1,29.189999999999998,-1.05,0.030000000000000027,-0.07999999999999996
ITA-Serie A,1920,2019-09-25 Roma-Atalanta,13136,2019-09-25 17:00:00,0,2,Roma,Atalanta,0,2,8,7,4,7,1,4,5,4,1,0,0,0,4,2,1,0,1,0,0,0,0,0,3,3,0,0,0,0,2,1,1,0,-23,0,3,6,0,0,2,2,0,3,2,2,68.82,46.55,Bryan Cristante | Justin Kluivert | Federico Fazio | Edin Dzeko | Alessandro Florenzi | Aleksandar Kolarov | Jordan Veretout | Nicolo Zaniolo | Lorenzo Pellegrini | Gianluca Mancini | Pau López,Berat Gjimshiti | Mario Pasalic | Hans Hateboer | Josip Ilicic | Duván Zapata | Robin Gosens | Pierluigi Gollini | Rafael Toloi | Alejandro Gomez | Andrea Masiello | Marten de Roon,9,6,1,5,1,0,0,0,13,16,1,0,1.46,1.45,0.54,0.55,0.75,0.72,0,2,0,-2,1.34,0.81,1.3,1.38,0.44,0.6,0.19,0.66,1,-3,1,1,0,-3,3,22.269999999999996,0.010000000000000009,0.53,-0.07999999999999985
ITA-Serie A,1920,2019-09-25 Fiorentina-Sampdoria,13130,2019-09-25 19:00:00,0,1,Fiorentina,Sampdoria,2,1,2,3,20,19,5,5,-1,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,3,3,0,0,0,0,2,2,1,1,-2,3,0,3,0,0,0,1,0,2,0,0,87.0,66.55,Martín Cáceres | Pol Lirola | Germán Pezzella | Bartlomiej Dragowski | Federico Chiesa | Erick Pulgar | Franck Ribéry | Dalbert | Nikola Milenkovic | Gaetano Castrovilli | Milan Badelj,Karol Linetty | Omar Colley | Alex Ferrari | Ronaldo Vieira | Bartosz Bereszynski | Manolo Gabbiadini | Emil Audero | Jeison Murillo | Fabio Quagliarella | Nicola Murru | Albin Ekdal,11,8,0,2,0,1,0,2,14,18,1,1,1.41,1.84,0.59,-0.84,0.9,0.53,0,0,0,0,1.5,0.77,0.85,0.66,0.05,0.74,0.0,0.32,-1,1,-1,0,0,-3,3,20.450000000000003,-0.43000000000000016,0.73,0.18999999999999995
ITA-Serie A,1920,2019-09-25 Inter-Lazio,13133,2019-09-25 19:00:00,0,1,Inter,Lazio,1,0,12,7,2,7,1,4,9,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,1,0,24,8,3,5,0,0,0,3,2,1,1,2,67.55,53.45,Samir Handanovic | Milan Skriniar | Danilo D'Ambrosio | Romelu Lukaku | Marcelo Brozovic | Andrea Ranocchia | Kwadwo Asamoah | Lautaro Martínez | Antonio Candreva | Diego Godín | Stefano Sensi,Joaquín Correa | Thomas Strakosha | Luis Alberto | Ciro Immobile | Sergej Milinkovic-Savic | Senad Lulic | Francesco Acerbi | Manuel Lazzari | Stefan Radu | Luiz Felipe | Lucas Leiva,6,7,5,3,0,1,3,0,15,15,1,1,2.78,2.0,-0.78,0.0,0.62,0.41,0,0,0,0,1.26,0.98,0.64,0.81,0.14,0.54,0.52,0.57,5,-5,5,0,0,-2,-1,14.099999999999994,0.7799999999999998,0.28,-0.17000000000000004
ITA-Serie A,1920,2019-09-25 Genoa-Bologna,13131,2019-09-25 19:00:00,0,X,Genoa,Bologna,0,0,4,7,16,8,4,4,1,4,0,0,0,0,1,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,2,1,1,2,-2,5,2,0,0,1,1,3,2,1,1,50.45,77.45,Andrea Pinamonti | Cristian Romero | Christian Kouamé | Cristian Zapata | Lukas Lerager | Lasse Schöne | Paolo Ghiglione | Domenico Criscito | Ionut Radu | Ivan Radovanovic | Antonio Barreca,Danilo | Andrea Poli | Riccardo Orsolini | Stefano Denswil | Gary Medel | Roberto Soriano | Lukasz Skorupski | Rodrigo Palacio | Takehiro Tomiyasu | Mitchell Dijks | Nicola Sansone,11,9,0,0,0,2,3,4,16,14,1,1,1.61,1.35,-0.61,-0.35,0.66,0.92,1,0,-1,0,1.53,2.37,0.97,1.74,-0.32,0.41,0.0,-0.11,-3,8,-3,0,0,3,2,-27.0,0.26,-0.8400000000000001,-0.77
ITA-Serie A,1920,2019-09-25 Parma Calcio 1913-Sassuolo,13135,2019-09-25 19:00:00,0,1,Parma Calcio 1913,Sassuolo,1,0,3,6,17,8,4,4,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,2,0,0,-1,16,2,4,0,0,2,1,1,2,0,1,71.82,60.18,Antonino Barillà | Roberto Inglese | Dejan Kulusevski | Hernani | Simone Iacoponi | Bruno Alves | Luigi Sepe | Gastón Brugman | Riccardo Gagliolo | Gervinho | Matteo Darmian,Federico Peluso | Domenico Berardi | Alfred Duncan | Manuel Locatelli | Jeremy Toljan | Francesco Caputo | Marlon Santos | Gianmarco Ferrari | Hamed Junior Traore | Andrea Consigli | Pedro Obiang,10,7,1,4,0,0,3,2,14,14,1,1,0.5,2.01,-0.5,0.99,1.0,0.73,0,0,0,0,0.79,1.43,0.73,1.03,0.05,0.36,0.01,0.33,-3,9,-3,0,0,-2,3,11.639999999999993,-1.5099999999999998,-0.6399999999999999,-0.30000000000000004
ITA-Serie A,1920,2019-09-25 Napoli-Cagliari,13134,2019-09-25 19:00:00,0,2,Napoli,Cagliari,0,1,9,6,4,8,1,4,6,3,0,0,0,0,3,1,0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,2,0,0,7,-10,8,4,1,0,4,2,2,2,1,0,27.36,60.73,Lorenzo Insigne | Eljif Elmas | Giovanni Di Lorenzo | Nikola Maksimovic | Fabián | Piotr Zielinski | Alex Meret | Dries Mertens | Kalidou Koulibaly | José Callejón | Mário Rui,Giovanni Simeone | Nahitan Nández | João Pedro | Robin Olsen | Lucas Castro | Luca Pellegrini | Artur Ionita | Fabio Pisacane | Luca Ceppitelli | Marko Rog | Ragnar Klavan,8,8,3,3,0,0,5,1,19,15,0,1,3.48,1.25,0.52,1.75,0.58,0.67,0,0,0,2,1.77,0.67,1.01,0.44,-0.82,-0.05,-0.2,0.14,3,-4,3,0,0,4,0,-33.37,2.23,1.1,0.5700000000000001
ITA-Serie A,1920,2019-09-25 SPAL 2013-Lecce,13137,2019-09-25 19:00:00,0,2,SPAL 2013,Lecce,1,3,3,3,17,19,4,5,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,3,3,1,0,0,0,1,0,1,1,-43,-18,3,2,0,0,3,0,0,1,1,1,66.45,73.64,Marco D'Alessandro | Felipe | Etrit Berisha | Alessandro Murgia | Nenad Tomovic | Francesco Vicari | Federico Di Francesco | Simone Missiroli | Andrea Petagna | Jasmin Kurtic | Thiago Cionek,Andrea Rispoli | Filippo Falco | Fabio Lucioni | Gabriel | Zan Majer | Marco Calderoni | Gianluca Lapadula | Panagiotis Tachtsidis | Andrea Tabanelli | Marco Mancosu | Luca Rossettini,9,9,1,0,1,2,2,2,15,15,1,1,0.92,1.38,-0.92,-0.38,0.89,0.76,0,0,0,0,0.91,1.0,0.68,0.52,0.03,-0.35,-0.02,-0.1,0,-2,0,0,0,1,0,-7.189999999999998,-0.45999999999999985,-0.08999999999999997,0.16000000000000003
