LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2122,2021-09-12 Torino-Salernitana,16785,2021-09-12 13:00:00,1,1,Torino,Salernitana,4,0,0,0,17,20,4,5,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,2,1,1,1,24,4,3,0,0,4,2,1,0,0,1,56.0,64.18,Rolando Mandragora | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Koffi Djidji | Antonio Sanabria | Sasa Lukic | Andrea Belotti | Marko Pjaca | Vanja Milinkovic-Savic | Ola Aina,Norbert Gyömbér | Lassana Coulibaly | Leonardo Capezzi | Mamadou Coulibaly | Wajdi Kechrida | Vid Belec | Federico Bonazzoli | Pawel Jaroszynski | Matteo Ruggeri | Francesco Di Tacchio | Ramzi Aya,8,7,2,1,1,3,5,5,13,14,0,1,0.29,0.22,0.71,-0.22,0.81,0.89,1,0,0,0,0.49,0.84,0.32,0.12,0.32,0.69,0.02,-0.02,0,-3,0,0,0,1,1,-8.180000000000007,0.06999999999999998,-0.35,0.2
ITA-Serie A,2122,2021-09-12 Cagliari-Genoa,16778,2021-09-12 13:00:00,1,2,Cagliari,Genoa,2,3,1,0,16,19,4,5,1,0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,5,5,0,0,0,0,4,1,1,0,0,-2,5,5,1,0,2,2,1,1,1,2,47.45,51.0,Andrea Carboni | Alessandro Deiola | Leonardo Pavoletti | Diego Godín | Nahitan Nández | Kevin Strootman | Alessio Cragno | Dalbert | João Pedro | Boris Radunovic | Razvan Marin,Paolo Ghiglione | Nicolo Rovella | Goran Pandev | Stefano Sturaro | Zinho Vanheusden | Andrea Cambiaso | Domenico Criscito | Hernani | Davide Biraschi | Milan Badelj | Salvatore Sirigu,6,7,4,3,1,1,3,3,13,13,0,1,0.41,0.35,0.59,0.65,1.0,1.0,0,0,0,0,1.55,0.26,0.72,0.17,1.15,-0.12,-0.08,0.13,1,-3,1,0,0,0,-1,-3.549999999999997,0.06,1.29,0.5499999999999999
ITA-Serie A,2122,2021-09-12 AC Milan-Lazio,16780,2021-09-12 16:00:00,1,1,AC Milan,Lazio,2,0,6,6,6,4,3,1,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,5,5,0,1,0,0,1,2,0,0,-1,-22,4,2,0,0,1,2,1,0,2,0,56.91,75.64,Davide Calabria | Sandro Tonali | Olivier Giroud | Alexis Saelemaekers | Theo Hernández | Fikayo Tomori | Rade Krunic | Simon Kjaer | Mike Maignan | Rafael Leão | Brahim Diaz,Sergej Milinkovic-Savic | Manuel Lazzari | Ciro Immobile | Patric | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luis Alberto | Francesco Acerbi | Pedro | José Reina,7,9,2,2,2,0,1,1,11,13,1,1,2.67,2.72,1.33,3.28,0.64,0.6,0,1,0,0,0.64,2.06,0.42,1.31,0.1,-0.41,0.99,0.06,0,2,0,0,0,2,-2,-18.730000000000004,-0.050000000000000266,-1.42,-0.8900000000000001
ITA-Serie A,2122,2021-09-12 Roma-Sassuolo,16782,2021-09-12 18:45:00,1,1,Roma,Sassuolo,2,1,6,4,5,9,2,4,5,3,1,0,0,0,2,2,0,0,0,0,0,1,0,0,5,4,0,0,0,0,4,3,1,1,16,-3,1,1,0,0,0,0,0,1,1,2,78.36,80.09,Jordan Veretout | Tammy Abraham | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Carles Pérez | Bryan Cristante | Lorenzo Pellegrini | Matias Viña,Vlad Chiriches | Maxime Lopez | Jeremy Toljan | Filip Djuricic | Jeremie Boga | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Francesco Caputo | Giacomo Raspadori,10,10,1,1,0,0,3,2,12,11,1,1,1.89,1.23,2.11,-1.23,0.67,0.56,0,0,0,-2,1.82,1.2,1.37,0.62,0.38,0.61,0.1,0.25,2,-4,2,1,0,0,0,-1.730000000000004,0.6599999999999999,0.6200000000000001,0.7500000000000001
ITA-Serie A,2122,2021-09-13 Bologna-Verona,16777,2021-09-13 18:45:00,1,1,Bologna,Verona,1,0,4,0,8,19,4,5,3,-1,0,0,0,0,5,2,0,0,1,1,0,1,0,0,4,5,0,0,0,0,3,3,1,0,12,9,2,5,0,0,0,2,1,3,1,1,71.73,53.73,Lorenzo De Silvestri | Nicola Sansone | Aaron Hickey | Riccardo Orsolini | Jerdy Schouten | Kevin Bonifazi | Marko Arnautovic | Gary Medel | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,Nicolò Casale | Antonin Barak | Ivor Pandur | Federico Ceccherini | Koray Günter | Darko Lazovic | Ivan Ilic | Pawel Dawidowicz | Mattia Zaccagni | Martin Hongla | Matteo Cancellieri,9,6,1,4,1,1,3,3,14,16,1,1,0.42,0.6,-0.42,0.4,0.87,0.59,0,0,1,-1,1.02,0.5,0.52,0.25,0.69,0.81,0.07,0.31,4,-11,4,0,0,-3,3,18.000000000000007,-0.18,0.52,0.27
ITA-Serie A,2122,2021-09-17 Sassuolo-Torino,16793,2021-09-17 18:45:00,1,2,Sassuolo,Torino,0,1,4,3,10,11,4,4,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,3,3,0,0,-20,19,0,5,0,0,0,2,0,3,0,0,84.45,50.0,Vlad Chiriches | Maxime Lopez | Jeremy Toljan | Jeremie Boga | Filip Djuricic | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Francesco Caputo | Giacomo Raspadori,Rolando Mandragora | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Antonio Sanabria | Sasa Lukic | Marko Pjaca | Vanja Milinkovic-Savic | Ola Aina,10,8,1,3,0,0,2,3,12,15,1,1,2.1,3.08,-1.1,0.92,0.52,0.55,0,2,0,0,1.84,1.64,1.55,0.38,-0.64,-1.15,-0.31,-0.35,1,-1,1,0,0,-5,2,34.45,-0.98,0.20000000000000018,1.17
ITA-Serie A,2122,2021-09-18 Genoa-Fiorentina,16787,2021-09-18 13:00:00,1,2,Genoa,Fiorentina,1,2,3,6,13,9,4,4,2,5,0,0,0,0,3,4,0,0,0,0,0,1,0,0,5,5,0,1,0,0,1,2,1,1,1,-41,4,6,0,1,1,2,1,2,2,1,64.55,47.82,Nicolo Rovella | Goran Pandev | Stefano Sturaro | Zinho Vanheusden | Andrea Cambiaso | Domenico Criscito | Yayah Kallon | Hernani | Davide Biraschi | Milan Badelj | Salvatore Sirigu,Dusan Vlahovic | Pietro Terracciano | Erick Pulgar | José Callejón | Nikola Milenkovic | Igor Julio | Giacomo Bonaventura | Gaetano Castrovilli | Nicolás González | Lorenzo Venuti | Cristiano Biraghi,6,8,4,2,1,1,3,1,17,17,1,0,1.25,1.81,1.75,0.19,0.63,0.69,2,0,3,2,0.84,0.77,0.61,0.65,-0.58,-0.24,-0.38,0.17,-3,4,-3,0,0,-2,-2,16.729999999999997,-0.56,0.06999999999999995,-0.040000000000000036
ITA-Serie A,2122,2021-09-18 Inter-Bologna,16789,2021-09-18 16:00:00,1,1,Inter,Bologna,6,1,7,7,5,7,2,4,6,6,1,0,0,0,4,1,0,0,0,1,1,0,0,0,5,3,0,0,0,0,0,0,0,0,-11,4,4,2,0,0,2,0,1,0,1,2,54.18,77.64,Lautaro Martínez | Samir Handanovic | Hakan Calhanoglu | Edin Dzeko | Milan Skriniar | Marcelo Brozovic | Alessandro Bastoni | Nicolò Barella | Stefan de Vrij | Matteo Darmian | Ivan Perisic,Lorenzo De Silvestri | Nicola Sansone | Roberto Soriano | Aaron Hickey | Riccardo Orsolini | Kevin Bonifazi | Marko Arnautovic | Gary Medel | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,7,10,4,1,0,0,0,3,13,14,1,1,0.97,1.28,1.03,-0.28,0.85,0.69,0,0,-2,2,1.34,0.95,0.78,0.56,0.93,0.07,0.27,0.16,0,-2,0,1,0,2,-3,-23.46,-0.31000000000000005,0.3900000000000001,0.21999999999999997
ITA-Serie A,2122,2021-09-18 Salernitana-Atalanta,16792,2021-09-18 18:45:00,1,2,Salernitana,Atalanta,0,1,0,4,20,10,5,4,-1,3,0,1,0,0,2,4,0,0,0,0,1,0,0,0,5,5,0,0,0,0,0,3,1,1,-6,-14,5,4,0,1,0,2,4,1,2,0,57.82,56.55,Norbert Gyömbér | Lassana Coulibaly | Mamadou Coulibaly | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Federico Bonazzoli | Pawel Jaroszynski | Matteo Ruggeri | Francesco Di Tacchio | Joel Obi,Rafael Toloi | Robin Gosens | Matteo Pessina | Ruslan Malinovskiy | Juan Musso | José Luis Palomino | Remo Freuler | Mario Pasalic | Josip Ilicic | Joakim Maehle | Berat Gjimshiti,6,8,4,3,1,0,4,4,16,17,1,0,0.25,2.12,-0.25,-1.12,0.91,0.83,0,0,0,0,0.3,1.66,0.1,0.96,0.54,-1.56,0.36,-1.06,-4,10,-4,-1,0,1,-2,1.2700000000000031,-1.87,-1.3599999999999999,-0.86
ITA-Serie A,2122,2021-09-19 Empoli-Sampdoria,16786,2021-09-19 10:30:00,1,2,Empoli,Sampdoria,0,3,3,2,12,15,4,4,2,1,0,0,0,0,2,4,0,0,0,0,0,1,0,0,5,4,0,0,0,0,1,2,1,1,-21,4,1,0,0,0,0,0,1,0,0,0,73.55,86.36,Guglielmo Vicario | Nicolas Haas | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Sebastiano Luperto | Samuele Ricci | Filippo Bandinelli | Leonardo Mancuso | Ardian Ismajli,Adrien Silva | Tommaso Augello | Antonio Candreva | Morten Thorsby | Mikkel Damsgaard | Fabio Quagliarella | Maya Yoshida | Albin Ekdal | Bartosz Bereszynski | Emil Audero | Omar Colley,10,10,1,1,0,0,2,1,12,14,1,1,1.89,1.47,-0.89,0.53,0.5,0.72,0,0,0,1,1.19,0.97,0.49,1.0,-0.17,-0.24,0.06,-0.21,1,-3,1,0,0,1,0,-12.810000000000002,0.41999999999999993,0.21999999999999997,-0.51
ITA-Serie A,2122,2021-09-19 Venezia-Spezia,16795,2021-09-19 13:00:00,1,2,Venezia,Spezia,1,2,3,1,13,18,4,5,2,0,0,0,0,0,5,1,0,0,0,0,3,1,0,0,5,5,1,0,0,0,0,1,1,0,-25,10,4,3,1,0,1,2,2,1,1,1,67.73,66.18,Luca Fiordilino | Pasquale Mazzocchi | Mattia Caldara | Luca Lezzerini | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | Dennis Johnsen | Cristian Molinaro | Daan Heymans | Gianluca Busio,Simone Bastoni | Salvador Ferrer | Petko Hristov | Kelvin Adou | Martin Erlic | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Jeroen Zoet | Ebrima Colley | Giulio Maggiore,8,9,1,1,2,1,4,4,21,15,0,1,2.43,0.79,-0.43,-0.79,0.8,0.54,1,0,0,-1,1.48,0.82,1.07,0.58,-0.91,-0.35,-0.21,-0.01,2,-5,2,0,0,1,-1,1.5499999999999972,1.6400000000000001,0.66,0.4900000000000001
ITA-Serie A,2122,2021-09-19 Verona-Roma,16788,2021-09-19 16:00:00,1,1,Verona,Roma,3,2,0,9,19,2,5,1,-1,8,0,1,0,0,3,2,0,0,1,0,1,1,0,0,5,4,0,0,0,0,3,2,1,1,-8,1,2,2,0,0,1,1,1,0,0,1,69.09,72.36,Nicolò Casale | Antonin Barak | Giangiacomo Magnani | Lorenzo Montipò | Koray Günter | Darko Lazovic | Ivan Ilic | Pawel Dawidowicz | Mattia Zaccagni | Martin Hongla | Marco Faraoni,Jordan Veretout | Tammy Abraham | Rui Patrício | Ibañez | Henrikh Mkhitaryan | Rick Karsdorp | Gianluca Mancini | Bryan Cristante | Lorenzo Pellegrini | Matias Viña | Nicolo Zaniolo,7,9,3,1,1,1,2,2,19,12,1,1,0.32,2.37,-0.32,-0.37,0.8,0.63,0,2,-1,2,0.5,1.92,0.19,1.33,0.0,-0.1,0.26,0.01,-9,17,-9,-1,0,0,-2,-3.269999999999996,-2.0500000000000003,-1.42,-1.1400000000000001
ITA-Serie A,2122,2021-09-19 Lazio-Cagliari,16791,2021-09-19 16:00:00,1,X,Lazio,Cagliari,2,2,6,1,9,19,4,5,5,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,1,1,46,-17,1,3,0,0,1,2,0,1,0,0,80.91,69.73,Sergej Milinkovic-Savic | Adam Marusic | Ciro Immobile | Luiz Felipe | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luis Alberto | Francesco Acerbi | Pedro | José Reina,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Leonardo Pavoletti | Diego Godín | Nahitan Nández | Alessio Cragno | Kevin Strootman | Dalbert | João Pedro | Razvan Marin,10,8,1,2,0,1,0,2,14,16,1,1,0.25,1.83,-0.25,0.17,0.59,0.68,0,0,-3,-3,1.47,1.38,0.92,0.69,0.59,0.17,-0.04,0.3,5,-10,5,1,0,-2,2,11.179999999999993,-1.58,0.09000000000000008,0.2300000000000001
ITA-Serie A,2122,2021-09-19 Juventus-AC Milan,16790,2021-09-19 18:45:00,1,X,Juventus,AC Milan,1,1,1,9,19,3,5,1,-1,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0,3,5,0,0,0,0,1,1,0,1,11,-3,5,2,0,0,2,1,2,0,1,1,48.36,71.09,Paulo Dybala | Alex Sandro | Matthijs de Ligt | Leonardo Bonucci | Juan Cuadrado | Wojciech Szczesny | Rodrigo Bentancur | Danilo | Federico Bernardeschi | Álvaro Morata | Adrien Rabiot,Davide Calabria | Sandro Tonali | Olivier Giroud | Alexis Saelemaekers | Theo Hernández | Fikayo Tomori | Rade Krunic | Simon Kjaer | Mike Maignan | Rafael Leão | Brahim Diaz,9,8,2,0,0,3,3,1,19,15,1,1,1.63,3.76,-0.63,-1.76,0.64,0.85,0,1,-3,3,1.07,2.12,1.12,1.22,-0.24,-1.48,-0.19,-0.25,-8,16,-8,0,0,3,1,-22.730000000000004,-2.13,-1.05,-0.09999999999999987
ITA-Serie A,2122,2021-09-20 Udinese-Napoli,16794,2021-09-20 18:45:00,1,2,Udinese,Napoli,0,4,7,9,7,4,4,1,5,7,0,1,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,7,-25,0,1,0,0,0,1,0,0,0,0,85.64,74.64,Ignacio Pussetto | Tolgay Arslan | Bram Nuytinck | Jens Stryger Larsen | Walace | Roberto Pereyra | Samir | Nahuel Molina | Rodrigo Becão | Gerard Deulofeu | Marco Silvestri,Stanislav Lobotka | Eljif Elmas | Alex Meret | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Kostas Manolas | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,11,8,0,2,0,1,1,3,13,15,1,1,0.78,2.2,0.22,-0.2,0.7,0.62,2,0,2,3,1.64,1.74,1.1,0.83,0.68,-0.25,0.0,0.0,-2,3,-2,-1,0,-1,3,11.0,-1.4200000000000002,-0.10000000000000009,0.27000000000000013
ITA-Serie A,2122,2021-09-21 Bologna-Genoa,16797,2021-09-21 16:30:00,1,X,Bologna,Genoa,2,2,7,3,9,16,4,4,5,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,-12,10,2,3,0,0,0,1,0,1,2,1,67.18,63.09,Lorenzo De Silvestri | Nicola Sansone | Roberto Soriano | Aaron Hickey | Riccardo Orsolini | Kevin Bonifazi | Marko Arnautovic | Gary Medel | Nicolás Domínguez | Lukasz Skorupski | Mattias Svanberg,Nicolo Rovella | Goran Pandev | Stefano Sturaro | Zinho Vanheusden | Andrea Cambiaso | Domenico Criscito | Nikola Maksimovic | Abdoulaye Touré | Davide Biraschi | Milan Badelj | Salvatore Sirigu,10,6,1,4,0,1,3,5,14,18,1,1,0.86,1.28,0.14,-0.28,0.82,1.0,2,0,0,-3,1.06,1.08,0.53,0.42,-0.11,-0.24,0.01,-0.76,4,-7,4,0,0,-1,4,4.090000000000003,-0.42000000000000004,-0.020000000000000018,0.11000000000000004
ITA-Serie A,2122,2021-09-21 Atalanta-Sassuolo,16796,2021-09-21 18:45:00,1,1,Atalanta,Sassuolo,2,1,7,4,8,12,4,4,5,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,1,0,-7,18,5,6,0,0,1,3,5,4,1,1,53.0,42.0,Rafael Toloi | Robin Gosens | Matteo Pessina | Juan Musso | Ruslan Malinovskiy | José Luis Palomino | Remo Freuler | Mario Pasalic | Josip Ilicic | Joakim Maehle | Berat Gjimshiti,Vlad Chiriches | Maxime Lopez | Jeremy Toljan | Filip Djuricic | Jeremie Boga | Gianmarco Ferrari | Rogerio | Davide Frattesi | Andrea Consigli | Giacomo Raspadori | Domenico Berardi,6,5,5,6,0,0,4,2,17,12,1,0,1.42,0.8,-0.42,-0.8,0.71,0.94,1,0,2,0,1.52,0.94,0.43,0.82,0.14,0.9,-1.01,0.56,3,-4,3,0,0,-1,1,11.0,0.6199999999999999,0.5800000000000001,-0.38999999999999996
ITA-Serie A,2122,2021-09-21 Fiorentina-Inter,16799,2021-09-21 18:45:00,1,2,Fiorentina,Inter,1,3,9,10,6,2,3,1,7,8,0,1,0,0,4,0,0,0,0,0,1,1,0,0,5,5,1,1,0,0,3,0,1,0,1,-28,6,4,0,0,3,2,2,1,1,1,43.27,55.82,Dusan Vlahovic | Pietro Terracciano | Erick Pulgar | José Callejón | Nikola Milenkovic | Nicolás González | Giacomo Bonaventura | Igor Julio | Lorenzo Venuti | Cristiano Biraghi | Lucas Martínez Quarta,Lautaro Martínez | Samir Handanovic | Hakan Calhanoglu | Edin Dzeko | Milan Skriniar | Marcelo Brozovic | Alessandro Bastoni | Federico Dimarco | Nicolò Barella | Stefan de Vrij | Matteo Darmian,5,10,4,1,2,0,3,1,17,15,0,1,1.13,4.31,0.87,1.69,0.63,0.57,2,2,3,0,1.07,2.01,0.31,0.95,-0.3,-0.67,-0.07,0.12,-1,4,-1,-1,0,2,-5,-12.549999999999997,-3.1799999999999997,-0.9399999999999997,-0.6399999999999999
ITA-Serie A,2122,2021-09-22 Salernitana-Verona,16802,2021-09-22 16:30:00,1,X,Salernitana,Verona,2,2,0,3,20,15,5,4,-2,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,1,1,-4,1,1,3,0,0,0,1,0,1,1,1,72.27,71.09,Norbert Gyömbér | Lassana Coulibaly | Mamadou Coulibaly | Wajdi Kechrida | Stefan Strandberg | Vid Belec | Federico Bonazzoli | Pawel Jaroszynski | Matteo Ruggeri | Francesco Di Tacchio | Joel Obi,Nicolò Casale | Antonin Barak | Giangiacomo Magnani | Lorenzo Montipò | Koray Günter | Darko Lazovic | Federico Ceccherini | Ivan Ilic | Pawel Dawidowicz | Mattia Zaccagni | Marco Faraoni,6,8,4,2,1,1,4,3,18,17,1,1,0.79,1.02,-0.79,1.98,0.69,0.61,0,0,-1,2,0.25,0.97,0.12,0.21,0.05,-0.47,0.44,-0.22,-3,5,-3,0,0,-2,-2,1.1799999999999926,-0.22999999999999998,-0.72,-0.09
ITA-Serie A,2122,2021-09-22 Spezia-Juventus,16804,2021-09-22 16:30:00,1,2,Spezia,Juventus,2,3,4,2,15,18,4,5,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,5,3,1,0,0,0,3,1,0,1,-45,11,2,5,0,0,1,2,1,2,0,1,78.0,51.73,Simone Bastoni | Salvador Ferrer | Petko Hristov | Kelvin Adou | Martin Erlic | Dimitris Nikolaou | Emmanuel Gyasi | Daniele Verde | Jeroen Zoet | Ebrima Colley | Giulio Maggiore,Paulo Dybala | Alex Sandro | Leonardo Bonucci | Juan Cuadrado | Matthijs de Ligt | Wojciech Szczesny | Rodrigo Bentancur | Danilo | Álvaro Morata | Giorgio Chiellini | Adrien Rabiot,9,7,0,3,2,1,4,4,15,18,1,1,0.48,1.32,1.52,-0.32,0.53,0.76,1,0,0,-2,0.73,0.73,0.5,0.69,0.09,0.34,0.0,0.11,2,-3,2,0,0,-3,2,26.270000000000003,-0.8400000000000001,0.0,-0.18999999999999995
ITA-Serie A,2122,2021-09-22 Cagliari-Empoli,16798,2021-09-22 18:45:00,1,2,Cagliari,Empoli,0,2,2,3,19,17,5,4,-1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,5,5,0,0,0,0,2,1,0,1,10,7,1,5,0,0,2,2,1,1,0,2,79.27,50.09,Andrea Carboni | Luca Ceppitelli | Alessandro Deiola | Leonardo Pavoletti | Diego Godín | Nahitan Nández | Alessio Cragno | Kevin Strootman | Dalbert | João Pedro | Razvan Marin,Guglielmo Vicario | Nicolas Haas | Nedim Bajrami | Patrick Cutrone | Petar Stojanovic | Riccardo Marchizza | Sebastiano Luperto | Samuele Ricci | Filippo Bandinelli | Leonardo Mancuso | Ardian Ismajli,8,5,3,5,0,1,2,2,18,12,1,1,1.92,0.93,0.08,-0.93,0.69,0.65,0,0,1,0,2.0,0.33,0.99,0.39,-0.62,0.86,-0.6,0.77,-1,2,-1,0,0,-4,3,29.179999999999993,0.9899999999999999,1.67,0.6
ITA-Serie A,2122,2021-09-22 AC Milan-Venezia,16800,2021-09-22 18:45:00,1,1,AC Milan,Venezia,2,0,10,3,3,18,1,5,7,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,4,5,1,0,0,0,0,2,1,1,-31,25,5,4,0,0,3,1,1,1,1,3,58.55,62.64,Davide Calabria | Sandro Tonali | Alexis Saelemaekers | Theo Hernández | Ante Rebic | Alessio Romagnoli | Fikayo Tomori | Simon Kjaer | Mike Maignan | Rafael Leão | Brahim Diaz,Pasquale Mazzocchi | Mattia Caldara | Antonio Vacca | Pietro Ceccaroni | Thomas Henry | Niki Mäenpää | Dennis Johnsen | Cristian Molinaro | David Okereke | Daan Heymans | Gianluca Busio,6,7,3,4,2,0,3,2,15,17,0,1,1.05,0.81,-0.05,0.19,0.69,0.94,0,0,0,0,1.05,0.71,0.91,1.08,1.07,0.77,-0.08,0.49,7,-15,7,0,0,1,-1,-4.090000000000003,0.24,0.3400000000000001,-0.17000000000000004
ITA-Serie A,2122,2021-09-23 Torino-Lazio,16805,2021-09-23 16:30:00,1,X,Torino,Lazio,1,1,6,7,10,8,4,4,3,4,0,0,0,0,4,1,0,0,0,0,1,0,0,0,5,5,0,0,0,0,3,1,0,0,-14,-3,2,4,0,0,0,1,2,2,0,1,70.36,60.82,Rolando Mandragora | Karol Linetty | Ricardo Rodríguez | Wilfried Stephane Singo | Bremer | Koffi Djidji | Antonio Sanabria | Sasa Lukic | Marko Pjaca | Vanja Milinkovic-Savic | Ola Aina,Sergej Milinkovic-Savic | Manuel Lazzari | Ciro Immobile | Luiz Felipe | Felipe Anderson | Lucas Leiva | Elseid Hysaj | Luis Alberto | Francesco Acerbi | Pedro | José Reina,9,7,2,4,0,0,3,1,18,13,1,1,2.48,1.78,-1.48,0.22,0.54,0.43,2,1,0,-2,1.87,1.23,1.4,0.77,-0.23,0.24,-0.44,0.31,-1,2,-1,0,0,-2,2,9.54,0.7,0.6400000000000001,0.6299999999999999
ITA-Serie A,2122,2021-09-23 Sampdoria-Napoli,16803,2021-09-23 16:30:00,1,2,Sampdoria,Napoli,0,4,5,12,12,3,4,1,2,9,0,0,0,0,2,1,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,3,1,1,-7,25,0,2,0,0,0,0,0,1,0,1,82.45,73.36,Emil Audero | Tommaso Augello | Fabio Quagliarella | Morten Thorsby | Mikkel Damsgaard | Maya Yoshida | Francesco Caputo | Albin Ekdal | Bartosz Bereszynski | Antonio Candreva | Omar Colley,Stanislav Lobotka | Eljif Elmas | David Ospina | Fabián | Lorenzo Insigne | Matteo Politano | Kalidou Koulibaly | Kostas Manolas | Mário Rui | Giovanni Di Lorenzo | Victor Osimhen,10,7,1,3,0,1,1,2,13,15,1,1,1.35,3.5,1.65,0.5,0.67,0.55,0,1,0,0,1.07,2.77,1.05,1.09,-0.1,-1.03,0.02,-0.88,-7,9,-7,0,0,-2,3,9.090000000000003,-2.15,-1.7,-0.040000000000000036
