LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ITA-Serie A,2425,2024-08-31 Lazio-AC Milan,27387,2024-08-31 18:45:00,1,X,Lazio,AC Milan,2,2,3,1,9,16,4,4,2,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,2,1,1,-15,7,5,4,0,0,2,2,4,1,0,1,54.73,60.82,Mattia Zaccagni | Valentín Castellanos | Manuel Lazzari | Ivan Provedel | Adam Marusic | Fisayo Dele-Bashiru | Nicolò Casale | Matías Vecino | Matteo Guendouzi | Tijjani Noslin | Alessio Romagnoli,Alexis Saelemaekers | Noah Okafor | Ruben Loftus-Cheek | Rafael Leão | Christian Pulisic | Davide Calabria | Theo Hernández | Fikayo Tomori | Tijjani Reijnders | Malick Thiaw | Mike Maignan,6,6,4,3,1,2,5,2,12,16,1,1,1.7,2.1,-0.7,-1.1,0.82,0.58,1,0,0,-3,1.59,1.2,0.79,0.55,0.47,0.65,0.03,0.67,2,-7,2,0,0,1,0,-6.090000000000003,-0.40000000000000013,0.3900000000000001,0.24
ITA-Serie A,2425,2024-09-01 Fiorentina-Monza,27388,2024-09-01 16:30:00,1,X,Fiorentina,Monza,2,2,2,1,13,17,4,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,0,0,-5,17,5,5,0,1,1,2,4,1,0,1,52.09,50.36,Luca Ranieri | Dodô | Marin Pongracic | Pietro Terracciano | Andrea Colpani | Fabiano Parisi | Pietro Comuzzo | Cristiano Biraghi | Moise Kean | Christian Kouamé | Sofyan Amrabat,Dany Mota | Luca Caldirola | Georgios Kyriakopoulos | Andrea Petagna | Samuele Birindelli | Semuel Pizzignacco | Pablo Marí | Warren Bondo | Matteo Pessina | Armando Izzo | Daniel Maldini,7,6,3,4,1,1,5,3,15,12,1,0,0.67,0.4,-0.67,-0.4,0.6,0.51,0,0,-2,-1,0.51,0.18,0.2,0.22,-0.28,0.15,0.04,0.14,1,-4,1,0,0,0,1,1.730000000000004,0.27,0.33,-0.01999999999999999
ITA-Serie A,2425,2024-09-01 Genoa-Verona,27389,2024-09-01 16:30:00,1,2,Genoa,Verona,0,2,4,3,6,10,2,4,3,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0,5,5,1,0,0,0,1,1,1,1,-19,39,1,3,0,0,1,1,0,2,0,1,78.91,70.91,Morten Frendrup | Koni de Winter | Pierluigi Gollini | Junior Messias | Ruslan Malinovskiy | Mattia Bani | Alessandro Vogliacco | Johan Vásquez | Milan Badelj | Vitinha | Aarón Martín,Pawel Dawidowicz | Dailon Livramento | Reda Belahyane | Tomás Suslov | Lorenzo Montipò | Casper Tengstedt | Martin Frese | Diego Coppola | Ondrej Duda | Jackson Tchatchoua | Darko Lazovic,9,10,1,1,1,0,3,3,14,15,1,1,0.67,0.88,0.33,-0.88,0.67,1.0,0,0,3,0,1.51,0.43,0.4,1.14,0.45,1.42,-0.04,0.17,1,-4,1,0,0,-2,-1,8.0,-0.20999999999999996,1.08,-0.7399999999999999
ITA-Serie A,2425,2024-09-01 Juventus-Roma,27390,2024-09-01 18:45:00,1,X,Juventus,Roma,0,0,6,1,3,18,1,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,4,1,0,0,24,-14,0,2,0,0,0,0,0,1,0,2,86.18,66.18,Dusan Vlahovic | Andrea Cambiaso | Bremer | Samuel Mbangula | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Juan Cabal | Kenan Yildiz | Nicolo Fagioli,Gianluca Mancini | Bryan Cristante | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Nicola Zalewski | Mehmet Zeki Çelik | Angelino | Artem Dovbyk | Matìas Soulè Malvano | Paulo Dybala,11,9,0,2,0,0,4,2,13,13,1,1,1.36,2.05,1.64,-1.05,0.57,0.66,0,2,0,0,1.29,1.03,0.82,0.28,-0.06,0.17,0.0,0.17,5,-15,5,0,0,-2,2,20.0,-0.6899999999999997,0.26,0.5399999999999999
ITA-Serie A,2425,2024-09-01 Udinese-Como,27391,2024-09-01 18:45:00,1,1,Udinese,Como,1,0,4,1,8,20,4,5,2,-1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,5,5,0,0,0,0,3,0,1,1,10,28,3,2,0,0,2,1,1,1,0,0,64.55,70.45,Jaka Bijol | Kingsley Ehizibue | Brenner | Martín Payero | Hassane Kamara | Florian Thauvin | Jesper Karlström | Lorenzo Lucca | Lautaro Giannetti | Nehuén Pérez | Maduka Okoye,Federico Barba | Alberto Moreno | José Reina | Edoardo Goldaniga | Marco Sala | Lucas Da Cunha | Alberto Dossena | Matthias Braunöder | Patrick Cutrone | Andrea Belotti | Gabriel Strefezza,8,7,1,4,2,0,4,4,12,14,1,1,1.12,2.12,0.88,-1.12,0.86,0.79,0,0,0,0,0.97,0.6,0.34,0.84,-0.03,-0.45,0.05,0.0,3,-12,3,0,0,1,1,-5.900000000000006,-1.0,0.37,-0.49999999999999994
ITA-Serie A,2425,2024-09-14 Como-Bologna,27397,2024-09-14 13:00:00,1,X,Como,Bologna,2,2,1,2,20,18,5,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,2,0,0,-1,41,4,5,1,0,0,1,2,4,2,1,59.82,56.27,Federico Barba | Luca Mazzitelli | Alberto Moreno | José Reina | Lucas Da Cunha | Alberto Dossena | Matthias Braunöder | Patrick Cutrone | Andrea Belotti | Alessio Iovine | Gabriel Strefezza,Remo Freuler | Giovanni Fabbian | Riccardo Orsolini | Dan Ndoye | Stefan Posch | Lukasz Skorupski | Charalampos Lykogiannis | Sam Beukema | Jhon Lucumí | Nikola Moro | Santiago Castro,5,5,5,6,1,0,5,8,16,15,0,1,1.66,1.38,-1.66,-0.38,0.5,0.72,0,0,0,1,0.99,0.8,0.84,0.74,-0.39,0.53,-0.21,1.17,-1,2,-1,-1,0,-1,0,3.549999999999997,0.28,0.18999999999999995,0.09999999999999998
ITA-Serie A,2425,2024-09-14 Empoli-Juventus,27392,2024-09-14 16:00:00,1,X,Empoli,Juventus,0,0,5,7,7,1,3,1,3,5,0,1,0,0,3,2,0,0,0,0,2,0,0,0,5,5,0,0,0,0,1,1,0,0,7,-25,2,5,0,1,0,2,2,2,0,2,72.45,53.0,Devis Vásquez | Sebastian Walukiewicz | Youssef Maleh | Ola Solbakken | Emmanuel Gyasi | Mattia Viti | Liam Henderson | Jacopo Fazzini | Ardian Ismajli | Lorenzo Colombo | Giuseppe Pezzella,Dusan Vlahovic | Andrea Cambiaso | Bremer | Samuel Mbangula | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Juan Cabal | Kenan Yildiz | Nicolo Fagioli,8,6,1,5,2,0,1,4,14,13,1,0,1.11,0.42,-0.11,-0.42,1.0,0.86,0,0,-2,0,1.26,0.9,0.79,0.54,0.35,0.39,0.19,0.09,-2,6,-2,-1,0,-3,2,19.450000000000003,0.6900000000000002,0.36,0.25
ITA-Serie A,2425,2024-09-14 AC Milan-Venezia,27398,2024-09-14 18:45:00,1,1,AC Milan,Venezia,4,0,2,1,15,20,4,5,0,-1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,3,0,0,2,18,4,2,0,0,2,1,0,1,2,0,58.82,69.55,Noah Okafor | Ruben Loftus-Cheek | Rafael Leão | Christian Pulisic | Davide Calabria | Samuel Chukwueze | Theo Hernández | Fikayo Tomori | Tijjani Reijnders | Strahinja Pavlovic | Mike Maignan,Mikael Ellertsson | Francesco Zampano | Jay Idzes | Antonio Candela | Michael Svoboda | Alfred Duncan | Giorgio Altare | Magnus Kofod Andersen | Jesse Joronen | Gaetano Oristanio | Marin Sverko,7,7,4,2,0,2,3,3,19,15,1,1,1.34,0.64,0.66,-0.64,0.86,0.47,2,0,0,0,1.46,0.4,1.12,0.57,-0.26,0.04,0.27,0.01,1,-5,1,1,0,2,0,-10.729999999999997,0.7000000000000001,1.06,0.5500000000000002
ITA-Serie A,2425,2024-09-15 Genoa-Roma,27394,2024-09-15 10:30:00,1,X,Genoa,Roma,1,1,4,2,11,18,4,5,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,2,0,0,19,15,2,3,0,0,0,2,1,2,1,0,73.27,64.82,Morten Frendrup | Koni de Winter | Stefano Sabelli | Pierluigi Gollini | Junior Messias | Alessandro Vogliacco | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Vitinha | Aarón Martín,Gianluca Mancini | Bryan Cristante | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Nicola Zalewski | Mehmet Zeki Çelik | Angelino | Artem Dovbyk | Matìas Soulè Malvano | Paulo Dybala,9,7,1,3,1,1,2,2,14,15,1,1,1.35,0.38,-1.35,-0.38,0.84,0.8,0,0,0,0,0.72,0.67,0.43,0.72,0.79,0.36,0.72,0.25,2,-7,2,0,0,-1,2,8.450000000000003,0.9700000000000001,0.04999999999999993,-0.29
ITA-Serie A,2425,2024-09-15 Torino-Lecce,27401,2024-09-15 13:00:00,1,X,Torino,Lecce,0,0,7,3,4,16,1,4,5,1,0,0,0,0,4,1,0,1,0,1,0,1,0,0,5,5,0,0,0,1,2,3,0,0,-6,-21,1,3,0,0,1,0,0,1,0,2,80.0,66.09,Samuele Ricci | Duván Zapata | Adrien Tameze | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Ivan Ilic | Karol Linetty | Mergim Vojvoda | Adam Masina,Balthazar Pierret | Hamza Rafia | Federico Baschirotto | Lameck Banda | Kialonda Gaspar | Patrick Dorgu | Valentin Gendrey | Ylber Ramadani | Antonino Gallo | Wladimiro Falcone | Nikola Krstovic,10,7,1,1,0,3,2,2,14,14,1,1,1.81,2.5,-0.81,-1.5,0.61,0.7,0,0,0,0,1.78,0.97,1.05,1.14,-0.01,-0.07,0.0,0.53,4,-12,4,0,0,-2,3,13.909999999999997,-0.69,0.81,-0.08999999999999986
ITA-Serie A,2425,2024-09-15 Atalanta-Fiorentina,27393,2024-09-15 13:00:00,1,1,Atalanta,Fiorentina,3,2,3,3,14,12,4,4,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,3,5,0,0,0,0,2,1,1,0,4,5,4,3,0,1,2,1,3,1,0,0,55.27,63.0,Marco Carnesecchi | Isak Hien | Mario Pasalic | Charles De Ketelaere | Marco Brescianini | Éderson | Matteo Ruggeri | Marten de Roon | Mateo Retegui | Berat Gjimshiti | Davide Zappacosta,Luca Ranieri | Dodô | Pietro Terracciano | Andrea Colpani | Fabiano Parisi | Pietro Comuzzo | Cristiano Biraghi | Moise Kean | Rolando Mandragora | Christian Kouamé | Sofyan Amrabat,8,6,3,3,0,2,2,5,14,18,1,0,1.19,2.44,-1.19,-0.44,0.45,0.59,0,1,0,1,1.41,1.35,0.6,0.8,1.08,-0.84,0.77,-0.38,0,2,0,1,0,1,2,-7.729999999999997,-1.25,0.05999999999999983,-0.20000000000000007
ITA-Serie A,2425,2024-09-15 Cagliari-Napoli,27395,2024-09-15 16:00:00,1,2,Cagliari,Napoli,0,4,2,6,17,7,4,3,0,4,0,0,0,0,3,2,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,1,1,1,-15,-32,1,2,0,0,0,1,2,0,0,1,73.82,77.18,Roberto Piccoli | Matteo Prati | Gabriele Zappa | Paulo Azzi | Razvan Marin | Simone Scuffet | Tommaso Augello | Sebastiano Luperto | Alessandro Deiola | Yerry Mina | Zito,Alex Meret | Khvicha Kvaratskhelia | Franck Zambo | Pasquale Mazzocchi | Amir Rrahmani | Stanislav Lobotka | Mathías Olivera | Matteo Politano | Alessandro Buongiorno | Giacomo Raspadori | Giovanni Di Lorenzo,10,9,0,2,1,0,7,4,12,14,1,1,2.09,2.34,-2.09,-0.34,0.48,0.54,0,3,0,2,1.12,1.67,0.77,1.04,-0.23,-0.57,0.0,-0.3,-4,10,-4,0,0,-1,1,-3.3600000000000136,-0.25,-0.5499999999999998,-0.27
ITA-Serie A,2425,2024-09-15 Monza-Inter,27399,2024-09-15 18:45:00,1,X,Monza,Inter,1,1,2,7,17,4,4,1,0,5,0,1,0,0,4,0,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,3,1,0,-2,-10,0,4,0,0,0,2,0,2,0,0,83.0,61.64,Dany Mota | Luca Caldirola | Georgios Kyriakopoulos | Andrea Petagna | Samuele Birindelli | Semuel Pizzignacco | Pablo Marí | Warren Bondo | Matteo Pessina | Armando Izzo | Daniel Maldini,Henrikh Mkhitaryan | Matteo Darmian | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Hakan Calhanoglu | Francesco Acerbi | Lautaro Martínez | Benjamin Pavard | Marcus Thuram,6,7,4,4,1,0,3,0,17,13,1,1,0.49,2.29,1.51,1.71,0.89,0.65,0,0,-2,0,0.33,1.7,0.38,0.61,-0.15,0.5,-0.06,0.2,-5,13,-5,-1,0,-4,-1,21.36,-1.8,-1.3699999999999999,-0.22999999999999998
ITA-Serie A,2425,2024-09-16 Parma Calcio 1913-Udinese,27400,2024-09-16 16:30:00,1,2,Parma Calcio 1913,Udinese,2,3,4,7,12,5,4,1,2,5,0,0,0,0,2,3,1,0,1,0,1,0,0,0,5,5,1,0,0,0,3,2,1,1,-55,-1,3,3,1,0,1,2,1,1,1,1,70.64,62.55,Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Woyo Coulibaly | Ange-Yoan Bonny | Simon Sohm | Adrián Bernabé | Alessandro Circati | Zion Suzuki | Nahuel Estévez | Dennis Man,Jaka Bijol | Kingsley Ehizibue | Brenner | Martín Payero | Sandi Lovric | Florian Thauvin | Jesper Karlström | Lorenzo Lucca | Lautaro Giannetti | Nehuén Pérez | Maduka Okoye,8,9,0,1,3,1,0,2,12,14,0,1,1.9,1.18,-0.9,-0.18,0.66,0.77,0,0,-1,2,1.7,0.72,1.11,0.49,-0.09,0.25,-0.22,0.09,-3,7,-3,0,0,0,-1,8.090000000000003,0.72,0.98,0.6200000000000001
ITA-Serie A,2425,2024-09-16 Lazio-Verona,27396,2024-09-16 18:45:00,1,1,Lazio,Verona,2,1,4,6,11,6,4,2,2,4,0,0,0,0,4,6,0,0,0,0,1,0,0,0,5,5,0,0,0,0,2,1,1,1,-4,5,2,3,0,0,1,1,0,1,2,2,72.91,66.64,Mattia Zaccagni | Valentín Castellanos | Manuel Lazzari | Ivan Provedel | Adam Marusic | Fisayo Dele-Bashiru | Nicolò Casale | Nicolo Rovella | Matteo Guendouzi | Tijjani Noslin | Alessio Romagnoli,Pawel Dawidowicz | Dailon Livramento | Reda Belahyane | Tomás Suslov | Lorenzo Montipò | Casper Tengstedt | Martin Frese | Diego Coppola | Ondrej Duda | Jackson Tchatchoua | Darko Lazovic,7,7,3,1,1,3,2,5,16,16,1,1,2.33,2.1,-0.33,-0.1,0.96,0.78,0,0,1,0,2.06,0.95,2.09,0.89,-0.47,-0.52,-0.66,0.2,-2,5,-2,0,0,-1,0,6.269999999999996,0.22999999999999998,1.11,1.1999999999999997
ITA-Serie A,2425,2024-09-20 Cagliari-Empoli,27403,2024-09-20 16:30:00,1,2,Cagliari,Empoli,0,2,2,6,19,7,5,3,0,4,0,0,1,1,1,1,0,0,0,0,1,0,0,0,5,4,0,0,0,0,2,2,0,1,7,-3,2,1,0,0,1,0,1,2,1,1,72.18,78.18,Roberto Piccoli | Matteo Prati | Gabriele Zappa | Paulo Azzi | Razvan Marin | Simone Scuffet | Tommaso Augello | Sebastiano Luperto | Alessandro Deiola | Yerry Mina | Zito,Devis Vásquez | Youssef Maleh | Sebastian Walukiewicz | Emmanuel Gyasi | Mattia Viti | Sebastiano Esposito | Liam Henderson | Jacopo Fazzini | Ardian Ismajli | Lorenzo Colombo | Giuseppe Pezzella,9,8,1,1,1,2,5,2,12,14,1,1,0.88,0.6,-0.88,-0.6,0.59,0.86,0,0,-1,0,0.84,1.1,0.62,0.61,0.28,0.16,0.15,0.04,-4,12,-4,0,0,1,1,-6.0,0.28,-0.2600000000000001,0.010000000000000009
ITA-Serie A,2425,2024-09-20 Verona-Torino,27405,2024-09-20 18:45:00,1,2,Verona,Torino,2,3,6,8,8,6,4,2,4,6,0,0,0,1,2,1,0,0,0,0,1,1,0,0,5,5,0,1,0,0,0,2,0,0,-10,-46,2,5,0,0,1,3,3,1,1,1,68.45,59.18,Pawel Dawidowicz | Reda Belahyane | Abdou Harroui | Tomás Suslov | Lorenzo Montipò | Casper Tengstedt | Martin Frese | Diego Coppola | Ondrej Duda | Jackson Tchatchoua | Darko Lazovic,Samuele Ricci | Duván Zapata | Adrien Tameze | Valentino Lazaro | Che Adams | Saúl Coco | Vanja Milinkovic-Savic | Ivan Ilic | Karol Linetty | Mergim Vojvoda | Adam Masina,7,7,1,3,3,1,3,2,17,13,1,1,0.53,0.45,0.47,-0.45,0.85,0.97,0,0,0,0,0.76,1.06,0.82,0.78,0.19,0.72,0.1,0.39,-2,2,-2,0,-1,-3,0,9.270000000000003,0.08000000000000002,-0.30000000000000004,0.039999999999999925
ITA-Serie A,2425,2024-09-21 Venezia-Genoa,27411,2024-09-21 13:00:00,1,1,Venezia,Genoa,2,0,1,5,20,11,5,4,-1,3,0,0,0,1,1,1,1,0,1,0,1,0,0,0,5,4,0,0,0,0,3,2,1,0,0,-10,3,3,0,0,1,1,2,1,1,1,62.45,71.64,Mikael Ellertsson | Francesco Zampano | Antonio Candela | Michael Svoboda | Alfred Duncan | Giorgio Altare | Magnus Kofod Andersen | Jesse Joronen | Gaetano Oristanio | Jay Idzes | Marin Sverko,Morten Frendrup | Koni de Winter | Stefano Sabelli | Pierluigi Gollini | Junior Messias | Alessandro Vogliacco | Andrea Pinamonti | Johan Vásquez | Milan Badelj | Vitinha | Aarón Martín,8,8,1,2,2,1,3,2,16,14,1,1,0.26,1.6,-0.26,-0.6,0.89,0.75,0,1,0,1,0.85,0.75,0.4,0.82,-0.45,-0.03,-0.48,0.75,-4,9,-4,0,-1,0,0,-9.189999999999998,-1.34,0.09999999999999998,-0.41999999999999993
ITA-Serie A,2425,2024-09-21 Juventus-Napoli,27407,2024-09-21 16:00:00,1,X,Juventus,Napoli,0,0,8,9,5,3,1,1,5,6,1,0,0,0,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,1,0,19,23,3,2,1,0,1,1,1,1,0,2,59.09,73.91,Dusan Vlahovic | Andrea Cambiaso | Bremer | Samuel Mbangula | Manuel Locatelli | Federico Gatti | Nicolò Savona | Michele Di Gregorio | Juan Cabal | Kenan Yildiz | Nicolo Fagioli,Alex Meret | Khvicha Kvaratskhelia | Franck Zambo | Pasquale Mazzocchi | Amir Rrahmani | Stanislav Lobotka | Mathías Olivera | Matteo Politano | Alessandro Buongiorno | Giacomo Raspadori | Giovanni Di Lorenzo,7,9,4,2,0,0,4,2,16,13,0,1,0.73,1.43,-0.73,2.57,0.4,0.67,0,1,0,0,0.91,1.6,0.59,1.07,-0.01,0.07,-0.03,-0.34,-1,2,-1,1,0,1,-2,-14.819999999999993,-0.7,-0.6900000000000001,-0.4800000000000001
ITA-Serie A,2425,2024-09-21 Lecce-Parma Calcio 1913,27408,2024-09-21 18:45:00,1,X,Lecce,Parma Calcio 1913,2,2,4,4,13,12,4,4,1,1,0,0,1,0,3,0,0,1,0,1,0,1,0,0,4,5,0,0,0,0,0,2,1,1,2,49,2,3,0,1,0,1,2,1,1,1,73.27,63.55,Balthazar Pierret | Tete Morente | Federico Baschirotto | Lameck Banda | Kialonda Gaspar | Patrick Dorgu | Valentin Gendrey | Ylber Ramadani | Antonino Gallo | Wladimiro Falcone | Nikola Krstovic,Emanuele Valeri | Botond Balogh | Mihai Valentin Mihaila | Woyo Coulibaly | Ange-Yoan Bonny | Enrico Del Prato | Simon Sohm | Adrián Bernabé | Alessandro Circati | Zion Suzuki | Dennis Man,8,9,2,1,1,1,1,2,16,15,1,0,1.66,0.88,-1.66,1.12,0.67,0.87,0,0,-2,0,1.42,1.31,1.18,1.11,-0.45,0.39,0.16,-0.01,0,1,0,0,1,-1,-1,9.719999999999999,0.7799999999999999,0.10999999999999988,0.06999999999999984
ITA-Serie A,2425,2024-09-22 Fiorentina-Lazio,27404,2024-09-22 10:30:00,1,1,Fiorentina,Lazio,2,1,3,7,16,7,4,3,0,4,0,1,0,0,3,2,0,0,0,0,1,1,0,0,5,5,0,0,0,0,3,1,1,0,1,19,1,3,0,0,1,1,0,2,0,1,74.18,65.55,Luca Ranieri | Dodô | Robin Gosens | Pietro Terracciano | Andrea Colpani | Pietro Comuzzo | Cristiano Biraghi | Moise Kean | Rolando Mandragora | Christian Kouamé | Sofyan Amrabat,Mattia Zaccagni | Valentín Castellanos | Manuel Lazzari | Ivan Provedel | Adam Marusic | Fisayo Dele-Bashiru | Nuno Tavares | Nicolo Rovella | Boulaye Dia | Matteo Guendouzi | Alessio Romagnoli,7,6,3,4,1,1,4,1,19,18,1,1,2.16,1.84,-0.16,0.16,0.92,0.91,0,0,-1,0,1.55,1.37,0.76,1.65,-0.2,0.69,-0.29,0.59,-4,9,-4,-1,0,-2,1,8.63000000000001,0.32000000000000006,0.17999999999999994,-0.8899999999999999
ITA-Serie A,2425,2024-09-22 Monza-Bologna,27409,2024-09-22 13:00:00,1,2,Monza,Bologna,1,2,3,3,16,18,4,5,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,2,0,0,-5,-9,2,7,0,1,0,3,2,1,0,3,76.18,31.18,Luca Caldirola | Stefano Turati | Georgios Kyriakopoulos | Andrea Petagna | Samuele Birindelli | Semuel Pizzignacco | Pablo Marí | Warren Bondo | Matteo Pessina | Armando Izzo | Daniel Maldini,Remo Freuler | Michel Aebischer | Giovanni Fabbian | Riccardo Orsolini | Stefan Posch | Lukasz Skorupski | Sam Beukema | Juan Miranda | Jhon Lucumí | Nikola Moro | Santiago Castro,6,4,3,7,2,0,3,4,16,19,1,0,0.22,1.16,0.78,0.84,1.0,0.46,1,3,-2,0,0.28,0.84,0.29,0.49,0.05,-0.04,-0.02,0.36,0,-2,0,-1,1,-5,2,45.00000000000001,-0.94,-0.5599999999999999,-0.2
ITA-Serie A,2425,2024-09-22 Roma-Udinese,27410,2024-09-22 16:00:00,1,1,Roma,Udinese,3,0,3,10,17,3,4,1,0,7,1,0,0,1,3,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,1,1,1,-5,-24,2,3,0,0,1,1,1,3,0,0,71.55,71.18,Niccolò Pisilli | Gianluca Mancini | Bryan Cristante | Evan Ndicka | Lorenzo Pellegrini | Mile Svilar | Mehmet Zeki Çelik | Angelino | Artem Dovbyk | Matìas Soulè Malvano | Paulo Dybala,Jaka Bijol | Kingsley Ehizibue | Brenner | Martín Payero | Sandi Lovric | Hassane Kamara | Florian Thauvin | Jesper Karlström | Lorenzo Lucca | Lautaro Giannetti | Maduka Okoye,10,8,1,2,0,1,2,4,15,15,1,1,2.66,3.4,-1.66,-0.4,0.53,0.89,0,1,-2,2,1.35,1.36,0.98,0.68,-0.68,-0.64,-0.14,-0.08,-7,14,-7,1,-1,-1,2,0.36999999999999034,-0.7399999999999998,-0.010000000000000009,0.29999999999999993
ITA-Serie A,2425,2024-09-22 Inter-AC Milan,27406,2024-09-22 18:45:00,1,2,Inter,AC Milan,1,2,8,5,6,13,2,4,5,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,-8,-7,5,2,0,0,3,1,2,1,0,0,44.55,68.45,Henrikh Mkhitaryan | Matteo Darmian | Nicolò Barella | Alessandro Bastoni | Federico Dimarco | Yann Sommer | Lautaro Martínez | Francesco Acerbi | Hakan Calhanoglu | Benjamin Pavard | Marcus Thuram,Noah Okafor | Ruben Loftus-Cheek | Rafael Leão | Christian Pulisic | Theo Hernández | Fikayo Tomori | Emerson | Tijjani Reijnders | Strahinja Pavlovic | Youssouf Fofana | Mike Maignan,10,8,1,3,0,0,0,1,16,17,1,1,1.81,2.19,-0.81,1.81,0.85,0.61,1,0,1,0,1.72,1.49,0.92,0.84,-0.02,-0.03,-0.08,-0.02,3,-7,3,0,0,3,2,-23.900000000000006,-0.3799999999999999,0.22999999999999998,0.08000000000000007
