LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2223,2022-08-20 Everton-Nottingham Forest,18224,2022-08-20 14:00:00,1,X,Everton,Nottingham Forest,1,1,0,3,18,12,5,4,0,3,0,0,0,0,1,4,0,0,0,0,2,1,0,0,4,3,1,0,0,0,2,3,0,1,17,10,2,1,0,0,0,1,1,0,1,0,79.73,80.91,James Tarkowski | Abdoulaye Doucouré | Anthony Gordon | Nathan Patterson | Alex Iwobi | Vitalii Mykolenko | Demarai Gray | Dwight McNeil | Conor Coady | Mason Holgate | Jordan Pickford,Taiwo Awoniyi | Moussa Niakhate | Jesse Lingard | Scott McKenna | Joe Worrall | Dean Henderson | Brennan Johnson | Neco Williams | Orel Mangala | Lewis O'Brien | Harry Toffolo,9,10,1,0,1,1,2,5,13,13,1,1,1.41,2.07,-0.41,-1.07,0.5,0.8,0,0,0,0,1.18,0.86,0.49,0.71,-0.63,-0.74,-0.6,0.24,-3,6,-3,0,0,1,-1,-1.1799999999999926,-0.6599999999999999,0.31999999999999995,-0.21999999999999997
ENG-Premier League,2223,2022-08-20 Crystal Palace-Aston Villa,18223,2022-08-20 14:00:00,1,1,Crystal Palace,Aston Villa,3,1,1,3,15,11,4,4,1,3,0,0,0,0,4,4,0,0,0,0,0,1,0,0,5,5,0,0,0,0,3,1,1,1,7,14,1,3,0,0,0,1,0,0,2,2,79.64,68.82,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew | Nathaniel Clyne,Danny Ings | Lucas Digne | Philippe Coutinho | Emiliano Martinez | John McGinn | Ollie Watkins | Diego Carlos | Matthew Cash | Boubacar Kamara | Leon Bailey | Jacob Ramsey,10,8,1,2,0,1,2,3,12,13,1,1,1.67,2.67,-0.67,-0.67,0.65,0.73,0,1,-2,2,1.38,0.95,1.05,1.37,-0.75,-0.56,-0.26,0.07,-2,4,-2,0,0,-2,2,10.820000000000007,-1.0,0.42999999999999994,-0.32000000000000006
ENG-Premier League,2223,2022-08-20 Fulham-Brentford,18225,2022-08-20 14:00:00,1,1,Fulham,Brentford,3,2,2,4,13,4,4,1,2,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,2,4,0,0,17,6,2,1,1,0,0,0,0,0,1,1,73.91,77.45,Harrison Reed | Andreas Pereira | Tosin Adarabioyo | João Palhinha | Aleksandar Mitrovic | Bobby Reid | Tim Ream | Kenny Tete | Antonee Robinson | Neeskens Kebano | Marek Rodák,Rico Henry | Pontus Jansson | David Raya | Christian Nørgaard | Ben Mee | Vitaly Janelt | Mathias Jensen | Bryan Mbeumo | Ivan Toney | Yoane Wissa | Aaron Hickey,9,10,1,1,1,0,1,1,11,13,0,1,1.09,1.39,-1.09,2.61,0.6,0.98,0,0,0,0,1.13,1.1,0.3,0.88,0.14,-0.3,0.05,0.0,-2,9,-2,0,0,1,-1,-3.5400000000000063,-0.2999999999999998,0.029999999999999805,-0.5800000000000001
ENG-Premier League,2223,2022-08-20 Leicester-Southampton,18226,2022-08-20 14:00:00,1,2,Leicester,Southampton,1,2,1,1,15,17,4,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,-7,17,2,3,0,0,0,0,2,1,0,3,70.09,69.18,Wesley Fofana | Youri Tielemans | Timothy Castagne | James Justin | Wilfred Ndidi | Jamie Vardy | Kiernan Dewsbury-Hall | Daniel Amartey | Jonny Evans | Danny Ward | James Maddison,Jan Bednarek | Mohammed Salisu | Stuart Armstrong | James Ward-Prowse | Romeo Lavia | Moussa Djenepo | Armel Bella Kotchap | Kyle Walker-Peters | Che Adams | Joe Ayodele-Aribo | Gavin Bazunu,9,8,1,3,1,0,2,3,11,15,1,1,0.69,1.41,1.31,0.59,0.94,0.82,1,3,0,1,0.25,0.83,0.35,0.81,0.21,-0.62,0.26,0.0,0,-2,0,0,0,-1,1,0.9099999999999966,-0.72,-0.58,-0.4600000000000001
ENG-Premier League,2223,2022-08-20 Bournemouth-Arsenal,18227,2022-08-20 16:30:00,1,2,Bournemouth,Arsenal,0,3,3,6,13,3,4,1,2,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,4,1,0,-8,-5,3,0,0,0,1,0,3,0,1,0,67.45,87.82,Jordan Zemura | Lloyd Kelly | Mark Travers | Jefferson Lerma | Adam Smith | Ben Pearson | Philip Billing | Chris Mepham | Marcus Tavernier | Kieffer Moore | Dominic Solanke,Ben White | William Saliba | Bukayo Saka | Oleksandr Zinchenko | Granit Xhaka | Gabriel | Aaron Ramsdale | Gabriel Martinelli | Thomas Partey | Gabriel Jesus | Martin Odegaard,10,11,0,0,1,0,5,0,14,11,1,1,0.12,3.07,-0.12,0.93,1.0,0.68,0,0,0,0,0.25,2.25,0.3,1.23,0.14,-0.75,0.19,0.0,-3,10,-3,0,0,3,-1,-20.36999999999999,-2.9499999999999997,-2.0,-0.9299999999999999
ENG-Premier League,2223,2022-08-21 Leeds-Chelsea,18228,2022-08-21 13:00:00,1,1,Leeds,Chelsea,3,0,4,4,7,9,4,4,3,3,0,0,0,0,3,3,0,0,0,0,2,1,0,0,4,4,1,0,0,0,1,3,0,1,-40,2,1,1,0,0,0,0,1,1,2,1,87.18,80.45,Robin Koch | Jack Harrison | Marc Roca | Rasmus Kristensen | Tyler Adams | Brenden Aaronson | Illan Meslier | Rodrigo | Diego Llorente | Pascal Struijk | Patrick Bamford,Edouard Mendy | Kalidou Koulibaly | César Azpilicueta | N'Golo Kanté | Ruben Loftus-Cheek | Raheem Sterling | Mason Mount | Jorginho | Kai Havertz | Reece James | Thiago Silva,10,9,0,1,1,1,1,3,11,13,1,1,2.03,1.84,-0.03,0.16,0.67,0.55,0,0,0,0,1.1,1.77,1.28,1.17,-0.35,-0.01,0.26,-0.03,0,-2,0,0,0,0,1,6.730000000000004,0.18999999999999972,-0.6699999999999999,0.1100000000000001
ENG-Premier League,2223,2022-08-21 West Ham-Brighton,18229,2022-08-21 13:00:00,1,2,West Ham,Brighton,0,2,0,4,19,8,5,4,-1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0,1,44,-10,1,0,0,0,1,0,1,0,1,0,78.36,85.55,Kurt Zouma | Lukasz Fabianski | Aaron Cresswell | Declan Rice | Vladimir Coufal | Pablo Fornals | Said Benrahma | Michail Antonio | Tomas Soucek | Jarrod Bowen | Ben Johnson,Adam Lallana | Leandro Trossard | Solly March | Joël Veltman | Moisés Caicedo | Pascal Groß | Adam Webster | Robert Sánchez | Danny Welbeck | Alexis Mac Allister | Lewis Dunk,10,11,1,0,0,0,3,4,12,11,1,1,2.09,1.61,-2.09,-1.61,0.9,0.66,0,0,0,-2,1.13,1.68,0.43,0.93,-0.9,0.08,0.0,0.0,-4,11,-4,0,0,1,-1,-7.189999999999998,0.47999999999999976,-0.55,-0.5
ENG-Premier League,2223,2022-08-21 Newcastle United-Manchester City,18230,2022-08-21 15:30:00,1,X,Newcastle United,Manchester City,3,3,4,6,8,5,4,2,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,2,0,0,-5,-32,0,2,0,0,0,1,0,0,0,1,87.64,70.55,Sven Botman | Joelinton | Callum Wilson | Dan Burn | Fabian Schär | Allan Saint-Maximin | Kieran Trippier | Joe Willock | Nick Pope | Bruno Guimarães | Miguel Almirón,Ilkay Gündogan | Jack Grealish | Rodri | João Cancelo | Kevin De Bruyne | Nathan Aké | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,11,9,0,1,0,1,1,0,12,12,1,1,0.18,1.7,-0.18,2.3,0.57,0.62,0,0,1,0,1.02,2.02,0.72,1.26,0.84,0.43,0.0,0.04,-2,3,-2,0,0,-2,2,17.090000000000003,-1.52,-1.0,-0.54
ENG-Premier League,2223,2022-08-22 Manchester United-Liverpool,18231,2022-08-22 19:00:00,1,1,Manchester United,Liverpool,2,1,0,2,19,15,5,4,-1,1,0,0,0,0,4,2,0,1,0,1,0,0,0,0,5,4,0,0,0,0,0,1,0,0,-5,7,4,3,0,0,2,1,1,1,1,1,64.55,64.73,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Harry Maguire | Luke Shaw | Cristiano Ronaldo | David de Gea | Lisandro Martínez | Scott McTominay | Christian Eriksen | Marcus Rashford,Virgil van Dijk | Darwin Núñez | Luis Díaz | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Alisson | Harvey Elliott | Fabinho | James Milner | Mohamed Salah,8,9,3,1,0,1,3,2,12,15,1,1,0.9,2.24,-0.9,-1.24,0.5,0.71,0,0,0,1,0.95,0.95,0.5,1.49,0.41,1.29,0.2,1.24,-2,4,-2,0,0,1,-1,-0.18000000000000682,-1.3400000000000003,0.0,-0.99
ENG-Premier League,2223,2022-08-27 Southampton-Manchester United,18232,2022-08-27 11:30:00,1,2,Southampton,Manchester United,0,1,4,3,11,14,4,4,3,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,1,1,-5,-3,1,0,0,0,0,0,1,0,2,0,82.73,83.64,Jan Bednarek | Mohammed Salisu | James Ward-Prowse | Romeo Lavia | Moussa Djenepo | Armel Bella Kotchap | Mohamed Elyounoussi | Kyle Walker-Peters | Adam Armstrong | Joe Ayodele-Aribo | Gavin Bazunu,Diogo Dalot | Jadon Sancho | Bruno Fernandes | Harry Maguire | Luke Shaw | David de Gea | Lisandro Martínez | Tyrell Malacia | Scott McTominay | Christian Eriksen | Marcus Rashford,10,9,1,2,0,0,3,3,16,15,1,1,1.24,2.02,0.76,-0.02,0.82,0.53,2,1,3,0,1.09,1.29,0.77,0.8,-0.26,-0.34,-0.38,-0.03,1,-3,1,0,0,1,1,-0.9099999999999966,-0.78,-0.19999999999999996,-0.030000000000000027
ENG-Premier League,2223,2022-08-27 Brentford-Everton,18233,2022-08-27 14:00:00,1,X,Brentford,Everton,1,1,4,1,11,17,4,4,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,1,0,-4,24,1,2,0,0,1,0,0,1,0,1,75.0,79.45,Rico Henry | David Raya | Christian Nørgaard | Ben Mee | Josh Dasilva | Mathias Jensen | Bryan Mbeumo | Aaron Hickey | Ivan Toney | Yoane Wissa | Pontus Jansson,James Tarkowski | Abdoulaye Doucouré | Anthony Gordon | Nathan Patterson | Alex Iwobi | Vitalii Mykolenko | Demarai Gray | Dwight McNeil | Conor Coady | Mason Holgate | Jordan Pickford,10,10,0,0,1,1,2,2,13,15,1,1,1.59,1.44,0.41,-0.44,0.7,0.44,0,0,0,1,1.24,0.8,1.05,0.57,-0.14,0.38,0.0,0.0,3,-6,3,0,0,-1,0,-4.450000000000003,0.15000000000000013,0.43999999999999995,0.4800000000000001
ENG-Premier League,2223,2022-08-27 Chelsea-Leicester,18235,2022-08-27 14:00:00,1,1,Chelsea,Leicester,2,1,4,1,13,19,4,5,3,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,4,3,0,0,0,0,3,1,1,1,-10,-1,1,3,0,0,1,0,1,3,0,0,76.36,64.27,Edouard Mendy | Kalidou Koulibaly | Ruben Loftus-Cheek | N'Golo Kanté | Raheem Sterling | Mason Mount | Jorginho | Marc Cucurella | Kai Havertz | Reece James | Thiago Silva,Wesley Fofana | Youri Tielemans | Timothy Castagne | James Justin | Wilfred Ndidi | Jamie Vardy | Kiernan Dewsbury-Hall | Daniel Amartey | Jonny Evans | Danny Ward | James Maddison,9,8,0,1,2,2,1,2,14,13,1,1,0.69,0.24,-0.69,0.76,0.51,0.82,0,0,0,-3,1.33,0.15,0.99,0.2,0.44,0.1,0.08,0.31,3,-6,3,0,0,-2,1,12.090000000000003,0.44999999999999996,1.1800000000000002,0.79
ENG-Premier League,2223,2022-08-27 Brighton-Leeds,18234,2022-08-27 14:00:00,1,1,Brighton,Leeds,1,0,7,7,5,3,2,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,3,0,0,-2,36,1,0,0,0,1,0,1,0,0,0,83.82,84.55,Adam Lallana | Leandro Trossard | Solly March | Joël Veltman | Moisés Caicedo | Pascal Groß | Adam Webster | Robert Sánchez | Danny Welbeck | Alexis Mac Allister | Lewis Dunk,Robin Koch | Jack Harrison | Marc Roca | Rasmus Kristensen | Tyler Adams | Brenden Aaronson | Daniel James | Illan Meslier | Rodrigo | Diego Llorente | Pascal Struijk,10,11,0,0,1,0,4,2,11,12,1,1,1.83,2.65,0.17,0.35,0.83,0.81,0,0,2,0,1.56,1.61,1.17,1.51,0.12,-0.51,0.17,0.0,0,2,0,0,0,1,-1,-0.730000000000004,-0.8199999999999998,-0.050000000000000044,-0.3400000000000001
ENG-Premier League,2223,2022-08-27 Manchester City-Crystal Palace,18237,2022-08-27 14:00:00,1,1,Manchester City,Crystal Palace,4,2,7,4,2,10,1,4,6,3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,5,1,0,0,0,0,2,1,1,-30,6,2,1,0,0,1,1,1,1,1,0,80.0,78.0,Ilkay Gündogan | Jack Grealish | Rodri | João Cancelo | Kevin De Bruyne | Nathan Aké | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew | Nathaniel Clyne,8,10,1,0,2,1,0,2,14,12,1,1,3.68,3.37,-0.68,-0.37,0.63,0.52,0,1,-2,0,2.23,0.88,1.7,1.09,-0.21,0.5,0.19,0.63,3,-8,3,0,0,1,-2,2.0,0.31000000000000005,1.35,0.6099999999999999
ENG-Premier League,2223,2022-08-27 Liverpool-Bournemouth,18236,2022-08-27 14:00:00,1,1,Liverpool,Bournemouth,9,0,2,3,16,15,4,4,1,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,1,0,-19,1,3,0,0,0,2,1,2,0,2,81.45,71.36,Virgil van Dijk | Roberto Firmino | Luis Díaz | Trent Alexander-Arnold | Andrew Robertson | Jordan Henderson | Alisson | Harvey Elliott | Fabinho | James Milner | Mohamed Salah,Jordan Zemura | Lloyd Kelly | Mark Travers | Jefferson Lerma | Adam Smith | Ben Pearson | Philip Billing | Lewis Cook | Chris Mepham | Marcus Tavernier | Kieffer Moore,10,8,1,2,0,1,3,5,16,15,1,1,1.53,0.21,-0.53,-0.21,0.63,0.78,0,0,0,0,1.0,0.22,1.24,0.21,-0.05,0.03,0.08,0.02,-1,1,-1,0,0,-2,2,10.090000000000003,1.32,0.78,1.03
ENG-Premier League,2223,2022-08-27 Arsenal-Fulham,18238,2022-08-27 16:30:00,1,1,Arsenal,Fulham,2,1,9,5,3,11,1,4,8,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,2,0,0,-3,-6,2,1,0,0,1,0,1,0,0,1,70.09,80.82,Ben White | William Saliba | Bukayo Saka | Oleksandr Zinchenko | Granit Xhaka | Thomas Partey | Aaron Ramsdale | Gabriel | Gabriel Jesus | Gabriel Martinelli | Martin Odegaard,Harrison Reed | Andreas Pereira | Tosin Adarabioyo | João Palhinha | Aleksandar Mitrovic | Bobby Reid | Tim Ream | Kenny Tete | Antonee Robinson | Neeskens Kebano | Marek Rodák,9,10,0,1,2,0,0,1,11,13,1,1,1.85,3.06,1.15,-0.06,0.57,0.62,0,1,0,2,1.87,1.77,0.87,0.42,0.38,-0.64,0.13,0.0,4,-8,4,0,0,1,-1,-10.72999999999999,-1.21,0.10000000000000009,0.45
ENG-Premier League,2223,2022-08-28 Aston Villa-West Ham,18239,2022-08-28 13:00:00,1,2,Aston Villa,West Ham,0,1,3,0,15,20,4,5,2,-1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3,4,0,0,0,0,2,3,0,1,5,-8,4,3,0,0,1,2,2,0,1,1,60.64,66.64,Danny Ings | Lucas Digne | Tyrone Mings | Emiliano Martinez | John McGinn | Ollie Watkins | Ezri Konsa Ngoyo | Matthew Cash | Boubacar Kamara | Diego Carlos | Jacob Ramsey,Kurt Zouma | Lukasz Fabianski | Aaron Cresswell | Declan Rice | Vladimir Coufal | Pablo Fornals | Said Benrahma | Michail Antonio | Tomas Soucek | Ben Johnson | Jarrod Bowen,8,8,1,3,2,0,2,3,14,13,1,1,0.8,0.77,0.2,-0.77,0.74,0.48,0,0,0,-1,0.62,0.92,0.74,0.39,0.33,0.21,0.34,0.09,3,-5,3,0,0,1,0,-6.0,0.030000000000000027,-0.30000000000000004,0.35
ENG-Premier League,2223,2022-08-28 Wolverhampton Wanderers-Newcastle United,18240,2022-08-28 13:00:00,1,X,Wolverhampton Wanderers,Newcastle United,1,1,1,5,19,10,5,4,-1,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,1,1,0,0,-3,2,2,0,0,1,0,0,1,2,1,72.91,74.82,Rúben Neves | Leander Dendoncker | Nathan Collins | Jonny | Max Kilman | Rayan Ait Nouri | Morgan Gibbs-White | Pedro Neto | Daniel Podence | José Sá | Hee-Chan Hwang,Sven Botman | Joelinton | Callum Wilson | Dan Burn | Fabian Schär | Allan Saint-Maximin | Kieran Trippier | Joe Willock | Nick Pope | Bruno Guimarães | Miguel Almirón,6,9,4,0,1,2,3,1,14,12,1,1,0.69,2.21,-0.69,0.79,0.47,0.76,0,0,-1,1,0.38,0.86,0.46,1.15,0.01,0.16,0.43,0.56,-4,9,-4,0,0,0,-3,-1.9099999999999966,-1.52,-0.48,-0.69
ENG-Premier League,2223,2022-08-28 Nottingham Forest-Tottenham,18241,2022-08-28 15:30:00,1,2,Nottingham Forest,Tottenham,0,2,4,7,12,4,4,1,2,5,0,0,0,0,2,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,3,0,0,-19,18,2,0,0,0,2,0,3,0,1,0,78.82,87.64,Taiwo Awoniyi | Moussa Niakhate | Jesse Lingard | Scott McKenna | Joe Worrall | Dean Henderson | Brennan Johnson | Neco Williams | Orel Mangala | Lewis O'Brien | Harry Toffolo,Hugo Lloris | Ryan Sessegnon | Harry Kane | Dejan Kulusevski | Cristian Romero | Emerson | Son Heung-Min | Eric Dier | Pierre-Emile Højbjerg | Rodrigo Bentancur | Ben Davies,8,9,1,1,2,1,5,1,14,13,1,1,0.92,1.48,0.08,-0.48,0.38,0.84,0,0,-2,0,0.94,1.26,0.62,1.38,-0.08,-0.12,0.11,0.23,-3,8,-3,0,0,2,-1,-8.820000000000007,-0.5599999999999999,-0.32000000000000006,-0.7599999999999999
ENG-Premier League,2223,2022-08-30 Crystal Palace-Brentford,18243,2022-08-30 18:30:00,1,X,Crystal Palace,Brentford,1,1,4,5,12,10,4,4,2,3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,4,5,0,0,0,0,2,1,0,0,-11,8,3,3,0,0,0,0,2,2,1,1,66.55,68.0,Vicente Guaita | Wilfried Zaha | Marc Guehi | Joachim Andersen | Jeffrey Schlupp | Eberechi Eze | Tyrick Mitchell | Cheick Oumar Doucoure | Joel Ward | Jordan Ayew | Nathaniel Clyne,Rico Henry | Pontus Jansson | David Raya | Christian Nørgaard | Ben Mee | Josh Dasilva | Mathias Jensen | Bryan Mbeumo | Ivan Toney | Yoane Wissa | Aaron Hickey,9,7,2,2,0,2,4,2,12,13,1,1,0.09,2.49,1.91,-1.49,1.0,0.77,0,2,0,1,1.5,1.24,0.96,1.26,-0.62,0.0,-0.13,0.07,-1,2,-1,0,0,0,2,-1.4500000000000028,-2.4000000000000004,0.26,-0.30000000000000004
ENG-Premier League,2223,2022-08-30 Fulham-Brighton,18242,2022-08-30 18:30:00,1,1,Fulham,Brighton,2,1,5,10,11,4,4,1,3,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,2,0,1,-9,8,0,1,0,0,0,0,0,1,0,2,86.18,78.82,Harrison Reed | Andreas Pereira | Tosin Adarabioyo | João Palhinha | Aleksandar Mitrovic | Bobby Reid | Tim Ream | Kenny Tete | Antonee Robinson | Neeskens Kebano | Marek Rodák,Adam Lallana | Leandro Trossard | Solly March | Moisés Caicedo | Joël Veltman | Pascal Groß | Adam Webster | Robert Sánchez | Danny Welbeck | Alexis Mac Allister | Lewis Dunk,10,9,1,1,0,1,1,4,13,12,1,1,0.93,1.61,0.07,-0.61,0.62,0.69,0,0,0,0,1.53,1.46,0.45,1.06,0.24,0.1,0.0,0.28,-5,7,-5,0,0,-1,1,7.360000000000014,-0.68,0.07000000000000006,-0.6100000000000001
ENG-Premier League,2223,2022-08-30 Southampton-Chelsea,18244,2022-08-30 18:45:00,1,1,Southampton,Chelsea,2,1,4,7,13,7,4,4,2,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,4,0,1,0,0,3,2,0,1,3,-39,2,3,0,0,1,2,1,0,0,1,70.09,63.27,Mohammed Salisu | James Ward-Prowse | Romeo Lavia | Moussa Djenepo | Armel Bella Kotchap | Mohamed Elyounoussi | Kyle Walker-Peters | Che Adams | Adam Armstrong | Joe Ayodele-Aribo | Gavin Bazunu,Edouard Mendy | Kalidou Koulibaly | Ruben Loftus-Cheek | N'Golo Kanté | Raheem Sterling | Mason Mount | Jorginho | Marc Cucurella | Kai Havertz | Reece James | Thiago Silva,9,9,2,0,0,2,3,3,14,13,1,1,1.36,1.75,-1.36,0.25,0.58,0.95,0,0,0,2,0.97,1.37,0.91,0.75,0.12,-0.04,0.19,0.15,-3,6,-3,0,0,-1,0,6.82,-0.3899999999999999,-0.40000000000000013,0.16000000000000003
ENG-Premier League,2223,2022-08-30 Leeds-Everton,18245,2022-08-30 19:00:00,1,X,Leeds,Everton,1,1,7,2,6,18,3,5,5,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,4,4,0,0,0,0,2,3,0,1,-1,12,1,1,0,0,0,0,0,1,1,0,80.18,81.45,Robin Koch | Jack Harrison | Marc Roca | Rasmus Kristensen | Tyler Adams | Brenden Aaronson | Daniel James | Illan Meslier | Rodrigo | Diego Llorente | Pascal Struijk,James Tarkowski | Abdoulaye Doucouré | Anthony Gordon | Nathan Patterson | Alex Iwobi | Vitalii Mykolenko | Demarai Gray | Dwight McNeil | Conor Coady | Mason Holgate | Jordan Pickford,10,9,1,0,0,2,2,2,12,14,1,1,1.15,1.67,-1.15,-0.67,0.62,0.65,0,0,0,-2,1.52,1.02,0.99,0.71,0.09,-0.22,-0.21,0.01,5,-12,5,0,0,0,1,-1.269999999999996,-0.52,0.5,0.28
ENG-Premier League,2223,2022-08-31 Manchester City-Nottingham Forest,18246,2022-08-31 18:30:00,1,1,Manchester City,Nottingham Forest,6,0,10,4,2,14,1,4,7,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,3,1,1,45,14,2,3,0,0,0,2,1,1,1,2,75.73,65.45,Ilkay Gündogan | Bernardo Silva | Rodri | João Cancelo | Kevin De Bruyne | John Stones | Phil Foden | Erling Haaland | Kyle Walker | Rúben Dias | Ederson,Taiwo Awoniyi | Moussa Niakhate | Jesse Lingard | Scott McKenna | Joe Worrall | Dean Henderson | Brennan Johnson | Neco Williams | Steve Cook | Lewis O'Brien | Harry Toffolo,10,6,1,4,0,1,2,3,13,14,1,1,2.43,0.81,1.57,-0.81,0.5,0.37,1,0,0,0,2.35,0.83,1.37,0.52,-0.12,0.11,0.15,0.08,6,-12,6,0,0,-1,4,10.280000000000001,1.62,1.52,0.8500000000000001
ENG-Premier League,2223,2022-08-31 Arsenal-Aston Villa,18247,2022-08-31 18:30:00,1,1,Arsenal,Aston Villa,2,1,12,3,2,19,1,5,9,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,1,-14,-1,1,4,0,0,0,1,1,1,0,2,79.27,62.45,Ben White | William Saliba | Bukayo Saka | Oleksandr Zinchenko | Granit Xhaka | Gabriel | Aaron Ramsdale | Gabriel Jesus | Gabriel Martinelli | Thomas Partey | Martin Odegaard,Danny Ings | Lucas Digne | Philippe Coutinho | Tyrone Mings | Emiliano Martinez | John McGinn | Ollie Watkins | Jacob Ramsey | Matthew Cash | Boubacar Kamara | Ezri Konsa Ngoyo,9,9,0,2,2,0,0,2,13,16,1,1,2.48,0.3,-0.48,-0.3,0.66,0.63,0,0,2,-3,1.88,0.7,1.19,0.89,-0.01,-0.08,0.13,-0.16,9,-17,9,0,0,-3,0,16.819999999999993,2.18,1.18,0.29999999999999993
