LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2122,2022-04-02 Manchester United-Leicester,16679,2022-04-02 16:30:00,0,X,Manchester United,Leicester,1,1,50,36,6,10,3,4,28,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,1,1,3,3,4,2,0,0,1,2,1,0,2,0,59.09,72.45,Harry Maguire | Victor Lindelöf | Raphael Varane | Alex Telles | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | Cristiano Ronaldo | Scott McTominay | David de Gea,Luke Thomas | Kiernan Dewsbury-Hall | Patson Daka | Marc Albrighton | Wilfred Ndidi | Daniel Amartey | Caglar Söyüncü | James Maddison | Youri Tielemans | Harvey Barnes | Kasper Schmeichel,8,5,2,4,1,2,2,4,16,17,1,1,1.02,1.28,1.98,0.72,0.91,0.85,0,0,0,3,1.21,1.0,1.33,0.76,0.05,-0.11,0.32,0.01,14,-4,14,0,0,2,3,-13.36,-0.26,0.20999999999999996,0.5700000000000001
ENG-Premier League,2122,2022-04-03 West Ham-Everton,16677,2022-04-03 13:00:00,0,1,West Ham,Everton,2,1,48,25,8,17,4,4,26,3,1,0,0,0,1,2,0,1,0,1,0,1,1,1,3,3,0,0,0,0,1,3,0,1,0,15,3,4,0,1,1,2,0,2,2,1,65.36,57.18,Declan Rice | Manuel Lanzini | Vladimir Coufal | Pablo Fornals | Aaron Cresswell | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Kurt Zouma | Michail Antonio | Jarrod Bowen,Richarlison | Michael Keane | Jonjoe Kenny | Abdoulaye Doucouré | Mason Holgate | Demarai Gray | Dominic Calvert-Lewin | Allan | Anthony Gordon | Seamus Coleman | Jordan Pickford,9,8,1,1,1,2,0,3,14,16,1,0,0.65,0.71,0.35,0.29,0.77,0.79,0,1,-1,3,1.39,1.02,1.05,0.44,-0.36,-0.28,-0.04,0.11,23,-9,23,1,0,-1,1,8.18,-0.05999999999999994,0.3699999999999999,0.6100000000000001
ENG-Premier League,2122,2022-04-03 Tottenham-Newcastle United,16678,2022-04-03 15:30:00,0,1,Tottenham,Newcastle United,5,1,51,31,5,15,2,4,29,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,8,1,1,3,0,0,1,1,0,1,0,1,81.91,66.82,Pierre-Emile Højbjerg | Dejan Kulusevski | Matt Doherty | Ben Davies | Harry Kane | Hugo Lloris | Rodrigo Bentancur | Harry Winks | Eric Dier | Cristian Romero | Son Heung-Min,Chris Wood | Joe Willock | Jacob Murphy | Joelinton | Martin Dubravka | Matt Targett | Emil Krafth | Fabian Schär | Ryan Fraser | Dan Burn | Jonjo Shelvey,10,9,1,2,0,0,2,2,11,16,1,1,2.55,0.76,0.45,-0.76,0.48,0.45,0,0,0,-3,1.84,1.17,1.5,0.72,0.11,-0.06,-0.02,-0.11,20,-10,20,0,0,-2,1,15.090000000000003,1.7899999999999998,0.6700000000000002,0.78
ENG-Premier League,2122,2022-04-04 Crystal Palace-Arsenal,16682,2022-04-04 19:00:00,0,1,Crystal Palace,Arsenal,3,0,34,54,12,5,4,2,12,32,0,0,0,0,3,3,0,0,0,0,0,0,1,2,2,3,0,0,0,0,0,2,0,1,-6,5,1,2,0,1,0,1,0,0,1,0,81.82,71.09,Will Hughes | Jean-Philippe Mateta | Joachim Andersen | Jeffrey Schlupp | Michael Olise | Marc Guehi | Vicente Guaita | Wilfried Zaha | Tyrick Mitchell | Conor Gallagher | Joel Ward,Thomas Partey | Ben White | Aaron Ramsdale | Granit Xhaka | Alexandre Lacazette | Gabriel | Gabriel Martinelli | Bukayo Saka | Martin Odegaard | Cédric Soares | Kieran Tierney,8,9,2,1,1,1,3,0,14,13,1,0,0.47,1.15,-0.47,-0.15,0.5,0.75,0,0,1,0,1.0,1.46,0.61,1.08,0.12,0.1,0.0,0.12,-20,7,-20,0,0,-1,-1,10.72999999999999,-0.6799999999999999,-0.45999999999999996,-0.4700000000000001
ENG-Premier League,2122,2022-04-06 Burnley-Everton,16558,2022-04-06 18:30:00,0,1,Burnley,Everton,3,2,21,25,19,17,5,4,-1,3,0,0,0,0,1,1,0,1,0,2,0,0,0,1,3,1,0,0,0,0,1,1,0,1,-21,-10,3,2,0,0,1,1,1,0,1,1,70.27,73.64,Nick Pope | Ashley Westwood | Josh Brownhill | Ben Mee | Dwight McNeil | Aaron Lennon | Maxwel Cornet | Connor Roberts | Erik Pieters | James Tarkowski | Wout Weghorst,Richarlison | Michael Keane | Jonjoe Kenny | Abdoulaye Doucouré | Mason Holgate | Demarai Gray | Dominic Calvert-Lewin | Allan | Anthony Gordon | Seamus Coleman | Jordan Pickford,8,7,1,2,2,2,2,3,14,16,1,1,0.06,0.66,-0.06,0.34,1.0,0.65,0,0,0,0,0.71,1.12,0.54,0.52,-0.25,-0.1,-0.08,-0.1,-4,2,-4,0,0,1,1,-3.3700000000000045,-0.6000000000000001,-0.41000000000000014,0.020000000000000018
ENG-Premier League,2122,2022-04-08 Newcastle United-Wolverhampton Wanderers,16689,2022-04-08 19:00:00,0,1,Newcastle United,Wolverhampton Wanderers,1,0,31,49,15,8,4,4,7,25,0,0,0,0,3,4,0,0,0,1,0,1,2,0,3,3,0,0,0,0,0,1,0,1,-10,49,2,2,0,0,1,0,1,2,0,0,72.09,74.27,Chris Wood | Joe Willock | Jacob Murphy | Joelinton | Martin Dubravka | Matt Targett | Emil Krafth | Fabian Schär | Ryan Fraser | Dan Burn | Jonjo Shelvey,José Sá | Romain Saiss | Rúben Neves | Raúl Jiménez | Daniel Podence | Rayan Ait Nouri | Jonny | Max Kilman | Leander Dendoncker | Conor Coady | João Moutinho,9,5,1,2,1,4,2,1,17,16,1,1,0.54,1.84,0.46,0.16,0.58,0.71,0,0,0,3,1.0,0.59,0.81,0.59,0.17,0.03,0.05,0.28,-18,7,-18,0,0,0,4,-2.1799999999999926,-1.3,0.41000000000000003,0.22000000000000008
ENG-Premier League,2122,2022-04-09 Everton-Manchester United,16692,2022-04-09 11:30:00,0,1,Everton,Manchester United,1,0,25,51,17,7,4,4,1,27,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,3,0,0,0,0,1,1,0,1,9,-21,4,6,0,0,2,3,2,2,0,2,56.0,48.64,Richarlison | Jordan Pickford | Abdoulaye Doucouré | Michael Keane | Mason Holgate | Alex Iwobi | Dominic Calvert-Lewin | Allan | Anthony Gordon | Seamus Coleman | Jonjoe Kenny,Harry Maguire | Paul Pogba | Raphael Varane | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | David de Gea | Cristiano Ronaldo | Anthony Elanga | Scott McTominay,8,6,3,3,0,2,3,2,16,17,1,0,2.32,0.93,-0.32,0.07,0.44,0.54,0,0,-3,-2,0.98,1.59,0.48,1.29,0.14,-0.38,0.08,0.18,-26,10,-26,0,0,-2,2,7.359999999999999,1.3899999999999997,-0.6100000000000001,-0.81
ENG-Premier League,2122,2022-04-09 Arsenal-Brighton,16695,2022-04-09 14:00:00,0,2,Arsenal,Brighton,1,2,54,34,5,13,2,4,30,10,0,0,0,0,2,1,0,0,0,0,1,0,3,1,3,3,0,0,0,0,1,2,0,0,-25,16,2,3,0,0,1,2,2,3,1,1,76.73,66.36,Thomas Partey | Ben White | Aaron Ramsdale | Granit Xhaka | Alexandre Lacazette | Gabriel | Gabriel Martinelli | Bukayo Saka | Martin Odegaard | Cédric Soares | Kieran Tierney,Robert Sánchez | Lewis Dunk | Leandro Trossard | Pascal Groß | Danny Welbeck | Alexis Mac Allister | Marc Cucurella | Jakub Moder | Joël Veltman | Neal Maupay | Tariq Lamptey,9,8,0,2,2,1,0,3,14,14,1,1,1.05,2.4,-1.05,-2.4,0.68,0.45,0,0,0,-2,1.49,1.06,0.95,0.62,-0.03,-0.17,-0.14,0.15,20,-8,20,0,0,-1,1,10.370000000000005,-1.3499999999999999,0.42999999999999994,0.32999999999999996
ENG-Premier League,2122,2022-04-09 Southampton-Chelsea,16687,2022-04-09 14:00:00,0,2,Southampton,Chelsea,0,6,36,59,13,3,4,1,12,35,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,1,0,17,-8,2,2,0,0,0,1,1,2,1,0,73.45,68.55,Oriol Romeu | Kyle Walker-Peters | Fraser Forster | Romain Perraud | Mohammed Salisu | James Ward-Prowse | Armando Broja | Stuart Armstrong | Mohamed Elyounoussi | Che Adams | Jan Bednarek,N'Golo Kanté | Edouard Mendy | Mason Mount | Thiago Silva | Jorginho | Kai Havertz | Mateo Kovacic | Hakim Ziyech | César Azpilicueta | Antonio Rüdiger | Romelu Lukaku,9,7,1,2,1,2,0,1,14,17,1,1,2.06,1.29,-1.06,-0.29,0.74,0.6,0,0,-2,-3,1.52,1.15,1.15,0.74,-0.11,0.0,0.08,0.03,-23,10,-23,-1,0,0,2,4.900000000000006,0.77,0.3700000000000001,0.4099999999999999
ENG-Premier League,2122,2022-04-09 Watford-Leeds,16686,2022-04-09 14:00:00,0,2,Watford,Leeds,0,3,22,30,19,16,5,4,-2,6,0,0,0,0,1,1,0,0,0,0,0,0,2,3,3,3,0,0,0,0,3,0,0,1,-9,38,0,1,0,0,0,0,0,1,2,0,87.27,77.0,Hassane Kamara | Emmanuel Dennis | Imran Louza | Moussa Sissoko | Craig Cathcart | Samir | Juraj Kucka | Joshua King | Kiko Femenía | Tom Cleverley | Ben Foster,Jack Harrison | Rodrigo | Adam Forshaw | Mateusz Klich | Raphinha | Illan Meslier | Daniel James | Pascal Struijk | Luke Ayling | Robin Koch | Stuart Dallas,7,9,4,1,0,1,2,2,15,13,1,1,0.75,1.51,-0.75,-0.51,0.82,0.82,0,0,-1,1,0.84,1.23,0.79,0.95,0.0,-0.08,-0.11,0.12,-8,3,-8,0,0,-1,-2,10.269999999999996,-0.76,-0.39,-0.15999999999999992
ENG-Premier League,2122,2022-04-09 Aston Villa-Tottenham,16694,2022-04-09 16:30:00,0,2,Aston Villa,Tottenham,0,4,36,54,12,4,4,1,12,30,0,0,0,0,3,2,0,0,0,0,1,0,3,1,3,3,1,0,0,0,2,3,0,0,-60,-12,2,0,0,0,0,0,1,0,1,2,66.73,87.36,Ollie Watkins | Lucas Digne | Douglas Luiz | Jacob Ramsey | Tyrone Mings | Emiliano Martinez | Ezri Konsa Ngoyo | Calum Chambers | Philippe Coutinho | John McGinn | Matthew Cash,Pierre-Emile Højbjerg | Dejan Kulusevski | Matt Doherty | Ben Davies | Harry Kane | Hugo Lloris | Sergio Reguilón | Rodrigo Bentancur | Eric Dier | Cristian Romero | Son Heung-Min,10,10,1,1,0,0,1,5,16,12,1,1,1.91,3.61,-0.91,1.39,0.74,0.6,0,2,0,0,1.24,1.91,0.82,1.6,-0.22,-0.07,-0.18,0.08,-18,8,-18,0,0,2,0,-20.629999999999995,-1.7,-0.6699999999999999,-0.7800000000000001
ENG-Premier League,2122,2022-04-10 Brentford-West Ham,16693,2022-04-10 13:00:00,0,1,Brentford,West Ham,2,0,33,51,15,6,4,3,9,27,0,1,0,0,0,1,0,0,0,0,0,0,2,1,3,2,0,0,0,0,2,1,0,0,27,14,2,2,0,0,1,1,0,1,1,0,73.09,72.0,David Raya | Kristoffer Ajer | Ivan Toney | Bryan Mbeumo | Sergi Canos | Rico Henry | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard | Mathias Jensen,Declan Rice | Manuel Lanzini | Said Benrahma | Pablo Fornals | Aaron Cresswell | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Kurt Zouma | Michail Antonio | Jarrod Bowen,8,10,2,1,1,0,2,2,14,14,1,1,2.45,1.63,1.55,0.37,0.66,0.74,1,0,3,0,1.32,1.37,0.92,0.76,-0.34,0.02,-0.04,0.2,-18,9,-18,-1,0,0,-2,1.0900000000000034,0.8200000000000003,-0.050000000000000044,0.16000000000000003
ENG-Premier League,2122,2022-04-10 Leicester-Crystal Palace,16691,2022-04-10 13:00:00,0,1,Leicester,Crystal Palace,2,1,37,37,10,9,4,4,13,13,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,2,0,0,2,3,5,0,0,0,3,0,0,0,2,0,51.27,86.18,Luke Thomas | Kiernan Dewsbury-Hall | Patson Daka | Marc Albrighton | Daniel Amartey | Caglar Söyüncü | James Maddison | Youri Tielemans | James Justin | Harvey Barnes | Kasper Schmeichel,Jean-Philippe Mateta | Joachim Andersen | Jeffrey Schlupp | Cheikhou Kouyaté | Michael Olise | Marc Guehi | Nathaniel Clyne | Vicente Guaita | Wilfried Zaha | Tyrick Mitchell | Conor Gallagher,9,10,2,0,0,1,2,3,16,12,0,1,1.08,1.4,-0.08,1.6,0.77,0.98,0,0,1,0,0.92,1.04,0.6,0.56,0.08,-0.04,0.09,0.0,0,1,0,1,0,5,-1,-34.910000000000004,-0.31999999999999984,-0.12,0.039999999999999925
ENG-Premier League,2122,2022-04-10 Norwich-Burnley,16688,2022-04-10 13:00:00,0,1,Norwich,Burnley,2,0,18,24,20,18,5,5,-6,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,3,3,0,0,0,0,1,3,1,1,14,28,1,1,0,0,0,1,0,0,1,0,78.64,82.36,Ben Gibson | Pierre Lees-Melou | Grant Hanley | Joshua Sargent | Kenny McLean | Mathias Normann | Max Aarons | Teemu Pukki | Brandon Williams | Milot Rashica | Billy Gilmour,Nick Pope | Ashley Westwood | Josh Brownhill | Ben Mee | Dwight McNeil | Jay Rodriguez | Aaron Lennon | Maxwel Cornet | Connor Roberts | James Tarkowski | Wout Weghorst,7,8,2,2,2,1,2,2,17,14,1,1,0.49,2.25,-0.49,0.75,0.96,0.68,0,1,1,3,0.51,0.91,0.38,0.7,0.01,-0.2,0.12,0.03,-6,2,-6,0,0,0,-1,-3.719999999999999,-1.76,-0.4,-0.31999999999999995
ENG-Premier League,2122,2022-04-10 Manchester City-Liverpool,16690,2022-04-10 15:30:00,0,X,Manchester City,Liverpool,2,2,73,72,1,2,1,1,49,48,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,0,-25,8,3,3,0,0,1,1,1,1,1,1,65.45,67.82,Rodri | João Cancelo | Kevin De Bruyne | Phil Foden | Raheem Sterling | Bernardo Silva | Jack Grealish | Rúben Dias | Aymeric Laporte | Ederson | Kyle Walker,Jordan Henderson | Trent Alexander-Arnold | Virgil van Dijk | Luis Díaz | Fabinho | Andrew Robertson | Mohamed Salah | Diogo Jota | Sadio Mané | Alisson | Joel Matip,9,10,1,1,1,0,0,2,14,16,1,1,1.66,2.24,0.34,-0.24,0.52,0.59,0,1,0,2,2.12,2.68,1.03,1.45,0.13,-0.89,0.12,0.3,1,-1,1,0,0,0,-1,-2.3699999999999903,-0.5800000000000003,-0.56,-0.41999999999999993
ENG-Premier League,2122,2022-04-16 Tottenham-Brighton,16699,2022-04-16 11:30:00,0,2,Tottenham,Brighton,0,1,57,37,4,11,1,4,33,13,0,0,0,0,3,4,0,0,0,0,1,1,2,2,3,3,1,0,0,0,2,2,1,0,-58,-1,1,1,0,0,1,1,0,1,0,1,87.45,80.82,Dejan Kulusevski | Pierre-Emile Højbjerg | Matt Doherty | Ben Davies | Harry Kane | Hugo Lloris | Sergio Reguilón | Rodrigo Bentancur | Eric Dier | Cristian Romero | Son Heung-Min,Robert Sánchez | Lewis Dunk | Leandro Trossard | Pascal Groß | Danny Welbeck | Alexis Mac Allister | Marc Cucurella | Joël Veltman | Neal Maupay | Yves Bissouma | Tariq Lamptey,10,9,0,2,1,0,5,3,12,15,1,1,0.99,0.6,3.01,1.4,0.87,0.84,0,0,2,2,1.82,0.94,1.59,0.77,0.09,0.12,0.09,0.13,20,-7,20,0,0,0,1,6.63000000000001,0.39,0.8800000000000001,0.8200000000000001
ENG-Premier League,2122,2022-04-16 Manchester United-Norwich,16702,2022-04-16 14:00:00,0,1,Manchester United,Norwich,3,2,51,21,7,20,4,5,27,-3,0,0,0,0,2,1,0,0,0,0,1,0,0,2,3,3,1,0,0,0,0,1,0,0,-14,9,4,0,0,0,1,0,2,0,1,0,64.55,87.91,Harry Maguire | Paul Pogba | Raphael Varane | Alex Telles | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Fred | Cristiano Ronaldo | Scott McTominay | David de Gea,Ben Gibson | Pierre Lees-Melou | Grant Hanley | Joshua Sargent | Kenny McLean | Mathias Normann | Max Aarons | Teemu Pukki | Brandon Williams | Milot Rashica | Billy Gilmour,8,7,0,2,3,2,2,2,17,17,1,1,0.76,1.7,-0.76,0.3,0.62,0.67,0,0,-1,0,1.46,0.66,1.31,0.53,0.13,-0.15,-0.01,0.11,30,-13,30,0,0,4,1,-23.36,-0.94,0.7999999999999999,0.78
ENG-Premier League,2122,2022-04-16 Southampton-Arsenal,16700,2022-04-16 14:00:00,0,1,Southampton,Arsenal,1,0,36,54,14,5,4,2,12,30,0,0,0,0,1,3,0,0,0,0,0,1,1,1,3,2,1,0,0,0,1,1,0,0,-30,20,4,2,0,0,3,1,0,1,3,1,57.27,74.73,Valentino Livramento | Oriol Romeu | Kyle Walker-Peters | Fraser Forster | Mohammed Salisu | James Ward-Prowse | Armando Broja | Stuart Armstrong | Mohamed Elyounoussi | Che Adams | Jan Bednarek,Thomas Partey | Ben White | Aaron Ramsdale | Granit Xhaka | Alexandre Lacazette | Gabriel | Gabriel Martinelli | Bukayo Saka | Martin Odegaard | Cédric Soares | Kieran Tierney,8,8,3,0,0,3,4,0,15,15,1,1,0.56,2.4,-0.56,-1.4,0.9,0.8,0,0,0,-1,0.98,0.99,0.96,0.89,0.54,0.5,0.63,0.34,-18,9,-18,0,0,2,0,-17.46,-1.8399999999999999,-0.010000000000000009,0.06999999999999995
ENG-Premier League,2122,2022-04-16 Watford-Brentford,16698,2022-04-16 14:00:00,0,2,Watford,Brentford,1,2,22,36,19,14,5,4,-2,12,0,0,0,0,2,0,0,0,0,0,1,0,0,2,3,3,1,0,0,0,1,2,1,0,-42,-12,1,1,0,0,0,1,0,0,1,0,84.45,79.0,Ismaila Sarr | Emmanuel Dennis | Hassane Kamara | Imran Louza | Moussa Sissoko | Craig Cathcart | Samir | Joshua King | Kiko Femenía | Tom Cleverley | Ben Foster,David Raya | Kristoffer Ajer | Ivan Toney | Bryan Mbeumo | Sergi Canos | Rico Henry | Yoane Wissa | Pontus Jansson | Ethan Pinnock | Vitaly Janelt | Christian Nørgaard,8,10,3,0,0,1,0,3,12,14,1,1,1.07,1.86,-1.07,0.14,0.94,0.68,0,0,0,0,1.02,1.46,0.78,0.98,-0.18,-0.14,-0.15,-0.08,-14,5,-14,0,0,0,-2,5.450000000000003,-0.79,-0.43999999999999995,-0.19999999999999996
ENG-Premier League,2122,2022-04-17 Newcastle United-Leicester,16701,2022-04-17 13:15:00,0,1,Newcastle United,Leicester,2,1,34,40,15,9,4,4,10,16,0,1,0,0,1,1,0,0,0,0,1,0,3,0,3,3,1,0,0,0,0,2,0,0,-50,11,1,1,0,0,0,0,0,2,1,0,88.91,79.73,Chris Wood | Joe Willock | Jacob Murphy | Joelinton | Martin Dubravka | Matt Targett | Emil Krafth | Fabian Schär | Ryan Fraser | Dan Burn | Jonjo Shelvey,Luke Thomas | Kiernan Dewsbury-Hall | Patson Daka | Marc Albrighton | Daniel Amartey | Caglar Söyüncü | James Maddison | Youri Tielemans | James Justin | Harvey Barnes | Kasper Schmeichel,8,8,2,3,1,0,2,2,14,16,1,1,1.44,0.88,-0.44,1.12,0.41,0.56,0,0,2,0,0.92,0.84,0.71,0.48,0.08,0.08,0.18,0.14,-6,6,-6,-1,0,0,0,9.179999999999993,0.5599999999999999,0.08000000000000007,0.22999999999999998
ENG-Premier League,2122,2022-04-17 West Ham-Burnley,16697,2022-04-17 13:15:00,0,X,West Ham,Burnley,1,1,51,24,7,18,4,5,27,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,1,1,1,-44,-17,3,2,0,0,2,0,0,2,1,0,68.36,72.55,Declan Rice | Manuel Lanzini | Said Benrahma | Pablo Fornals | Aaron Cresswell | Tomas Soucek | Lukasz Fabianski | Craig Dawson | Kurt Zouma | Michail Antonio | Jarrod Bowen,Nick Pope | Ashley Westwood | Josh Brownhill | Charlie Taylor | Dwight McNeil | Jay Rodriguez | Aaron Lennon | Maxwel Cornet | Connor Roberts | James Tarkowski | Wout Weghorst,8,8,2,3,1,0,2,2,15,15,1,1,0.24,1.45,-0.24,-1.45,0.84,0.73,0,0,-1,0,1.12,0.91,0.52,0.71,0.25,0.0,0.24,0.02,27,-11,27,1,0,1,0,-4.189999999999998,-1.21,0.21000000000000008,-0.18999999999999995
ENG-Premier League,2122,2022-04-19 Liverpool-Manchester United,16669,2022-04-19 19:00:00,0,1,Liverpool,Manchester United,4,0,73,54,2,5,1,2,48,29,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,2,1,0,8,31,1,4,0,0,0,2,0,2,1,1,82.18,59.45,Jordan Henderson | Trent Alexander-Arnold | Virgil van Dijk | Luis Díaz | Thiago Alcántara | Fabinho | Andrew Robertson | Mohamed Salah | Sadio Mané | Alisson | Joel Matip,Harry Maguire | Paul Pogba | Victor Lindelöf | Alex Telles | Scott McTominay | Jadon Sancho | Bruno Fernandes | Diogo Dalot | Cristiano Ronaldo | Anthony Elanga | David de Gea,11,7,0,3,0,1,0,4,15,18,1,1,1.3,1.67,0.7,1.33,0.95,0.61,0,0,1,0,2.34,0.84,1.56,0.88,0.34,0.62,0.0,0.73,19,-3,19,0,1,-3,4,22.730000000000004,-0.3699999999999999,1.5,0.68
ENG-Premier League,2122,2022-04-20 Everton-Leicester,16547,2022-04-20 18:45:00,0,X,Everton,Leicester,1,1,28,40,17,9,4,4,3,15,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,1,1,0,-4,-13,2,7,0,0,1,4,0,0,1,3,74.82,37.36,Richarlison | Michael Keane | Jonjoe Kenny | Abdoulaye Doucouré | Mason Holgate | Alex Iwobi | Dominic Calvert-Lewin | Allan | Anthony Gordon | Seamus Coleman | Jordan Pickford,Luke Thomas | Kiernan Dewsbury-Hall | Patson Daka | Wilfred Ndidi | Daniel Amartey | Caglar Söyüncü | James Maddison | Youri Tielemans | James Justin | Harvey Barnes | Kasper Schmeichel,6,5,4,4,1,2,3,3,16,17,1,0,0.36,0.54,0.64,0.46,0.76,0.55,0,0,0,0,0.82,1.03,0.44,0.65,0.16,-0.19,0.16,-0.23,-12,8,-12,0,0,-5,1,37.459999999999994,-0.18000000000000005,-0.21000000000000008,-0.21000000000000002
ENG-Premier League,2122,2022-04-20 Newcastle United-Crystal Palace,16671,2022-04-20 18:45:00,0,1,Newcastle United,Crystal Palace,1,0,37,37,14,13,4,4,12,12,0,0,0,1,2,1,0,0,0,0,0,1,2,1,3,3,0,1,0,0,1,0,0,1,62,-37,0,2,0,0,0,0,0,0,0,2,87.18,63.0,Chris Wood | Joe Willock | Bruno Guimarães | Joelinton | Martin Dubravka | Matt Targett | Emil Krafth | Fabian Schär | Ryan Fraser | Dan Burn | Jonjo Shelvey,Jean-Philippe Mateta | Joachim Andersen | Jeffrey Schlupp | Cheikhou Kouyaté | Michael Olise | Marc Guehi | Nathaniel Clyne | Vicente Guaita | Wilfried Zaha | Tyrick Mitchell | Conor Gallagher,9,10,1,1,1,0,3,3,14,12,1,1,2.91,1.82,-0.91,-0.82,0.75,0.48,0,0,0,-1,1.0,1.18,0.72,0.73,-0.08,-0.14,0.23,-0.05,0,1,0,0,-1,-2,-1,24.180000000000007,1.09,-0.17999999999999994,-0.010000000000000009
ENG-Premier League,2122,2022-04-20 Chelsea-Arsenal,16618,2022-04-20 18:45:00,0,2,Chelsea,Arsenal,2,4,62,54,3,5,1,2,37,29,0,0,1,0,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,-9,-5,4,3,0,0,2,1,1,1,1,1,57.82,66.36,N'Golo Kanté | Edouard Mendy | Thiago Silva | Mason Mount | Kai Havertz | Mateo Kovacic | Hakim Ziyech | Jorginho | Marcos Alonso | César Azpilicueta | Antonio Rüdiger,Thomas Partey | Ben White | Aaron Ramsdale | Granit Xhaka | Alexandre Lacazette | Gabriel | Gabriel Martinelli | Bukayo Saka | Martin Odegaard | Cédric Soares | Kieran Tierney,5,6,4,3,2,2,3,0,16,14,0,1,4.87,1.35,1.13,-1.35,0.66,0.48,0,0,0,0,1.11,0.98,0.97,0.81,0.04,0.01,0.16,0.39,8,-2,8,0,1,1,-1,-8.54,3.52,0.13000000000000012,0.15999999999999992
