LIGA,TEMPORADA,PARTIDO,GAMEID,DATE,RULE5SUBS,RESULTADO,HOMETEAM,AWAYTEAM,HOMEGOALS,AWAYGOALS,HOMETEAMPOINTS,AWAYTEAMPOINTS,HOMEPOSITION,AWAYPOSITION,HOMESITUACION,AWAYSITUACION,HOMEDIST_DESCENSO,AWAYDIST_DESCENSO,HOMEEUROPA,AWAYEUROPA,HOMENATIONALCUP,AWAYNATIONALCUP,HOME_YELLOW_PREV,AWAY_YELLOW_PREV,HOME_RED_PREV,AWAY_RED_PREV,HOME_PREV_SUSPENDED,AWAY_PREV_SUSPENDED,HOME_SUBS_INJURY,AWAY_SUBS_INJURY,HOME_YELLOW_ACCUM,AWAY_YELLOW_ACCUM,HOME_TOTAL_SUBS,AWAY_TOTAL_SUBS,HOME_EARLY_SUBS_U45,AWAY_EARLY_SUBS_U45,HOME_HT_SUBS,AWAY_HT_SUBS,HOME_LATE_SUBS_O75,AWAY_LATE_SUBS_O75,HOME_SUBS_AFTER_CARD,AWAY_SUBS_AFTER_CARD,HOME_REACTION_TIME,AWAY_REACTION_TIME,HOME_CHURN_STARTERS,AWAY_CHURN_STARTERS,HOME_ROTATION_GK,AWAY_ROTATION_GK,HOME_ROTATION_DF,AWAY_ROTATION_DF,HOME_ROTATION_MID,AWAY_ROTATION_MID,HOME_ROTATION_FW,AWAY_ROTATION_FW,HOME_FATIGUE_LOAD,AWAY_FATIGUE_LOAD,HOME_IDEAL_11_MINS,AWAY_IDEAL_11_MINS,HOME_FIDELIDAD_IDEAL,AWAY_FIDELIDAD_IDEAL,HOME_BENCHED_IDEAL,AWAY_BENCHED_IDEAL,HOME_ABSENT_IDEAL,AWAY_ABSENT_IDEAL,HOME_POS_SKEW_IDEAL,AWAY_POS_SKEW_IDEAL,HOME_TURNOVER_3J,AWAY_TURNOVER_3J,HOME_DEF_STABILITY,AWAY_DEF_STABILITY,HOME_TEAM_XG_ACC,AWAY_TEAM_XG_ACC,HOME_LUCK_RATIO,AWAY_LUCK_RATIO,HOME_CREATIVE_DEP,AWAY_CREATIVE_DEP,HOME_SUB_CONTRIB,AWAY_SUB_CONTRIB,HOME_POINTS_SAVED,AWAY_POINTS_SAVED,HOME_STARTING_XG_POWER,AWAY_STARTING_XG_POWER,HOME_STARTING_XA_POWER,AWAY_STARTING_XA_POWER,HOME_POWER_DROP_PREV,AWAY_POWER_DROP_PREV,HOME_POWER_DROP_IDEAL,AWAY_POWER_DROP_IDEAL,DIFF_POINTS,DIFF_POSITION,DIFF_DESCENSO,DIFF_EUROPA,DIFF_CUP,DIFF_CHURN,DIFF_FIDELIDAD,DIFF_FATIGUE,DIFF_XG,DIFF_XG_POWER,DIFF_XA_POWER
ENG-Premier League,2425,2024-11-02 Ipswich-Leicester,26695,2024-11-02 15:00:00,1,X,Ipswich,Leicester,1,1,4,9,18,15,5,4,0,5,0,0,0,0,1,5,1,0,1,0,1,0,1,0,5,3,1,0,0,0,4,1,1,0,-35,22,4,2,0,0,1,2,1,0,2,0,56.45,68.73,Axel Tuanzebe | Liam Delap | Omari Hutchinson | Jacob Greaves | Kalvin Phillips | Wes Burns | Sam Morsy | Leif Davis | Sammie Szmodics | Dara O'Shea | Arijanet Muric,Wilfred Ndidi | Oliver Skipp | Mads Hermansen | James Justin | Wout Faes | Caleb Okoli | Facundo Buonanotte | Victor Kristiansen | Stephy Mavididi | Jamie Vardy | Harry Winks,8,8,1,3,2,0,0,4,19,15,1,1,1.66,0.83,1.34,0.17,0.68,0.86,1,0,-3,0,0.81,1.03,0.72,0.85,-0.31,0.14,0.12,0.06,-5,3,-5,0,0,2,0,-12.280000000000001,0.83,-0.21999999999999997,-0.13
ENG-Premier League,2425,2024-11-02 Bournemouth-Manchester City,26692,2024-11-02 15:00:00,1,1,Bournemouth,Manchester City,2,1,12,23,12,1,4,1,7,18,0,1,0,0,6,1,0,0,0,0,0,0,2,0,5,2,1,0,0,0,2,1,1,0,-21,19,3,3,0,0,1,2,0,1,2,0,72.09,65.45,Adam Smith | Marcus Tavernier | Lewis Cook | Evanilson | Marcos Senesi | Ryan Christie | Justin Kluivert | Kepa | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,Josko Gvardiol | Erling Haaland | Rico Lewis | Jéremy Doku | Ederson | Rúben Dias | Bernardo Silva | Ilkay Gündogan | Manuel Akanji | Mateo Kovacic | Sávio,10,7,0,2,1,2,0,3,16,15,1,1,0.33,3.16,0.67,-2.16,0.5,0.7,2,0,1,0,1.46,1.6,0.95,1.09,-0.33,-0.02,0.0,0.26,-11,11,-11,-1,0,0,3,6.640000000000001,-2.83,-0.14000000000000012,-0.14000000000000012
ENG-Premier League,2425,2024-11-02 Southampton-Everton,26699,2024-11-02 15:00:00,1,1,Southampton,Everton,1,0,1,9,20,16,5,4,-3,5,0,0,0,0,3,1,0,0,1,0,1,1,1,0,5,4,0,0,0,0,3,3,1,1,-17,-19,1,2,0,0,0,0,1,1,0,1,81.64,75.36,Tyler Dibling | Joe Ayodele-Aribo | Jack Stephens | Aaron Ramsdale | Flynn Downes | Cameron Archer | Jan Bednarek | Yukinari Sugawara | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis,Vitalii Mykolenko | Idrissa Gueye | Dominic Calvert-Lewin | Dwight McNeil | Ashley Young | Iliman Ndiaye | Jack Harrison | Jordan Pickford | Abdoulaye Doucouré | James Tarkowski | Michael Keane,8,9,3,1,0,1,3,1,14,13,1,1,0.37,0.88,-0.37,0.12,0.8,0.72,0,1,0,0,1.08,1.03,0.71,0.85,0.06,0.05,0.08,-0.04,-8,4,-8,0,0,-1,-1,6.280000000000001,-0.51,0.050000000000000044,-0.14
ENG-Premier League,2425,2024-11-02 Nottingham Forest-West Ham,26698,2024-11-02 15:00:00,1,1,Nottingham Forest,West Ham,3,0,16,11,6,14,3,4,12,7,0,0,0,0,3,5,0,0,0,1,0,0,0,0,5,5,0,0,0,0,3,0,1,1,9,-13,1,2,0,0,0,1,1,1,0,0,77.55,73.64,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Álex Moreno | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,Guido Rodríguez | Tomas Soucek | Max Kilman | Michail Antonio | Emerson | Jarrod Bowen | Aaron Wan-Bissaka | Mohammed Kudus | Alphonse Areola | Lucas Paquetá | Konstantinos Mavropanos,10,7,1,1,0,3,1,4,13,15,1,1,2.59,3.06,0.41,-1.06,0.72,0.61,0,2,0,3,1.3,0.87,0.9,0.65,-0.22,0.0,0.01,0.8,5,-8,5,0,0,-1,3,3.9099999999999966,-0.4700000000000002,0.43000000000000005,0.25
ENG-Premier League,2425,2024-11-02 Wolverhampton Wanderers-Crystal Palace,26701,2024-11-02 17:30:00,1,X,Wolverhampton Wanderers,Crystal Palace,2,2,2,6,20,17,5,4,-3,1,0,0,0,0,3,4,0,0,0,0,0,2,4,1,5,3,0,1,0,0,0,0,1,0,2,-47,1,3,0,0,0,0,1,3,0,0,81.82,71.82,João Gomes | Rayan Ait Nouri | Matheus Cunha | Mario Lemina | Nélson Semedo | Yerson Mosquera | Jørgen Strand Larsen | Craig Dawson | Sam Johnstone | Jean-Ricner Bellegarde | Toti,Jefferson Lerma | Daniel Muñoz | Daichi Kamada | Adam Wharton | Jean-Philippe Mateta | Dean Henderson | Eberechi Eze | Maxence Lacroix | Tyrick Mitchell | Eddie Nketiah | Marc Guehi,7,8,2,0,2,3,2,2,14,14,1,1,1.14,0.98,0.86,0.02,0.59,0.81,0,0,1,2,0.87,0.87,0.77,0.64,0.05,0.21,0.18,0.11,-4,3,-4,0,0,-2,-1,10.0,0.15999999999999992,0.0,0.13
ENG-Premier League,2425,2024-11-03 Tottenham-Aston Villa,26700,2024-11-03 14:00:00,1,1,Tottenham,Aston Villa,4,1,13,18,10,5,4,2,8,13,1,1,0,0,4,7,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0,3,1,1,21,-15,4,0,0,0,1,0,2,0,1,2,57.36,80.73,Pedro Porro | Rodrigo Bentancur | Micky van de Ven | Dejan Kulusevski | Son Heung-Min | James Maddison | Iyenoma Destiny Udogie | Brennan Johnson | Dominic Solanke | Cristian Romero | Guglielmo Vicario,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Ezri Konsa Ngoyo | Amadou Onana | Morgan Rogers,9,10,1,1,1,0,0,3,14,15,1,1,1.02,1.97,-1.02,-0.97,0.81,0.62,0,2,0,-2,1.89,1.39,1.19,1.34,0.16,0.04,0.21,0.08,-5,5,-5,0,0,4,-1,-23.370000000000005,-0.95,0.5,-0.15000000000000013
ENG-Premier League,2425,2024-11-03 Manchester United-Chelsea,26697,2024-11-03 16:30:00,1,X,Manchester United,Chelsea,1,1,11,17,13,6,4,3,6,12,1,1,0,0,1,6,0,0,0,0,1,0,0,0,3,4,0,0,0,0,2,3,1,1,-19,20,1,0,0,0,0,0,1,0,0,0,79.0,86.64,André Onana | Kobbie Mainoo | Alejandro Garnacho | Diogo Dalot | Noussair Mazraoui | Matthijs de Ligt | Christian Eriksen | Casemiro | Bruno Fernandes | Marcus Rashford | Lisandro Martínez,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Noni Madueke | Levi Colwill | Moisés Caicedo | Cole Palmer | Robert Sánchez | Marc Cucurella | Pedro Neto,9,9,0,2,2,0,2,0,14,15,1,1,2.65,1.62,-1.65,0.38,0.56,0.61,1,0,-3,0,1.4,1.71,0.99,1.41,-0.18,0.05,-0.15,0.03,-6,7,-6,0,0,1,0,-7.640000000000001,1.0299999999999998,-0.31000000000000005,-0.41999999999999993
ENG-Premier League,2425,2024-11-04 Fulham-Brentford,26693,2024-11-04 20:00:00,1,1,Fulham,Brentford,2,1,12,13,12,11,4,4,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,2,3,0,0,1,12,2,0,0,0,1,0,0,0,1,0,73.73,89.09,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Raúl Jiménez | Adama Traoré | Kenny Tete | Emile Smith-Rowe | Calvin Bassey | Joachim Andersen | Antonee Robinson,Sepp van den Berg | Kristoffer Ajer | Ethan Pinnock | Keane Lewis-Potter | Christian Nørgaard | Kevin Schade | Mikkel Damsgaard | Vitaly Janelt | Mark Flekken | Bryan Mbeumo | Nathan Collins,9,9,1,1,1,1,1,2,13,13,1,1,1.5,4.1,-0.5,-0.1,0.71,0.41,0,0,0,0,1.43,1.88,1.14,1.1,0.37,-0.32,0.34,-0.49,-1,1,-1,0,0,2,0,-15.36,-2.5999999999999996,-0.44999999999999996,0.039999999999999813
ENG-Premier League,2425,2024-11-09 Wolverhampton Wanderers-Southampton,26711,2024-11-09 15:00:00,1,1,Wolverhampton Wanderers,Southampton,2,0,3,4,20,19,5,5,-2,-1,0,0,0,0,1,4,0,0,0,1,0,0,4,0,3,5,0,0,0,0,0,1,0,1,12,2,1,1,0,0,0,0,1,1,0,0,79.27,78.55,João Gomes | Rayan Ait Nouri | Matheus Cunha | Mario Lemina | Nélson Semedo | Jørgen Strand Larsen | Craig Dawson | José Sá | Sam Johnstone | Jean-Ricner Bellegarde | Toti,Tyler Dibling | Joe Ayodele-Aribo | Jack Stephens | Aaron Ramsdale | Flynn Downes | Cameron Archer | Jan Bednarek | Yukinari Sugawara | Mateus Fernandes | Kyle Walker-Peters | Taylor Harwood-Bellis,9,8,2,2,0,1,2,3,13,14,1,1,1.65,0.54,0.35,0.46,0.84,0.44,1,1,-2,2,1.07,1.1,0.81,0.6,-0.2,-0.02,-0.09,-0.03,-1,1,-1,0,0,0,1,0.7199999999999989,1.1099999999999999,-0.030000000000000027,0.21000000000000008
ENG-Premier League,2425,2024-11-09 Crystal Palace-Fulham,26706,2024-11-09 15:00:00,1,2,Crystal Palace,Fulham,0,2,7,15,17,9,4,4,1,9,0,0,0,0,2,2,0,0,1,0,0,0,1,0,3,5,0,0,0,0,2,4,1,0,59,-2,2,0,0,0,1,0,2,0,0,0,74.18,84.09,Daniel Muñoz | Daichi Kamada | Jean-Philippe Mateta | Adam Wharton | Dean Henderson | Will Hughes | Eberechi Eze | Maxence Lacroix | Tyrick Mitchell | Eddie Nketiah | Marc Guehi,Alex Iwobi | Sasa Lukic | Bernd Leno | Andreas Pereira | Raúl Jiménez | Emile Smith-Rowe | Kenny Tete | Adama Traoré | Calvin Bassey | Joachim Andersen | Antonee Robinson,7,9,0,1,4,1,2,1,14,13,1,1,2.73,1.45,-0.73,0.55,0.57,0.46,0,3,1,0,0.88,1.4,0.75,1.1,-0.01,0.03,0.28,0.26,-8,8,-8,0,0,2,-2,-9.909999999999997,1.28,-0.5199999999999999,-0.3500000000000001
ENG-Premier League,2425,2024-11-09 West Ham-Everton,26710,2024-11-09 15:00:00,1,X,West Ham,Everton,0,0,11,9,14,16,4,4,5,3,0,0,0,0,2,2,1,0,2,0,0,0,1,0,3,3,0,0,0,0,1,0,1,1,-3,-4,2,2,0,0,0,1,2,1,1,0,69.36,69.18,Guido Rodríguez | Tomas Soucek | Max Kilman | Michail Antonio | Jarrod Bowen | Alphonse Areola | Aaron Wan-Bissaka | Lucas Paquetá | Emerson | Mohammed Kudus | Konstantinos Mavropanos,Vitalii Mykolenko | Idrissa Gueye | Dominic Calvert-Lewin | Dwight McNeil | Ashley Young | Iliman Ndiaye | Jack Harrison | Jordan Pickford | Abdoulaye Doucouré | James Tarkowski | Michael Keane,8,8,1,2,2,1,4,1,16,13,1,1,0.13,1.79,-0.13,-1.79,1.0,0.65,0,0,0,-3,1.26,0.87,0.78,0.6,-0.39,0.16,0.33,0.11,2,-2,2,0,0,0,0,0.1799999999999926,-1.6600000000000001,0.39,0.18000000000000005
ENG-Premier League,2425,2024-11-09 Brentford-Bournemouth,26702,2024-11-09 15:00:00,1,1,Brentford,Bournemouth,3,2,13,15,12,10,4,4,7,9,0,0,0,0,1,2,0,0,0,0,0,0,0,3,5,4,0,0,0,0,2,2,0,0,-11,38,1,2,0,1,1,0,1,1,1,1,78.91,71.45,Sepp van den Berg | Kristoffer Ajer | Ethan Pinnock | Keane Lewis-Potter | Christian Nørgaard | Kevin Schade | Mikkel Damsgaard | Vitaly Janelt | Mark Flekken | Bryan Mbeumo | Nathan Collins,Adam Smith | Marcus Tavernier | Lewis Cook | Evanilson | Marcos Senesi | Ryan Christie | Justin Kluivert | Kepa | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,9,10,1,1,1,0,2,0,13,16,1,0,0.74,2.56,0.26,-0.56,0.9,0.68,0,0,0,0,1.7,1.25,1.04,0.88,0.18,0.21,-0.44,0.32,-2,2,-2,0,0,-1,-1,7.459999999999994,-1.82,0.44999999999999996,0.16000000000000003
ENG-Premier League,2425,2024-11-09 Brighton-Manchester City,26703,2024-11-09 17:30:00,1,1,Brighton,Manchester City,2,1,16,23,9,2,4,1,10,17,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,4,1,1,1,2,-13,1,3,0,0,0,2,1,1,0,0,79.64,66.55,Carlos Baleba | Bart Verbruggen | Lewis Dunk | Georginio Rutter | Yasin Ayari | Jan Paul van Hecke | Joël Veltman | Danny Welbeck | Jack Hinshelwood | Estupiñán | Kaoru Mitoma,Josko Gvardiol | Erling Haaland | Rico Lewis | Jéremy Doku | Ederson | Rúben Dias | Bernardo Silva | Ilkay Gündogan | Manuel Akanji | Mateo Kovacic | Sávio,9,7,1,2,1,2,0,3,14,16,1,1,1.02,2.65,-0.02,-1.65,0.66,0.75,0,0,0,0,1.32,1.73,0.81,1.23,0.07,-0.13,0.06,0.2,-7,7,-7,-1,0,-2,2,13.090000000000003,-1.63,-0.4099999999999999,-0.41999999999999993
ENG-Premier League,2425,2024-11-09 Liverpool-Aston Villa,26707,2024-11-09 20:00:00,1,1,Liverpool,Aston Villa,2,0,25,18,1,8,1,4,19,12,1,1,0,0,1,0,0,0,0,0,1,2,1,0,5,5,0,0,0,0,1,3,1,0,-19,11,3,2,0,0,1,1,1,0,1,1,62.64,73.82,Mohamed Salah | Andrew Robertson | Diogo Jota | Virgil van Dijk | Dominik Szoboszlai | Ryan Gravenberch | Trent Alexander-Arnold | Luis Díaz | Ibrahima Konaté | Alisson | Alexis Mac Allister,Ollie Watkins | Leon Bailey | Emiliano Martinez | Pau Torres | John McGinn | Jacob Ramsey | Youri Tielemans | Lucas Digne | Ezri Konsa Ngoyo | Amadou Onana | Morgan Rogers,8,10,1,1,2,0,1,3,15,13,1,1,1.81,2.52,0.19,-1.52,0.72,0.91,1,0,3,-1,1.54,1.57,1.37,1.46,-0.43,-0.18,0.39,-0.05,7,-7,7,0,0,1,-2,-11.179999999999993,-0.71,-0.030000000000000027,-0.08999999999999986
ENG-Premier League,2425,2024-11-10 Manchester United-Leicester,26708,2024-11-10 14:00:00,1,1,Manchester United,Leicester,3,0,12,10,13,15,4,4,6,4,1,0,0,0,6,2,0,0,0,0,0,0,1,2,3,4,0,0,0,0,3,2,1,0,13,3,1,3,0,0,0,1,0,1,1,2,81.09,65.45,André Onana | Kobbie Mainoo | Alejandro Garnacho | Diogo Dalot | Noussair Mazraoui | Matthijs de Ligt | Christian Eriksen | Casemiro | Bruno Fernandes | Marcus Rashford | Lisandro Martínez,Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Caleb Okoli | Facundo Buonanotte | Victor Kristiansen | Stephy Mavididi | Jamie Vardy | Abdul Fatawu | Harry Winks,8,8,2,2,1,1,2,3,13,15,1,1,2.16,2.34,-1.16,-1.34,0.94,0.72,0,1,-2,0,1.12,0.81,1.0,0.84,0.28,0.22,0.22,0.31,2,-2,2,1,0,-2,0,15.64,-0.17999999999999972,0.31000000000000005,0.16000000000000003
ENG-Premier League,2425,2024-11-10 Nottingham Forest-Newcastle United,26704,2024-11-10 14:00:00,1,2,Nottingham Forest,Newcastle United,1,3,19,15,3,12,1,4,13,9,0,0,0,0,1,4,0,0,0,0,1,1,0,3,5,3,0,0,0,0,1,1,1,1,-7,-7,0,0,0,0,0,0,0,0,0,0,85.18,87.82,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Álex Moreno | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,Anthony Gordon | Joelinton | Nick Pope | Bruno Guimarães | Alexander Isak | Fabian Schär | Harvey Barnes | Dan Burn | Lewis Hall | Valentino Livramento | Jacob Murphy,10,9,1,2,0,0,1,1,12,15,1,1,2.35,0.86,0.65,0.14,0.74,0.72,1,0,0,0,1.4,1.24,0.93,0.85,-0.1,0.05,0.0,0.17,4,-9,4,0,0,0,1,-2.6399999999999864,1.4900000000000002,0.15999999999999992,0.08000000000000007
ENG-Premier League,2425,2024-11-10 Tottenham-Ipswich,26709,2024-11-10 14:00:00,1,2,Tottenham,Ipswich,1,2,16,5,10,19,4,5,10,-1,1,0,0,0,2,4,0,1,0,2,1,0,0,1,5,4,0,0,0,0,1,5,1,1,-11,42,0,2,0,0,0,1,0,2,0,1,80.82,71.18,Pedro Porro | Rodrigo Bentancur | Micky van de Ven | Dejan Kulusevski | Son Heung-Min | James Maddison | Iyenoma Destiny Udogie | Brennan Johnson | Dominic Solanke | Cristian Romero | Guglielmo Vicario,Axel Tuanzebe | Liam Delap | Omari Hutchinson | Jacob Greaves | Kalvin Phillips | Wes Burns | Sam Morsy | Leif Davis | Sammie Szmodics | Dara O'Shea | Arijanet Muric,9,8,1,1,1,2,0,0,15,18,1,1,2.1,1.34,1.9,-0.34,0.69,0.84,2,0,2,0,1.9,0.86,1.2,0.78,-0.01,-0.05,0.21,0.13,11,-9,11,1,0,-2,1,9.639999999999986,0.76,1.04,0.41999999999999993
ENG-Premier League,2425,2024-11-10 Chelsea-Arsenal,26705,2024-11-10 16:30:00,1,X,Chelsea,Arsenal,1,1,18,18,5,6,2,3,11,11,1,1,0,0,2,4,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,1,0,1,-26,6,1,2,0,0,1,1,0,2,0,2,78.55,71.18,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Noni Madueke | Levi Colwill | Moisés Caicedo | Cole Palmer | Robert Sánchez | Marc Cucurella | Pedro Neto,David Raya | Declan Rice | William Saliba | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Ben White | Gabriel | Leandro Trossard,10,10,1,1,0,0,0,2,13,14,1,1,1.24,0.92,-0.24,-0.92,0.82,0.71,0,0,1,0,1.66,1.87,1.35,1.65,0.05,0.18,0.04,-0.1,0,-1,0,0,0,-1,0,7.36999999999999,0.31999999999999995,-0.2100000000000002,-0.2999999999999998
ENG-Premier League,2425,2024-11-23 Leicester-Chelsea,26719,2024-11-23 12:30:00,1,2,Leicester,Chelsea,1,2,10,19,16,3,4,1,3,12,0,0,0,0,1,4,0,0,1,0,0,1,0,1,3,4,0,0,0,0,1,1,1,1,-1,23,4,3,0,0,1,1,2,1,1,1,57.27,65.45,Wilfred Ndidi | Mads Hermansen | James Justin | Wout Faes | Caleb Okoli | Facundo Buonanotte | Victor Kristiansen | Stephy Mavididi | Jamie Vardy | Jordan Ayew | Harry Winks,Enzo Fernández | Wesley Fofana | Malo Gusto | Nicolas Jackson | Noni Madueke | Levi Colwill | Moisés Caicedo | Cole Palmer | Robert Sánchez | Marc Cucurella | Pedro Neto,8,9,2,0,1,2,4,0,15,12,1,1,0.42,1.24,-0.42,-0.24,0.97,0.72,0,1,-3,1,0.65,1.69,0.59,1.14,0.16,-0.03,0.61,0.02,-9,13,-9,0,0,1,-1,-8.18,-0.8200000000000001,-1.04,-0.5499999999999999
ENG-Premier League,2425,2024-11-23 Fulham-Wolverhampton Wanderers,26717,2024-11-23 15:00:00,1,2,Fulham,Wolverhampton Wanderers,1,4,18,6,7,19,4,5,11,-1,0,0,0,0,1,1,0,0,0,0,0,0,1,4,5,4,0,0,0,0,3,1,0,0,11,-10,1,3,0,0,0,2,1,2,0,0,79.91,68.0,Alex Iwobi | Bernd Leno | Andreas Pereira | Raúl Jiménez | Emile Smith-Rowe | Kenny Tete | Adama Traoré | Sander Berge | Calvin Bassey | Joachim Andersen | Antonee Robinson,João Gomes | Rayan Ait Nouri | Matheus Cunha | Santiago Bueno | Mario Lemina | Nélson Semedo | Jørgen Strand Larsen | Craig Dawson | José Sá | Sam Johnstone | Toti,9,8,1,0,1,3,1,3,13,12,1,1,2.25,0.91,-0.25,1.09,0.66,0.87,1,0,0,0,1.54,0.95,1.34,0.86,-0.14,0.12,0.22,0.01,12,-12,12,0,0,-2,1,11.909999999999997,1.3399999999999999,0.5900000000000001,0.4800000000000001
ENG-Premier League,2425,2024-11-23 Arsenal-Nottingham Forest,26714,2024-11-23 15:00:00,1,1,Arsenal,Nottingham Forest,3,0,19,19,4,5,1,2,11,11,1,0,0,0,2,1,0,0,0,0,2,0,0,0,3,5,0,0,0,0,1,1,0,0,10,-5,5,2,0,0,1,0,2,1,2,1,52.0,70.09,David Raya | Declan Rice | William Saliba | Thomas Partey | Gabriel Martinelli | Kai Havertz | Jurriën Timber | Bukayo Saka | Ben White | Gabriel | Leandro Trossard,Ryan Yates | Callum Hudson-Odoi | Ola Aina | Murillo | Nikola Milenkovic | Morgan Gibbs-White | Álex Moreno | Matz Sels | Elliot Anderson | Chris Wood | Anthony Elanga,6,8,4,1,1,2,2,1,13,12,1,1,1.97,1.18,-0.97,-0.18,0.85,0.82,0,0,-2,-3,1.44,0.79,1.42,0.65,0.43,0.61,0.34,0.58,0,-1,0,1,0,3,-2,-18.090000000000003,0.79,0.6499999999999999,0.7699999999999999
ENG-Premier League,2425,2024-11-23 Aston Villa-Crystal Palace,26716,2024-11-23 15:00:00,1,X,Aston Villa,Crystal Palace,2,2,18,7,9,19,4,5,10,-1,1,0,0,0,3,1,0,1,0,1,1,0,0,1,5,4,0,0,0,0,2,2,1,0,-15,-15,4,2,0,0,2,1,1,2,1,0,58.45,74.73,Ollie Watkins | Emiliano Martinez | Pau Torres | John McGinn | Jacob Ramsey | Youri Tielemans | Diego Carlos | Lucas Digne | Ezri Konsa Ngoyo | Amadou Onana | Morgan Rogers,Daniel Muñoz | Daichi Kamada | Jean-Philippe Mateta | Adam Wharton | Ismaila Sarr | Dean Henderson | Eberechi Eze | Maxence Lacroix | Tyrick Mitchell | Eddie Nketiah | Marc Guehi,7,7,1,0,3,4,3,2,13,16,1,1,1.66,1.98,-1.66,-1.98,0.61,0.64,0,0,-1,0,1.46,1.09,1.08,1.04,0.11,-0.21,0.14,0.37,11,-10,11,1,0,2,0,-16.28,-0.32000000000000006,0.3699999999999999,0.040000000000000036
ENG-Premier League,2425,2024-11-23 Bournemouth-Brighton,26712,2024-11-23 15:00:00,1,2,Bournemouth,Brighton,1,2,15,19,13,5,4,2,7,11,0,0,0,0,4,3,0,0,1,0,0,1,3,0,5,5,0,0,0,0,3,0,1,1,2,-30,1,2,0,0,0,0,1,2,1,1,78.45,73.64,Adam Smith | Lewis Cook | Evanilson | Marcus Tavernier | Marcos Senesi | Ryan Christie | Justin Kluivert | Kepa | Illia Zabarnyi | Antoine Semenyo | Milos Kerkez,Carlos Baleba | Bart Verbruggen | Georginio Rutter | Lewis Dunk | Yasin Ayari | Jan Paul van Hecke | Joël Veltman | Danny Welbeck | Jack Hinshelwood | Estupiñán | Kaoru Mitoma,10,9,0,0,1,2,0,2,16,13,1,1,2.49,3.0,-0.49,-1.0,0.67,0.55,0,3,0,3,1.63,1.57,1.02,1.08,-0.38,-0.25,0.02,-0.2,-4,8,-4,0,0,-1,1,4.810000000000002,-0.5099999999999998,0.05999999999999983,-0.06000000000000005
ENG-Premier League,2425,2024-11-23 Everton-Brentford,26715,2024-11-23 15:00:00,1,X,Everton,Brentford,0,0,10,16,15,11,4,4,2,8,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,4,0,0,0,0,2,2,1,0,11,7,1,0,0,0,0,0,1,0,0,0,80.27,88.73,Vitalii Mykolenko | Idrissa Gueye | Dominic Calvert-Lewin | Dwight McNeil | Ashley Young | Iliman Ndiaye | Jack Harrison | Jordan Pickford | Abdoulaye Doucouré | James Tarkowski | Michael Keane,Sepp van den Berg | Kristoffer Ajer | Ethan Pinnock | Keane Lewis-Potter | Christian Nørgaard | Mikkel Damsgaard | Vitaly Janelt | Yoane Wissa | Mark Flekken | Bryan Mbeumo | Nathan Collins,9,10,2,0,0,1,1,2,14,12,1,1,0.88,1.56,-0.88,1.44,0.53,0.54,0,0,-2,0,0.99,1.73,0.93,1.07,-0.12,-0.03,0.03,0.02,-6,4,-6,0,0,1,-1,-8.460000000000008,-0.68,-0.74,-0.14
